river,bank,kp,mechanism,scenario,stage_m_msl,p_f
Satsunai,left,9.8,fluvial_scour,historical,57.4,0
Satsunai,left,9.8,fluvial_scour,historical,57.6,0
Satsunai,left,9.8,fluvial_scour,historical,57.8,0.0004
Satsunai,left,9.8,fluvial_scour,historical,58,0.0032
Satsunai,left,9.8,fluvial_scour,historical,58.2,0.0067
Satsunai,left,9.8,fluvial_scour,historical,58.4,0.0136
Satsunai,left,9.8,fluvial_scour,historical,58.6,0.0243
Satsunai,left,9.8,fluvial_scour,historical,58.8,0.0379
Satsunai,left,9.8,fluvial_scour,historical,59,0.0561
Satsunai,left,9.8,fluvial_scour,historical,59.2,0.0814
Satsunai,left,9.8,fluvial_scour,historical,59.4,0.1127
Satsunai,left,9.8,fluvial_scour,historical,59.6,0.149
Satsunai,left,9.8,fluvial_scour,historical,59.8,0.1898
Satsunai,left,9.8,fluvial_scour,historical,60,0.2372
Satsunai,left,9.8,fluvial_scour,historical,60.2,0.2763
Satsunai,left,9.8,fluvial_scour,historical,60.4,0.309
Satsunai,left,9.8,fluvial_scour,historical,60.6,0.3332
Satsunai,left,9.8,fluvial_scour,historical,60.8,0.3507
Satsunai,left,9.8,fluvial_scour,historical,61,0.3736
Satsunai,left,9.8,fluvial_scour,historical,61.2,0.3815
Satsunai,left,9.8,fluvial_scour,historical,61.4,0.4027
Satsunai,left,9.8,fluvial_scour,historical,61.6,0.4085
Satsunai,left,9.8,fluvial_scour,historical,61.8,0.4283
Satsunai,left,9.8,fluvial_scour,historical,62,0.4366
Satsunai,left,9.8,fluvial_scour,historical,62.2,0.4535
Satsunai,left,9.8,fluvial_scour,historical,62.4,0.4641
Satsunai,left,9.8,fluvial_scour,historical,62.6,0.4831
Satsunai,left,9.8,fluvial_scour,historical,62.8,0.5047
Satsunai,left,9.8,fluvial_scour,historical,63,0.5239
Satsunai,left,9.8,fluvial_scour,historical,63.2,0.5407
Satsunai,left,9.8,fluvial_scour,historical,63.4,0.5513
Satsunai,left,9.8,fluvial_scour,historical,63.6,0.5612
Satsunai,left,9.8,fluvial_scour,plus4K,56,0
Satsunai,left,9.8,fluvial_scour,plus4K,56.2,0
Satsunai,left,9.8,fluvial_scour,plus4K,56.4,0
Satsunai,left,9.8,fluvial_scour,plus4K,56.6,0
Satsunai,left,9.8,fluvial_scour,plus4K,56.8,0
Satsunai,left,9.8,fluvial_scour,plus4K,57,0
Satsunai,left,9.8,fluvial_scour,plus4K,57.2,0
Satsunai,left,9.8,fluvial_scour,plus4K,57.4,0
Satsunai,left,9.8,fluvial_scour,plus4K,57.6,0
Satsunai,left,9.8,fluvial_scour,plus4K,57.8,0.0004
Satsunai,left,9.8,fluvial_scour,plus4K,58,0.0032
Satsunai,left,9.8,fluvial_scour,plus4K,58.2,0.0067
Satsunai,left,9.8,fluvial_scour,plus4K,58.4,0.0136
Satsunai,left,9.8,fluvial_scour,plus4K,58.6,0.0243
Satsunai,left,9.8,fluvial_scour,plus4K,58.8,0.0379
Satsunai,left,9.8,fluvial_scour,plus4K,59,0.0561
Satsunai,left,9.8,fluvial_scour,plus4K,59.2,0.0814
Satsunai,left,9.8,fluvial_scour,plus4K,59.4,0.1127
Satsunai,left,9.8,fluvial_scour,plus4K,59.6,0.149
Satsunai,left,9.8,fluvial_scour,plus4K,59.8,0.1898
Satsunai,left,9.8,fluvial_scour,plus4K,60,0.2372
Satsunai,left,9.8,fluvial_scour,plus4K,60.2,0.2763
Satsunai,left,9.8,fluvial_scour,plus4K,60.4,0.309
Satsunai,left,9.8,fluvial_scour,plus4K,60.6,0.3332
Satsunai,left,9.8,fluvial_scour,plus4K,60.8,0.3507
Satsunai,left,9.8,fluvial_scour,plus4K,61,0.3736
Satsunai,left,9.8,fluvial_scour,plus4K,61.2,0.3815
Satsunai,left,9.8,fluvial_scour,plus4K,61.4,0.4027
Satsunai,left,9.8,fluvial_scour,plus4K,61.6,0.4085
Satsunai,left,9.8,fluvial_scour,plus4K,61.8,0.4283
Satsunai,left,9.8,fluvial_scour,plus4K,62,0.4366
Satsunai,left,9.8,fluvial_scour,plus4K,62.2,0.4535
Satsunai,left,9.8,fluvial_scour,plus4K,62.4,0.4641
Satsunai,left,9.8,fluvial_scour,plus4K,62.6,0.4831
Satsunai,left,9.8,fluvial_scour,plus4K,62.8,0.5047
Satsunai,left,9.8,fluvial_scour,plus4K,63,0.5239
Satsunai,left,9.8,fluvial_scour,plus4K,63.2,0.5407
Satsunai,left,9.8,fluvial_scour,plus4K,63.4,0.5513
Satsunai,left,9.8,fluvial_scour,plus4K,63.6,0.5612
Satsunai,left,10,fluvial_scour,historical,56.4,0
Satsunai,left,10,fluvial_scour,historical,56.6,0
Satsunai,left,10,fluvial_scour,historical,56.8,0
Satsunai,left,10,fluvial_scour,historical,57,0
Satsunai,left,10,fluvial_scour,historical,57.2,0
Satsunai,left,10,fluvial_scour,historical,57.4,0
Satsunai,left,10,fluvial_scour,historical,57.6,0
Satsunai,left,10,fluvial_scour,historical,57.8,0
Satsunai,left,10,fluvial_scour,historical,58,0
Satsunai,left,10,fluvial_scour,historical,58.2,0
Satsunai,left,10,fluvial_scour,historical,58.4,0.0015
Satsunai,left,10,fluvial_scour,historical,58.6,0.0062
Satsunai,left,10,fluvial_scour,historical,58.8,0.0123
Satsunai,left,10,fluvial_scour,historical,59,0.022
Satsunai,left,10,fluvial_scour,historical,59.2,0.0341
Satsunai,left,10,fluvial_scour,historical,59.4,0.0507
Satsunai,left,10,fluvial_scour,historical,59.6,0.0707
Satsunai,left,10,fluvial_scour,historical,59.8,0.0964
Satsunai,left,10,fluvial_scour,historical,60,0.1282
Satsunai,left,10,fluvial_scour,historical,60.2,0.1635
Satsunai,left,10,fluvial_scour,historical,60.4,0.2072
Satsunai,left,10,fluvial_scour,historical,60.6,0.2541
Satsunai,left,10,fluvial_scour,historical,60.8,0.2985
Satsunai,left,10,fluvial_scour,historical,61,0.3367
Satsunai,left,10,fluvial_scour,historical,61.2,0.3597
Satsunai,left,10,fluvial_scour,historical,61.4,0.3894
Satsunai,left,10,fluvial_scour,historical,61.6,0.4041
Satsunai,left,10,fluvial_scour,historical,61.8,0.425
Satsunai,left,10,fluvial_scour,historical,62,0.4364
Satsunai,left,10,fluvial_scour,historical,62.2,0.4517
Satsunai,left,10,fluvial_scour,historical,62.4,0.458
Satsunai,left,10,fluvial_scour,historical,62.6,0.4755
Satsunai,left,10,fluvial_scour,historical,62.8,0.4839
Satsunai,left,10,fluvial_scour,historical,63,0.4997
Satsunai,left,10,fluvial_scour,historical,63.2,0.5094
Satsunai,left,10,fluvial_scour,historical,63.4,0.524
Satsunai,left,10,fluvial_scour,historical,63.6,0.5419
Satsunai,left,10,fluvial_scour,historical,63.8,0.5623
Satsunai,left,10,fluvial_scour,historical,64,0.579
Satsunai,left,10,fluvial_scour,historical,64.2,0.5935
Satsunai,left,10,fluvial_scour,plus4K,56.4,0
Satsunai,left,10,fluvial_scour,plus4K,56.6,0
Satsunai,left,10,fluvial_scour,plus4K,56.8,0
Satsunai,left,10,fluvial_scour,plus4K,57,0
Satsunai,left,10,fluvial_scour,plus4K,57.2,0
Satsunai,left,10,fluvial_scour,plus4K,57.4,0
Satsunai,left,10,fluvial_scour,plus4K,57.6,0
Satsunai,left,10,fluvial_scour,plus4K,57.8,0
Satsunai,left,10,fluvial_scour,plus4K,58,0
Satsunai,left,10,fluvial_scour,plus4K,58.2,0
Satsunai,left,10,fluvial_scour,plus4K,58.4,0.0015
Satsunai,left,10,fluvial_scour,plus4K,58.6,0.0062
Satsunai,left,10,fluvial_scour,plus4K,58.8,0.0123
Satsunai,left,10,fluvial_scour,plus4K,59,0.022
Satsunai,left,10,fluvial_scour,plus4K,59.2,0.0341
Satsunai,left,10,fluvial_scour,plus4K,59.4,0.0507
Satsunai,left,10,fluvial_scour,plus4K,59.6,0.0707
Satsunai,left,10,fluvial_scour,plus4K,59.8,0.0964
Satsunai,left,10,fluvial_scour,plus4K,60,0.1282
Satsunai,left,10,fluvial_scour,plus4K,60.2,0.1635
Satsunai,left,10,fluvial_scour,plus4K,60.4,0.2072
Satsunai,left,10,fluvial_scour,plus4K,60.6,0.2541
Satsunai,left,10,fluvial_scour,plus4K,60.8,0.2985
Satsunai,left,10,fluvial_scour,plus4K,61,0.3367
Satsunai,left,10,fluvial_scour,plus4K,61.2,0.3597
Satsunai,left,10,fluvial_scour,plus4K,61.4,0.3894
Satsunai,left,10,fluvial_scour,plus4K,61.6,0.4041
Satsunai,left,10,fluvial_scour,plus4K,61.8,0.425
Satsunai,left,10,fluvial_scour,plus4K,62,0.4364
Satsunai,left,10,fluvial_scour,plus4K,62.2,0.4517
Satsunai,left,10,fluvial_scour,plus4K,62.4,0.458
Satsunai,left,10,fluvial_scour,plus4K,62.6,0.4755
Satsunai,left,10,fluvial_scour,plus4K,62.8,0.4839
Satsunai,left,10,fluvial_scour,plus4K,63,0.4997
Satsunai,left,10,fluvial_scour,plus4K,63.2,0.5094
Satsunai,left,10,fluvial_scour,plus4K,63.4,0.524
Satsunai,left,10,fluvial_scour,plus4K,63.6,0.5419
Satsunai,left,10,fluvial_scour,plus4K,63.8,0.5623
Satsunai,left,10,fluvial_scour,plus4K,64,0.579
Satsunai,left,10,fluvial_scour,plus4K,64.2,0.5935
Satsunai,left,10.2,fluvial_scour,historical,57.6,0
Satsunai,left,10.2,fluvial_scour,historical,57.8,0
Satsunai,left,10.2,fluvial_scour,historical,58,0
Satsunai,left,10.2,fluvial_scour,historical,58.2,0
Satsunai,left,10.2,fluvial_scour,historical,58.4,0
Satsunai,left,10.2,fluvial_scour,historical,58.6,0
Satsunai,left,10.2,fluvial_scour,historical,58.8,0
Satsunai,left,10.2,fluvial_scour,historical,59,0
Satsunai,left,10.2,fluvial_scour,historical,59.2,0
Satsunai,left,10.2,fluvial_scour,historical,59.4,0.0002
Satsunai,left,10.2,fluvial_scour,historical,59.6,0.0016
Satsunai,left,10.2,fluvial_scour,historical,59.8,0.0046
Satsunai,left,10.2,fluvial_scour,historical,60,0.0099
Satsunai,left,10.2,fluvial_scour,historical,60.2,0.017
Satsunai,left,10.2,fluvial_scour,historical,60.4,0.0303
Satsunai,left,10.2,fluvial_scour,historical,60.6,0.047
Satsunai,left,10.2,fluvial_scour,historical,60.8,0.0693
Satsunai,left,10.2,fluvial_scour,historical,61,0.0992
Satsunai,left,10.2,fluvial_scour,historical,61.2,0.1369
Satsunai,left,10.2,fluvial_scour,historical,61.4,0.1772
Satsunai,left,10.2,fluvial_scour,historical,61.6,0.2142
Satsunai,left,10.2,fluvial_scour,historical,61.8,0.2448
Satsunai,left,10.2,fluvial_scour,historical,62,0.2678
Satsunai,left,10.2,fluvial_scour,historical,62.2,0.2921
Satsunai,left,10.2,fluvial_scour,historical,62.4,0.2987
Satsunai,left,10.2,fluvial_scour,historical,62.6,0.3208
Satsunai,left,10.2,fluvial_scour,historical,62.8,0.3268
Satsunai,left,10.2,fluvial_scour,historical,63,0.3446
Satsunai,left,10.2,fluvial_scour,historical,63.2,0.3498
Satsunai,left,10.2,fluvial_scour,historical,63.4,0.3658
Satsunai,left,10.2,fluvial_scour,historical,63.6,0.3728
Satsunai,left,10.2,fluvial_scour,historical,63.8,0.3806
Satsunai,left,10.2,fluvial_scour,historical,64,0.3937
Satsunai,left,10.2,fluvial_scour,historical,64.2,0.402
Satsunai,left,10.2,fluvial_scour,historical,64.4,0.4175
Satsunai,left,10.2,fluvial_scour,historical,64.6,0.4345
Satsunai,left,10.2,fluvial_scour,historical,64.8,0.452
Satsunai,left,10.2,fluvial_scour,historical,65,0.4705
Satsunai,left,10.2,fluvial_scour,plus4K,57.6,0
Satsunai,left,10.2,fluvial_scour,plus4K,57.8,0
Satsunai,left,10.2,fluvial_scour,plus4K,58,0
Satsunai,left,10.2,fluvial_scour,plus4K,58.2,0
Satsunai,left,10.2,fluvial_scour,plus4K,58.4,0
Satsunai,left,10.2,fluvial_scour,plus4K,58.6,0
Satsunai,left,10.2,fluvial_scour,plus4K,58.8,0
Satsunai,left,10.2,fluvial_scour,plus4K,59,0
Satsunai,left,10.2,fluvial_scour,plus4K,59.2,0
Satsunai,left,10.2,fluvial_scour,plus4K,59.4,0.0002
Satsunai,left,10.2,fluvial_scour,plus4K,59.6,0.0016
Satsunai,left,10.2,fluvial_scour,plus4K,59.8,0.0046
Satsunai,left,10.2,fluvial_scour,plus4K,60,0.0099
Satsunai,left,10.2,fluvial_scour,plus4K,60.2,0.017
Satsunai,left,10.2,fluvial_scour,plus4K,60.4,0.0303
Satsunai,left,10.2,fluvial_scour,plus4K,60.6,0.047
Satsunai,left,10.2,fluvial_scour,plus4K,60.8,0.0693
Satsunai,left,10.2,fluvial_scour,plus4K,61,0.0992
Satsunai,left,10.2,fluvial_scour,plus4K,61.2,0.1369
Satsunai,left,10.2,fluvial_scour,plus4K,61.4,0.1772
Satsunai,left,10.2,fluvial_scour,plus4K,61.6,0.2142
Satsunai,left,10.2,fluvial_scour,plus4K,61.8,0.2448
Satsunai,left,10.2,fluvial_scour,plus4K,62,0.2678
Satsunai,left,10.2,fluvial_scour,plus4K,62.2,0.2921
Satsunai,left,10.2,fluvial_scour,plus4K,62.4,0.2987
Satsunai,left,10.2,fluvial_scour,plus4K,62.6,0.3208
Satsunai,left,10.2,fluvial_scour,plus4K,62.8,0.3268
Satsunai,left,10.2,fluvial_scour,plus4K,63,0.3446
Satsunai,left,10.2,fluvial_scour,plus4K,63.2,0.3498
Satsunai,left,10.2,fluvial_scour,plus4K,63.4,0.3658
Satsunai,left,10.2,fluvial_scour,plus4K,63.6,0.3728
Satsunai,left,10.2,fluvial_scour,plus4K,63.8,0.3806
Satsunai,left,10.2,fluvial_scour,plus4K,64,0.3937
Satsunai,left,10.2,fluvial_scour,plus4K,64.2,0.402
Satsunai,left,10.2,fluvial_scour,plus4K,64.4,0.4175
Satsunai,left,10.2,fluvial_scour,plus4K,64.6,0.4345
Satsunai,left,10.2,fluvial_scour,plus4K,64.8,0.452
Satsunai,left,10.2,fluvial_scour,plus4K,65,0.4705
Satsunai,left,10.4,fluvial_scour,historical,58.2,0
Satsunai,left,10.4,fluvial_scour,historical,58.4,0
Satsunai,left,10.4,fluvial_scour,historical,58.6,0
Satsunai,left,10.4,fluvial_scour,historical,58.8,0
Satsunai,left,10.4,fluvial_scour,historical,59,0
Satsunai,left,10.4,fluvial_scour,historical,59.2,0
Satsunai,left,10.4,fluvial_scour,historical,59.4,0
Satsunai,left,10.4,fluvial_scour,historical,59.6,0
Satsunai,left,10.4,fluvial_scour,historical,59.8,0.0001
Satsunai,left,10.4,fluvial_scour,historical,60,0.0006
Satsunai,left,10.4,fluvial_scour,historical,60.2,0.0026
Satsunai,left,10.4,fluvial_scour,historical,60.4,0.0066
Satsunai,left,10.4,fluvial_scour,historical,60.6,0.0122
Satsunai,left,10.4,fluvial_scour,historical,60.8,0.0198
Satsunai,left,10.4,fluvial_scour,historical,61,0.0306
Satsunai,left,10.4,fluvial_scour,historical,61.2,0.0476
Satsunai,left,10.4,fluvial_scour,historical,61.4,0.069
Satsunai,left,10.4,fluvial_scour,historical,61.6,0.0966
Satsunai,left,10.4,fluvial_scour,historical,61.8,0.1282
Satsunai,left,10.4,fluvial_scour,historical,62,0.1702
Satsunai,left,10.4,fluvial_scour,historical,62.2,0.212
Satsunai,left,10.4,fluvial_scour,historical,62.4,0.2483
Satsunai,left,10.4,fluvial_scour,historical,62.6,0.2758
Satsunai,left,10.4,fluvial_scour,historical,62.8,0.2976
Satsunai,left,10.4,fluvial_scour,historical,63,0.3089
Satsunai,left,10.4,fluvial_scour,historical,63.2,0.3317
Satsunai,left,10.4,fluvial_scour,historical,63.4,0.339
Satsunai,left,10.4,fluvial_scour,historical,63.6,0.3571
Satsunai,left,10.4,fluvial_scour,historical,63.8,0.361
Satsunai,left,10.4,fluvial_scour,historical,64,0.378
Satsunai,left,10.4,fluvial_scour,historical,64.2,0.3854
Satsunai,left,10.4,fluvial_scour,historical,64.4,0.3966
Satsunai,left,10.4,fluvial_scour,historical,64.6,0.409
Satsunai,left,10.4,fluvial_scour,historical,64.8,0.4197
Satsunai,left,10.4,fluvial_scour,historical,65,0.4385
Satsunai,left,10.4,fluvial_scour,historical,65.2,0.4581
Satsunai,left,10.4,fluvial_scour,historical,65.4,0.4792
Satsunai,left,10.4,fluvial_scour,historical,65.6,0.4994
Satsunai,left,10.4,fluvial_scour,plus4K,58.2,0
Satsunai,left,10.4,fluvial_scour,plus4K,58.4,0
Satsunai,left,10.4,fluvial_scour,plus4K,58.6,0
Satsunai,left,10.4,fluvial_scour,plus4K,58.8,0
Satsunai,left,10.4,fluvial_scour,plus4K,59,0
Satsunai,left,10.4,fluvial_scour,plus4K,59.2,0
Satsunai,left,10.4,fluvial_scour,plus4K,59.4,0
Satsunai,left,10.4,fluvial_scour,plus4K,59.6,0
Satsunai,left,10.4,fluvial_scour,plus4K,59.8,0.0001
Satsunai,left,10.4,fluvial_scour,plus4K,60,0.0006
Satsunai,left,10.4,fluvial_scour,plus4K,60.2,0.0026
Satsunai,left,10.4,fluvial_scour,plus4K,60.4,0.0066
Satsunai,left,10.4,fluvial_scour,plus4K,60.6,0.0122
Satsunai,left,10.4,fluvial_scour,plus4K,60.8,0.0198
Satsunai,left,10.4,fluvial_scour,plus4K,61,0.0306
Satsunai,left,10.4,fluvial_scour,plus4K,61.2,0.0476
Satsunai,left,10.4,fluvial_scour,plus4K,61.4,0.069
Satsunai,left,10.4,fluvial_scour,plus4K,61.6,0.0966
Satsunai,left,10.4,fluvial_scour,plus4K,61.8,0.1282
Satsunai,left,10.4,fluvial_scour,plus4K,62,0.1702
Satsunai,left,10.4,fluvial_scour,plus4K,62.2,0.212
Satsunai,left,10.4,fluvial_scour,plus4K,62.4,0.2483
Satsunai,left,10.4,fluvial_scour,plus4K,62.6,0.2758
Satsunai,left,10.4,fluvial_scour,plus4K,62.8,0.2976
Satsunai,left,10.4,fluvial_scour,plus4K,63,0.3089
Satsunai,left,10.4,fluvial_scour,plus4K,63.2,0.3317
Satsunai,left,10.4,fluvial_scour,plus4K,63.4,0.339
Satsunai,left,10.4,fluvial_scour,plus4K,63.6,0.3571
Satsunai,left,10.4,fluvial_scour,plus4K,63.8,0.361
Satsunai,left,10.4,fluvial_scour,plus4K,64,0.378
Satsunai,left,10.4,fluvial_scour,plus4K,64.2,0.3854
Satsunai,left,10.4,fluvial_scour,plus4K,64.4,0.3966
Satsunai,left,10.4,fluvial_scour,plus4K,64.6,0.409
Satsunai,left,10.4,fluvial_scour,plus4K,64.8,0.4197
Satsunai,left,10.4,fluvial_scour,plus4K,65,0.4385
Satsunai,left,10.4,fluvial_scour,plus4K,65.2,0.4581
Satsunai,left,10.4,fluvial_scour,plus4K,65.4,0.4792
Satsunai,left,10.4,fluvial_scour,plus4K,65.6,0.4994
Satsunai,left,10.6,fluvial_scour,historical,58.8,0
Satsunai,left,10.6,fluvial_scour,historical,59,0
Satsunai,left,10.6,fluvial_scour,historical,59.2,0
Satsunai,left,10.6,fluvial_scour,historical,59.4,0
Satsunai,left,10.6,fluvial_scour,historical,59.6,0
Satsunai,left,10.6,fluvial_scour,historical,59.8,0
Satsunai,left,10.6,fluvial_scour,historical,60,0
Satsunai,left,10.6,fluvial_scour,historical,60.2,0
Satsunai,left,10.6,fluvial_scour,historical,60.4,0
Satsunai,left,10.6,fluvial_scour,historical,60.6,0.0004
Satsunai,left,10.6,fluvial_scour,historical,60.8,0.0015
Satsunai,left,10.6,fluvial_scour,historical,61,0.0039
Satsunai,left,10.6,fluvial_scour,historical,61.2,0.0101
Satsunai,left,10.6,fluvial_scour,historical,61.4,0.0202
Satsunai,left,10.6,fluvial_scour,historical,61.6,0.0329
Satsunai,left,10.6,fluvial_scour,historical,61.8,0.0499
Satsunai,left,10.6,fluvial_scour,historical,62,0.0713
Satsunai,left,10.6,fluvial_scour,historical,62.2,0.1002
Satsunai,left,10.6,fluvial_scour,historical,62.4,0.1361
Satsunai,left,10.6,fluvial_scour,historical,62.6,0.1781
Satsunai,left,10.6,fluvial_scour,historical,62.8,0.2123
Satsunai,left,10.6,fluvial_scour,historical,63,0.238
Satsunai,left,10.6,fluvial_scour,historical,63.2,0.2594
Satsunai,left,10.6,fluvial_scour,historical,63.4,0.2726
Satsunai,left,10.6,fluvial_scour,historical,63.6,0.2924
Satsunai,left,10.6,fluvial_scour,historical,63.8,0.2991
Satsunai,left,10.6,fluvial_scour,historical,64,0.319
Satsunai,left,10.6,fluvial_scour,historical,64.2,0.3238
Satsunai,left,10.6,fluvial_scour,historical,64.4,0.3422
Satsunai,left,10.6,fluvial_scour,historical,64.6,0.3477
Satsunai,left,10.6,fluvial_scour,historical,64.8,0.3624
Satsunai,left,10.6,fluvial_scour,historical,65,0.3725
Satsunai,left,10.6,fluvial_scour,historical,65.2,0.3871
Satsunai,left,10.6,fluvial_scour,historical,65.4,0.4035
Satsunai,left,10.6,fluvial_scour,historical,65.6,0.4225
Satsunai,left,10.6,fluvial_scour,historical,65.8,0.4407
Satsunai,left,10.6,fluvial_scour,historical,66,0.4573
Satsunai,left,10.6,fluvial_scour,historical,66.2,0.4682
Satsunai,left,10.6,fluvial_scour,historical,66.4,0.4745
Satsunai,left,10.6,fluvial_scour,plus4K,58.8,0
Satsunai,left,10.6,fluvial_scour,plus4K,59,0
Satsunai,left,10.6,fluvial_scour,plus4K,59.2,0
Satsunai,left,10.6,fluvial_scour,plus4K,59.4,0
Satsunai,left,10.6,fluvial_scour,plus4K,59.6,0
Satsunai,left,10.6,fluvial_scour,plus4K,59.8,0
Satsunai,left,10.6,fluvial_scour,plus4K,60,0
Satsunai,left,10.6,fluvial_scour,plus4K,60.2,0
Satsunai,left,10.6,fluvial_scour,plus4K,60.4,0
Satsunai,left,10.6,fluvial_scour,plus4K,60.6,0.0004
Satsunai,left,10.6,fluvial_scour,plus4K,60.8,0.0015
Satsunai,left,10.6,fluvial_scour,plus4K,61,0.0039
Satsunai,left,10.6,fluvial_scour,plus4K,61.2,0.0101
Satsunai,left,10.6,fluvial_scour,plus4K,61.4,0.0202
Satsunai,left,10.6,fluvial_scour,plus4K,61.6,0.0329
Satsunai,left,10.6,fluvial_scour,plus4K,61.8,0.0499
Satsunai,left,10.6,fluvial_scour,plus4K,62,0.0713
Satsunai,left,10.6,fluvial_scour,plus4K,62.2,0.1002
Satsunai,left,10.6,fluvial_scour,plus4K,62.4,0.1361
Satsunai,left,10.6,fluvial_scour,plus4K,62.6,0.1781
Satsunai,left,10.6,fluvial_scour,plus4K,62.8,0.2123
Satsunai,left,10.6,fluvial_scour,plus4K,63,0.238
Satsunai,left,10.6,fluvial_scour,plus4K,63.2,0.2594
Satsunai,left,10.6,fluvial_scour,plus4K,63.4,0.2726
Satsunai,left,10.6,fluvial_scour,plus4K,63.6,0.2924
Satsunai,left,10.6,fluvial_scour,plus4K,63.8,0.2991
Satsunai,left,10.6,fluvial_scour,plus4K,64,0.319
Satsunai,left,10.6,fluvial_scour,plus4K,64.2,0.3238
Satsunai,left,10.6,fluvial_scour,plus4K,64.4,0.3422
Satsunai,left,10.6,fluvial_scour,plus4K,64.6,0.3477
Satsunai,left,10.6,fluvial_scour,plus4K,64.8,0.3624
Satsunai,left,10.6,fluvial_scour,plus4K,65,0.3725
Satsunai,left,10.6,fluvial_scour,plus4K,65.2,0.3871
Satsunai,left,10.6,fluvial_scour,plus4K,65.4,0.4035
Satsunai,left,10.6,fluvial_scour,plus4K,65.6,0.4225
Satsunai,left,10.6,fluvial_scour,plus4K,65.8,0.4407
Satsunai,left,10.6,fluvial_scour,plus4K,66,0.4573
Satsunai,left,10.6,fluvial_scour,plus4K,66.2,0.4682
Satsunai,left,10.6,fluvial_scour,plus4K,66.4,0.4745
Satsunai,left,10.8,fluvial_scour,historical,61.4,0
Satsunai,left,10.8,fluvial_scour,historical,61.6,0
Satsunai,left,10.8,fluvial_scour,historical,61.8,0
Satsunai,left,10.8,fluvial_scour,historical,62,0
Satsunai,left,10.8,fluvial_scour,historical,62.2,0
Satsunai,left,10.8,fluvial_scour,historical,62.4,0
Satsunai,left,10.8,fluvial_scour,historical,62.6,0.0002
Satsunai,left,10.8,fluvial_scour,historical,62.8,0.0007
Satsunai,left,10.8,fluvial_scour,historical,63,0.0027
Satsunai,left,10.8,fluvial_scour,historical,63.2,0.0067
Satsunai,left,10.8,fluvial_scour,historical,63.4,0.0142
Satsunai,left,10.8,fluvial_scour,historical,63.6,0.0252
Satsunai,left,10.8,fluvial_scour,historical,63.8,0.0385
Satsunai,left,10.8,fluvial_scour,historical,64,0.0495
Satsunai,left,10.8,fluvial_scour,historical,64.2,0.0606
Satsunai,left,10.8,fluvial_scour,historical,64.4,0.0679
Satsunai,left,10.8,fluvial_scour,historical,64.6,0.0725
Satsunai,left,10.8,fluvial_scour,historical,64.8,0.0778
Satsunai,left,10.8,fluvial_scour,historical,65,0.084
Satsunai,left,10.8,fluvial_scour,historical,65.2,0.09
Satsunai,left,10.8,fluvial_scour,historical,65.4,0.1001
Satsunai,left,10.8,fluvial_scour,historical,65.6,0.1086
Satsunai,left,10.8,fluvial_scour,historical,65.8,0.1176
Satsunai,left,10.8,fluvial_scour,historical,66,0.1282
Satsunai,left,10.8,fluvial_scour,historical,66.2,0.1379
Satsunai,left,10.8,fluvial_scour,historical,66.4,0.1454
Satsunai,left,10.8,fluvial_scour,historical,66.6,0.1529
Satsunai,left,10.8,fluvial_scour,historical,66.8,0.1607
Satsunai,left,10.8,fluvial_scour,historical,67,0.1631
Satsunai,left,10.8,fluvial_scour,historical,67.2,0.1684
Satsunai,left,10.8,fluvial_scour,historical,67.4,0.1709
Satsunai,left,10.8,fluvial_scour,historical,67.6,0.1764
Satsunai,left,10.8,fluvial_scour,plus4K,61.4,0
Satsunai,left,10.8,fluvial_scour,plus4K,61.6,0
Satsunai,left,10.8,fluvial_scour,plus4K,61.8,0
Satsunai,left,10.8,fluvial_scour,plus4K,62,0
Satsunai,left,10.8,fluvial_scour,plus4K,62.2,0
Satsunai,left,10.8,fluvial_scour,plus4K,62.4,0
Satsunai,left,10.8,fluvial_scour,plus4K,62.6,0.0002
Satsunai,left,10.8,fluvial_scour,plus4K,62.8,0.0007
Satsunai,left,10.8,fluvial_scour,plus4K,63,0.0027
Satsunai,left,10.8,fluvial_scour,plus4K,63.2,0.0067
Satsunai,left,10.8,fluvial_scour,plus4K,63.4,0.0142
Satsunai,left,10.8,fluvial_scour,plus4K,63.6,0.0252
Satsunai,left,10.8,fluvial_scour,plus4K,63.8,0.0385
Satsunai,left,10.8,fluvial_scour,plus4K,64,0.0495
Satsunai,left,10.8,fluvial_scour,plus4K,64.2,0.0606
Satsunai,left,10.8,fluvial_scour,plus4K,64.4,0.0679
Satsunai,left,10.8,fluvial_scour,plus4K,64.6,0.0725
Satsunai,left,10.8,fluvial_scour,plus4K,64.8,0.0778
Satsunai,left,10.8,fluvial_scour,plus4K,65,0.084
Satsunai,left,10.8,fluvial_scour,plus4K,65.2,0.09
Satsunai,left,10.8,fluvial_scour,plus4K,65.4,0.1001
Satsunai,left,10.8,fluvial_scour,plus4K,65.6,0.1086
Satsunai,left,10.8,fluvial_scour,plus4K,65.8,0.1176
Satsunai,left,10.8,fluvial_scour,plus4K,66,0.1282
Satsunai,left,10.8,fluvial_scour,plus4K,66.2,0.1379
Satsunai,left,10.8,fluvial_scour,plus4K,66.4,0.1454
Satsunai,left,10.8,fluvial_scour,plus4K,66.6,0.1529
Satsunai,left,10.8,fluvial_scour,plus4K,66.8,0.1607
Satsunai,left,10.8,fluvial_scour,plus4K,67,0.1631
Satsunai,left,10.8,fluvial_scour,plus4K,67.2,0.1684
