river,bank,kp,mechanism,scenario,stage_m_msl,p_f
Satsunai,left,7.6,fluvial_scour,plus4K,50.6,0
Satsunai,left,7.6,fluvial_scour,plus4K,50.8,0
Satsunai,left,7.6,fluvial_scour,plus4K,51,0
Satsunai,left,7.6,fluvial_scour,plus4K,51.2,0
Satsunai,left,7.6,fluvial_scour,plus4K,51.4,0
Satsunai,left,7.6,fluvial_scour,plus4K,51.6,0
Satsunai,left,7.6,fluvial_scour,plus4K,51.8,0
Satsunai,left,7.6,fluvial_scour,plus4K,52,0
Satsunai,left,7.6,fluvial_scour,plus4K,52.2,0
Satsunai,left,7.6,fluvial_scour,plus4K,52.4,0
Satsunai,left,7.6,fluvial_scour,plus4K,52.6,0
Satsunai,left,7.6,fluvial_scour,plus4K,52.8,0
Satsunai,left,7.6,fluvial_scour,plus4K,53,0
Satsunai,left,7.6,fluvial_scour,plus4K,53.2,0
Satsunai,left,7.6,fluvial_scour,plus4K,53.4,0
Satsunai,left,7.6,fluvial_scour,plus4K,53.6,0
Satsunai,left,7.6,fluvial_scour,plus4K,53.8,0
Satsunai,left,7.6,fluvial_scour,plus4K,54,0
Satsunai,left,7.6,fluvial_scour,plus4K,54.2,0
Satsunai,left,7.6,fluvial_scour,plus4K,54.4,0
Satsunai,left,7.6,fluvial_scour,plus4K,54.6,0
Satsunai,left,7.8,fluvial_scour,historical,48.4,0
Satsunai,left,7.8,fluvial_scour,historical,48.6,0
Satsunai,left,7.8,fluvial_scour,historical,48.8,0
Satsunai,left,7.8,fluvial_scour,historical,49,0
Satsunai,left,7.8,fluvial_scour,historical,49.2,0
Satsunai,left,7.8,fluvial_scour,historical,49.4,0
Satsunai,left,7.8,fluvial_scour,historical,49.6,0
Satsunai,left,7.8,fluvial_scour,historical,49.8,0
Satsunai,left,7.8,fluvial_scour,historical,50,0
Satsunai,left,7.8,fluvial_scour,historical,50.2,0
Satsunai,left,7.8,fluvial_scour,historical,50.4,0
Satsunai,left,7.8,fluvial_scour,historical,50.6,0
Satsunai,left,7.8,fluvial_scour,historical,50.8,0
Satsunai,left,7.8,fluvial_scour,historical,51,0
Satsunai,left,7.8,fluvial_scour,historical,51.2,0
Satsunai,left,7.8,fluvial_scour,historical,51.4,0
Satsunai,left,7.8,fluvial_scour,historical,51.6,0
Satsunai,left,7.8,fluvial_scour,historical,51.8,0
Satsunai,left,7.8,fluvial_scour,historical,52,0
Satsunai,left,7.8,fluvial_scour,historical,52.2,0
Satsunai,left,7.8,fluvial_scour,historical,52.4,0
Satsunai,left,7.8,fluvial_scour,historical,52.6,0
Satsunai,left,7.8,fluvial_scour,historical,52.8,0
Satsunai,left,7.8,fluvial_scour,historical,53,0
Satsunai,left,7.8,fluvial_scour,historical,53.2,0
Satsunai,left,7.8,fluvial_scour,historical,53.4,0
Satsunai,left,7.8,fluvial_scour,historical,53.6,0
Satsunai,left,7.8,fluvial_scour,historical,53.8,0
Satsunai,left,7.8,fluvial_scour,historical,54,0
Satsunai,left,7.8,fluvial_scour,historical,54.2,0
Satsunai,left,7.8,fluvial_scour,historical,54.4,0
Satsunai,left,7.8,fluvial_scour,historical,54.6,0
Satsunai,left,7.8,fluvial_scour,historical,54.8,0
Satsunai,left,7.8,fluvial_scour,historical,55,0
Satsunai,left,7.8,fluvial_scour,historical,55.2,0
Satsunai,left,7.8,fluvial_scour,historical,55.4,0
Satsunai,left,7.8,fluvial_scour,plus4K,48.4,0
Satsunai,left,7.8,fluvial_scour,plus4K,48.6,0
Satsunai,left,7.8,fluvial_scour,plus4K,48.8,0
Satsunai,left,7.8,fluvial_scour,plus4K,49,0
Satsunai,left,7.8,fluvial_scour,plus4K,49.2,0
Satsunai,left,7.8,fluvial_scour,plus4K,49.4,0
Satsunai,left,7.8,fluvial_scour,plus4K,49.6,0
Satsunai,left,7.8,fluvial_scour,plus4K,49.8,0
Satsunai,left,7.8,fluvial_scour,plus4K,50,0
Satsunai,left,7.8,fluvial_scour,plus4K,50.2,0
Satsunai,left,7.8,fluvial_scour,plus4K,50.4,0
Satsunai,left,7.8,fluvial_scour,plus4K,50.6,0
Satsunai,left,7.8,fluvial_scour,plus4K,50.8,0
Satsunai,left,7.8,fluvial_scour,plus4K,51,0
Satsunai,left,7.8,fluvial_scour,plus4K,51.2,0
Satsunai,left,7.8,fluvial_scour,plus4K,51.4,0
Satsunai,left,7.8,fluvial_scour,plus4K,51.6,0
Satsunai,left,7.8,fluvial_scour,plus4K,51.8,0
Satsunai,left,7.8,fluvial_scour,plus4K,52,0
Satsunai,left,7.8,fluvial_scour,plus4K,52.2,0
Satsunai,left,7.8,fluvial_scour,plus4K,52.4,0
Satsunai,left,7.8,fluvial_scour,plus4K,52.6,0
Satsunai,left,7.8,fluvial_scour,plus4K,52.8,0
Satsunai,left,7.8,fluvial_scour,plus4K,53,0
Satsunai,left,7.8,fluvial_scour,plus4K,53.2,0
Satsunai,left,7.8,fluvial_scour,plus4K,53.4,0
Satsunai,left,7.8,fluvial_scour,plus4K,53.6,0
Satsunai,left,7.8,fluvial_scour,plus4K,53.8,0
Satsunai,left,7.8,fluvial_scour,plus4K,54,0
Satsunai,left,7.8,fluvial_scour,plus4K,54.2,0
Satsunai,left,7.8,fluvial_scour,plus4K,54.4,0
Satsunai,left,7.8,fluvial_scour,plus4K,54.6,0
Satsunai,left,7.8,fluvial_scour,plus4K,54.8,0
Satsunai,left,7.8,fluvial_scour,plus4K,55,0
Satsunai,left,7.8,fluvial_scour,plus4K,55.2,0
Satsunai,left,7.8,fluvial_scour,plus4K,55.4,0
Satsunai,left,8,fluvial_scour,historical,48.8,0
Satsunai,left,8,fluvial_scour,historical,49,0
Satsunai,left,8,fluvial_scour,historical,49.2,0
Satsunai,left,8,fluvial_scour,historical,49.4,0
Satsunai,left,8,fluvial_scour,historical,49.6,0
Satsunai,left,8,fluvial_scour,historical,49.8,0
Satsunai,left,8,fluvial_scour,historical,50,0
Satsunai,left,8,fluvial_scour,historical,50.2,0
Satsunai,left,8,fluvial_scour,historical,50.4,0
Satsunai,left,8,fluvial_scour,historical,50.6,0
Satsunai,left,8,fluvial_scour,historical,50.8,0
Satsunai,left,8,fluvial_scour,historical,51,0
Satsunai,left,8,fluvial_scour,historical,51.2,0
Satsunai,left,8,fluvial_scour,historical,51.4,0
Satsunai,left,8,fluvial_scour,historical,51.6,0
Satsunai,left,8,fluvial_scour,historical,51.8,0
Satsunai,left,8,fluvial_scour,historical,52,0
Satsunai,left,8,fluvial_scour,historical,52.2,0
Satsunai,left,8,fluvial_scour,historical,52.4,0
Satsunai,left,8,fluvial_scour,historical,52.6,0
Satsunai,left,8,fluvial_scour,historical,52.8,0
Satsunai,left,8,fluvial_scour,historical,53,0
Satsunai,left,8,fluvial_scour,historical,53.2,0
Satsunai,left,8,fluvial_scour,historical,53.4,0
Satsunai,left,8,fluvial_scour,historical,53.6,0
Satsunai,left,8,fluvial_scour,historical,53.8,0
Satsunai,left,8,fluvial_scour,historical,54,0
Satsunai,left,8,fluvial_scour,historical,54.2,0
Satsunai,left,8,fluvial_scour,historical,54.4,0
Satsunai,left,8,fluvial_scour,historical,54.6,0
Satsunai,left,8,fluvial_scour,historical,54.8,0
Satsunai,left,8,fluvial_scour,historical,55,0
Satsunai,left,8,fluvial_scour,historical,55.2,0
Satsunai,left,8,fluvial_scour,historical,55.4,0
Satsunai,left,8,fluvial_scour,historical,55.6,0
Satsunai,left,8,fluvial_scour,historical,55.8,0
Satsunai,left,8,fluvial_scour,historical,56,0
Satsunai,left,8,fluvial_scour,plus4K,48.8,0
Satsunai,left,8,fluvial_scour,plus4K,49,0
Satsunai,left,8,fluvial_scour,plus4K,49.2,0
Satsunai,left,8,fluvial_scour,plus4K,49.4,0
Satsunai,left,8,fluvial_scour,plus4K,49.6,0
Satsunai,left,8,fluvial_scour,plus4K,49.8,0
Satsunai,left,8,fluvial_scour,plus4K,50,0
Satsunai,left,8,fluvial_scour,plus4K,50.2,0
Satsunai,left,8,fluvial_scour,plus4K,50.4,0
Satsunai,left,8,fluvial_scour,plus4K,50.6,0
Satsunai,left,8,fluvial_scour,plus4K,50.8,0
Satsunai,left,8,fluvial_scour,plus4K,51,0
Satsunai,left,8,fluvial_scour,plus4K,51.2,0
Satsunai,left,8,fluvial_scour,plus4K,51.4,0
Satsunai,left,8,fluvial_scour,plus4K,51.6,0
Satsunai,left,8,fluvial_scour,plus4K,51.8,0
Satsunai,left,8,fluvial_scour,plus4K,52,0
Satsunai,left,8,fluvial_scour,plus4K,52.2,0
Satsunai,left,8,fluvial_scour,plus4K,52.4,0
Satsunai,left,8,fluvial_scour,plus4K,52.6,0
Satsunai,left,8,fluvial_scour,plus4K,52.8,0
Satsunai,left,8,fluvial_scour,plus4K,53,0
Satsunai,left,8,fluvial_scour,plus4K,53.2,0
Satsunai,left,8,fluvial_scour,plus4K,53.4,0
Satsunai,left,8,fluvial_scour,plus4K,53.6,0
Satsunai,left,8,fluvial_scour,plus4K,53.8,0
Satsunai,left,8,fluvial_scour,plus4K,54,0
Satsunai,left,8,fluvial_scour,plus4K,54.2,0
Satsunai,left,8,fluvial_scour,plus4K,54.4,0
Satsunai,left,8,fluvial_scour,plus4K,54.6,0
Satsunai,left,8,fluvial_scour,plus4K,54.8,0
Satsunai,left,8,fluvial_scour,plus4K,55,0
Satsunai,left,8,fluvial_scour,plus4K,55.2,0
Satsunai,left,8,fluvial_scour,plus4K,55.4,0
Satsunai,left,8,fluvial_scour,plus4K,55.6,0
Satsunai,left,8,fluvial_scour,plus4K,55.8,0
Satsunai,left,8,fluvial_scour,plus4K,56,0
Satsunai,left,8.2,fluvial_scour,historical,49.6,0
Satsunai,left,8.2,fluvial_scour,historical,49.8,0
Satsunai,left,8.2,fluvial_scour,historical,50,0
Satsunai,left,8.2,fluvial_scour,historical,50.2,0
Satsunai,left,8.2,fluvial_scour,historical,50.4,0
Satsunai,left,8.2,fluvial_scour,historical,50.6,0
Satsunai,left,8.2,fluvial_scour,historical,50.8,0
Satsunai,left,8.2,fluvial_scour,historical,51,0
Satsunai,left,8.2,fluvial_scour,historical,51.2,0
Satsunai,left,8.2,fluvial_scour,historical,51.4,0
Satsunai,left,8.2,fluvial_scour,historical,51.6,0
Satsunai,left,8.2,fluvial_scour,historical,51.8,0
Satsunai,left,8.2,fluvial_scour,historical,52,0
Satsunai,left,8.2,fluvial_scour,historical,52.2,0
Satsunai,left,8.2,fluvial_scour,historical,52.4,0
Satsunai,left,8.2,fluvial_scour,historical,52.6,0
Satsunai,left,8.2,fluvial_scour,historical,52.8,0
Satsunai,left,8.2,fluvial_scour,historical,53,0
Satsunai,left,8.2,fluvial_scour,historical,53.2,0
Satsunai,left,8.2,fluvial_scour,historical,53.4,0
Satsunai,left,8.2,fluvial_scour,historical,53.6,0
Satsunai,left,8.2,fluvial_scour,historical,53.8,0
Satsunai,left,8.2,fluvial_scour,historical,54,0
Satsunai,left,8.2,fluvial_scour,historical,54.2,0
Satsunai,left,8.2,fluvial_scour,historical,54.4,0
Satsunai,left,8.2,fluvial_scour,historical,54.6,0
Satsunai,left,8.2,fluvial_scour,historical,54.8,0
Satsunai,left,8.2,fluvial_scour,historical,55,0
Satsunai,left,8.2,fluvial_scour,historical,55.2,0
Satsunai,left,8.2,fluvial_scour,historical,55.4,0
Satsunai,left,8.2,fluvial_scour,historical,55.6,0
Satsunai,left,8.2,fluvial_scour,historical,55.8,0
Satsunai,left,8.2,fluvial_scour,historical,56,0
Satsunai,left,8.2,fluvial_scour,historical,56.2,0
Satsunai,left,8.2,fluvial_scour,historical,56.4,0
Satsunai,left,8.2,fluvial_scour,historical,56.6,0
Satsunai,left,8.2,fluvial_scour,plus4K,49.6,0
Satsunai,left,8.2,fluvial_scour,plus4K,49.8,0
Satsunai,left,8.2,fluvial_scour,plus4K,50,0
Satsunai,left,8.2,fluvial_scour,plus4K,50.2,0
Satsunai,left,8.2,fluvial_scour,plus4K,50.4,0
Satsunai,left,8.2,fluvial_scour,plus4K,50.6,0
Satsunai,left,8.2,fluvial_scour,plus4K,50.8,0
Satsunai,left,8.2,fluvial_scour,plus4K,51,0
Satsunai,left,8.2,fluvial_scour,plus4K,51.2,0
Satsunai,left,8.2,fluvial_scour,plus4K,51.4,0
Satsunai,left,8.2,fluvial_scour,plus4K,51.6,0
Satsunai,left,8.2,fluvial_scour,plus4K,51.8,0
Satsunai,left,8.2,fluvial_scour,plus4K,52,0
Satsunai,left,8.2,fluvial_scour,plus4K,52.2,0
Satsunai,left,8.2,fluvial_scour,plus4K,52.4,0
Satsunai,left,8.2,fluvial_scour,plus4K,52.6,0
Satsunai,left,8.2,fluvial_scour,plus4K,52.8,0
Satsunai,left,8.2,fluvial_scour,plus4K,53,0
Satsunai,left,8.2,fluvial_scour,plus4K,53.2,0
Satsunai,left,8.2,fluvial_scour,plus4K,53.4,0
Satsunai,left,8.2,fluvial_scour,plus4K,53.6,0
Satsunai,left,8.2,fluvial_scour,plus4K,53.8,0
Satsunai,left,8.2,fluvial_scour,plus4K,54,0
Satsunai,left,8.2,fluvial_scour,plus4K,54.2,0
Satsunai,left,8.2,fluvial_scour,plus4K,54.4,0
Satsunai,left,8.2,fluvial_scour,plus4K,54.6,0
Satsunai,left,8.2,fluvial_scour,plus4K,54.8,0
Satsunai,left,8.2,fluvial_scour,plus4K,55,0
Satsunai,left,8.2,fluvial_scour,plus4K,55.2,0
Satsunai,left,8.2,fluvial_scour,plus4K,55.4,0
Satsunai,left,8.2,fluvial_scour,plus4K,55.6,0
Satsunai,left,8.2,fluvial_scour,plus4K,55.8,0
Satsunai,left,8.2,fluvial_scour,plus4K,56,0
Satsunai,left,8.2,fluvial_scour,plus4K,56.2,0
Satsunai,left,8.2,fluvial_scour,plus4K,56.4,0
Satsunai,left,8.2,fluvial_scour,plus4K,56.6,0
Satsunai,left,8.4,fluvial_scour,historical,50.6,0
Satsunai,left,8.4,fluvial_scour,historical,50.8,0
Satsunai,left,8.4,fluvial_scour,historical,51,0
Satsunai,left,8.4,fluvial_scour,historical,51.2,0
Satsunai,left,8.4,fluvial_scour,historical,51.4,0
Satsunai,left,8.4,fluvial_scour,historical,51.6,0
Satsunai,left,8.4,fluvial_scour,historical,51.8,0
Satsunai,left,8.4,fluvial_scour,historical,52,0
Satsunai,left,8.4,fluvial_scour,historical,52.2,0
Satsunai,left,8.4,fluvial_scour,historical,52.4,0
Satsunai,left,8.4,fluvial_scour,historical,52.6,0
Satsunai,left,8.4,fluvial_scour,historical,52.8,0
Satsunai,left,8.4,fluvial_scour,historical,53,0
Satsunai,left,8.4,fluvial_scour,historical,53.2,0
Satsunai,left,8.4,fluvial_scour,historical,53.4,0
Satsunai,left,8.4,fluvial_scour,historical,53.6,0
Satsunai,left,8.4,fluvial_scour,historical,53.8,0
Satsunai,left,8.4,fluvial_scour,historical,54,0
Satsunai,left,8.4,fluvial_scour,historical,54.2,0
Satsunai,left,8.4,fluvial_scour,historical,54.4,0
Satsunai,left,8.4,fluvial_scour,historical,54.6,0
Satsunai,left,8.4,fluvial_scour,historical,54.8,0
Satsunai,left,8.4,fluvial_scour,historical,55,0
Satsunai,left,8.4,fluvial_scour,historical,55.2,0
Satsunai,left,8.4,fluvial_scour,historical,55.4,0
Satsunai,left,8.4,fluvial_scour,historical,55.6,0
Satsunai,left,8.4,fluvial_scour,historical,55.8,0
Satsunai,left,8.4,fluvial_scour,historical,56,0
Satsunai,left,8.4,fluvial_scour,historical,56.2,0
Satsunai,left,8.4,fluvial_scour,historical,56.4,0
Satsunai,left,8.4,fluvial_scour,historical,56.6,0
Satsunai,left,8.4,fluvial_scour,historical,56.8,0
Satsunai,left,8.4,fluvial_scour,historical,57,0
Satsunai,left,8.4,fluvial_scour,historical,57.2,0
Satsunai,left,8.4,fluvial_scour,historical,57.4,0
Satsunai,left,8.4,fluvial_scour,plus4K,50.6,0
Satsunai,left,8.4,fluvial_scour,plus4K,50.8,0
Satsunai,left,8.4,fluvial_scour,plus4K,51,0
Satsunai,left,8.4,fluvial_scour,plus4K,51.2,0
Satsunai,left,8.4,fluvial_scour,plus4K,51.4,0
Satsunai,left,8.4,fluvial_scour,plus4K,51.6,0
Satsunai,left,8.4,fluvial_scour,plus4K,51.8,0
Satsunai,left,8.4,fluvial_scour,plus4K,52,0
Satsunai,left,8.4,fluvial_scour,plus4K,52.2,0
Satsunai,left,8.4,fluvial_scour,plus4K,52.4,0
Satsunai,left,8.4,fluvial_scour,plus4K,52.6,0
Satsunai,left,8.4,fluvial_scour,plus4K,52.8,0
Satsunai,left,8.4,fluvial_scour,plus4K,53,0
Satsunai,left,8.4,fluvial_scour,plus4K,53.2,0
Satsunai,left,8.4,fluvial_scour,plus4K,53.4,0
Satsunai,left,8.4,fluvial_scour,plus4K,53.6,0
Satsunai,left,8.4,fluvial_scour,plus4K,53.8,0
Satsunai,left,8.4,fluvial_scour,plus4K,54,0
Satsunai,left,8.4,fluvial_scour,plus4K,54.2,0
Satsunai,left,8.4,fluvial_scour,plus4K,54.4,0
Satsunai,left,8.4,fluvial_scour,plus4K,54.6,0
Satsunai,left,8.4,fluvial_scour,plus4K,54.8,0
Satsunai,left,8.4,fluvial_scour,plus4K,55,0
Satsunai,left,8.4,fluvial_scour,plus4K,55.2,0
Satsunai,left,8.4,fluvial_scour,plus4K,55.4,0
Satsunai,left,8.4,fluvial_scour,plus4K,55.6,0
Satsunai,left,8.4,fluvial_scour,plus4K,55.8,0
Satsunai,left,8.4,fluvial_scour,plus4K,56,0
Satsunai,left,8.4,fluvial_scour,plus4K,56.2,0
Satsunai,left,8.4,fluvial_scour,plus4K,56.4,0
Satsunai,left,8.4,fluvial_scour,plus4K,56.6,0
Satsunai,left,8.4,fluvial_scour,plus4K,56.8,0
Satsunai,left,8.4,fluvial_scour,plus4K,57,0
Satsunai,left,8.4,fluvial_scour,plus4K,57.2,0
Satsunai,left,8.4,fluvial_scour,plus4K,57.4,0
Satsunai,left,8.6,fluvial_scour,historical,51.2,0
Satsunai,left,8.6,fluvial_scour,historical,51.4,0
Satsunai,left,8.6,fluvial_scour,historical,51.6,0
Satsunai,left,8.6,fluvial_scour,historical,51.8,0
Satsunai,left,8.6,fluvial_scour,historical,52,0
Satsunai,left,8.6,fluvial_scour,historical,52.2,0
Satsunai,left,8.6,fluvial_scour,historical,52.4,0
Satsunai,left,8.6,fluvial_scour,historical,52.6,0
Satsunai,left,8.6,fluvial_scour,historical,52.8,0
Satsunai,left,8.6,fluvial_scour,historical,53,0
Satsunai,left,8.6,fluvial_scour,historical,53.2,0
Satsunai,left,8.6,fluvial_scour,historical,53.4,0
Satsunai,left,8.6,fluvial_scour,historical,53.6,0
Satsunai,left,8.6,fluvial_scour,historical,53.8,0
Satsunai,left,8.6,fluvial_scour,historical,54,0
Satsunai,left,8.6,fluvial_scour,historical,54.2,0
Satsunai,left,8.6,fluvial_scour,historical,54.4,0
Satsunai,left,8.6,fluvial_scour,historical,54.6,0
Satsunai,left,8.6,fluvial_scour,historical,54.8,0
Satsunai,left,8.6,fluvial_scour,historical,55,0
Satsunai,left,8.6,fluvial_scour,historical,55.2,0
Satsunai,left,8.6,fluvial_scour,historical,55.4,0
Satsunai,left,8.6,fluvial_scour,historical,55.6,0
Satsunai,left,8.6,fluvial_scour,historical,55.8,0
Satsunai,left,8.6,fluvial_scour,historical,56,0
Satsunai,left,8.6,fluvial_scour,historical,56.2,0
Satsunai,left,8.6,fluvial_scour,historical,56.4,0
Satsunai,left,8.6,fluvial_scour,historical,56.6,0
Satsunai,left,8.6,fluvial_scour,historical,56.8,0
Satsunai,left,8.6,fluvial_scour,historical,57,0
Satsunai,left,8.6,fluvial_scour,historical,57.2,0
Satsunai,left,8.6,fluvial_scour,historical,57.4,0
Satsunai,left,8.6,fluvial_scour,historical,57.6,0
Satsunai,left,8.6,fluvial_scour,historical,57.8,0
Satsunai,left,8.6,fluvial_scour,historical,58,0
Satsunai,left,8.6,fluvial_scour,plus4K,51.2,0
Satsunai,left,8.6,fluvial_scour,plus4K,51.4,0
Satsunai,left,8.6,fluvial_scour,plus4K,51.6,0
Satsunai,left,8.6,fluvial_scour,plus4K,51.8,0
Satsunai,left,8.6,fluvial_scour,plus4K,52,0
Satsunai,left,8.6,fluvial_scour,plus4K,52.2,0
Satsunai,left,8.6,fluvial_scour,plus4K,52.4,0
Satsunai,left,8.6,fluvial_scour,plus4K,52.6,0
Satsunai,left,8.6,fluvial_scour,plus4K,52.8,0
Satsunai,left,8.6,fluvial_scour,plus4K,53,0
Satsunai,left,8.6,fluvial_scour,plus4K,53.2,0
Satsunai,left,8.6,fluvial_scour,plus4K,53.4,0
Satsunai,left,8.6,fluvial_scour,plus4K,53.6,0
Satsunai,left,8.6,fluvial_scour,plus4K,53.8,0
Satsunai,left,8.6,fluvial_scour,plus4K,54,0
Satsunai,left,8.6,fluvial_scour,plus4K,54.2,0
Satsunai,left,8.6,fluvial_scour,plus4K,54.4,0
Satsunai,left,8.6,fluvial_scour,plus4K,54.6,0
Satsunai,left,8.6,fluvial_scour,plus4K,54.8,0
Satsunai,left,8.6,fluvial_scour,plus4K,55,0
Satsunai,left,8.6,fluvial_scour,plus4K,55.2,0
Satsunai,left,8.6,fluvial_scour,plus4K,55.4,0
Satsunai,left,8.6,fluvial_scour,plus4K,55.6,0
Satsunai,left,8.6,fluvial_scour,plus4K,55.8,0
Satsunai,left,8.6,fluvial_scour,plus4K,56,0
Satsunai,left,8.6,fluvial_scour,plus4K,56.2,0
Satsunai,left,8.6,fluvial_scour,plus4K,56.4,0
Satsunai,left,8.6,fluvial_scour,plus4K,56.6,0
Satsunai,left,8.6,fluvial_scour,plus4K,56.8,0
Satsunai,left,8.6,fluvial_scour,plus4K,57,0
Satsunai,left,8.6,fluvial_scour,plus4K,57.2,0
Satsunai,left,8.6,fluvial_scour,plus4K,57.4,0
Satsunai,left,8.6,fluvial_scour,plus4K,57.6,0
Satsunai,left,8.6,fluvial_scour,plus4K,57.8,0
Satsunai,left,8.6,fluvial_scour,plus4K,58,0
Satsunai,left,8.8,fluvial_scour,historical,51.6,0
Satsunai,left,8.8,fluvial_scour,historical,51.8,0
Satsunai,left,8.8,fluvial_scour,historical,52,0
Satsunai,left,8.8,fluvial_scour,historical,52.2,0
Satsunai,left,8.8,fluvial_scour,historical,52.4,0
Satsunai,left,8.8,fluvial_scour,historical,52.6,0
Satsunai,left,8.8,fluvial_scour,historical,52.8,0
Satsunai,left,8.8,fluvial_scour,historical,53,0
Satsunai,left,8.8,fluvial_scour,historical,53.2,0
Satsunai,left,8.8,fluvial_scour,historical,53.4,0
Satsunai,left,8.8,fluvial_scour,historical,53.6,0
Satsunai,left,8.8,fluvial_scour,historical,53.8,0
Satsunai,left,8.8,fluvial_scour,historical,54,0
Satsunai,left,8.8,fluvial_scour,historical,54.2,0
Satsunai,left,8.8,fluvial_scour,historical,54.4,0
Satsunai,left,8.8,fluvial_scour,historical,54.6,0
Satsunai,left,8.8,fluvial_scour,historical,54.8,0
Satsunai,left,8.8,fluvial_scour,historical,55,0
Satsunai,left,8.8,fluvial_scour,historical,55.2,0
Satsunai,left,8.8,fluvial_scour,historical,55.4,0
Satsunai,left,8.8,fluvial_scour,historical,55.6,0
Satsunai,left,8.8,fluvial_scour,historical,55.8,0
Satsunai,left,8.8,fluvial_scour,historical,56,0
Satsunai,left,8.8,fluvial_scour,historical,56.2,0
Satsunai,left,8.8,fluvial_scour,historical,56.4,0
Satsunai,left,8.8,fluvial_scour,historical,56.6,0
Satsunai,left,8.8,fluvial_scour,historical,56.8,0
Satsunai,left,8.8,fluvial_scour,historical,57,0
Satsunai,left,8.8,fluvial_scour,historical,57.2,0
Satsunai,left,8.8,fluvial_scour,historical,57.4,0
Satsunai,left,8.8,fluvial_scour,historical,57.6,0
Satsunai,left,8.8,fluvial_scour,historical,57.8,0
Satsunai,left,8.8,fluvial_scour,historical,58,0
Satsunai,left,8.8,fluvial_scour,historical,58.2,0
Satsunai,left,8.8,fluvial_scour,historical,58.4,0
Satsunai,left,8.8,fluvial_scour,historical,58.6,0
Satsunai,left,8.8,fluvial_scour,plus4K,51.6,0
Satsunai,left,8.8,fluvial_scour,plus4K,51.8,0
Satsunai,left,8.8,fluvial_scour,plus4K,52,0
Satsunai,left,8.8,fluvial_scour,plus4K,52.2,0
Satsunai,left,8.8,fluvial_scour,plus4K,52.4,0
Satsunai,left,8.8,fluvial_scour,plus4K,52.6,0
Satsunai,left,8.8,fluvial_scour,plus4K,52.8,0
Satsunai,left,8.8,fluvial_scour,plus4K,53,0
Satsunai,left,8.8,fluvial_scour,plus4K,53.2,0
Satsunai,left,8.8,fluvial_scour,plus4K,53.4,0
Satsunai,left,8.8,fluvial_scour,plus4K,53.6,0
Satsunai,left,8.8,fluvial_scour,plus4K,53.8,0
Satsunai,left,8.8,fluvial_scour,plus4K,54,0
Satsunai,left,8.8,fluvial_scour,plus4K,54.2,0
Satsunai,left,8.8,fluvial_scour,plus4K,54.4,0
Satsunai,left,8.8,fluvial_scour,plus4K,54.6,0
Satsunai,left,8.8,fluvial_scour,plus4K,54.8,0
Satsunai,left,8.8,fluvial_scour,plus4K,55,0
Satsunai,left,8.8,fluvial_scour,plus4K,55.2,0
Satsunai,left,8.8,fluvial_scour,plus4K,55.4,0
Satsunai,left,8.8,fluvial_scour,plus4K,55.6,0
Satsunai,left,8.8,fluvial_scour,plus4K,55.8,0
Satsunai,left,8.8,fluvial_scour,plus4K,56,0
Satsunai,left,8.8,fluvial_scour,plus4K,56.2,0
Satsunai,left,8.8,fluvial_scour,plus4K,56.4,0
Satsunai,left,8.8,fluvial_scour,plus4K,56.6,0
Satsunai,left,8.8,fluvial_scour,plus4K,56.8,0
Satsunai,left,8.8,fluvial_scour,plus4K,57,0
Satsunai,left,8.8,fluvial_scour,plus4K,57.2,0
Satsunai,left,8.8,fluvial_scour,plus4K,57.4,0
Satsunai,left,8.8,fluvial_scour,plus4K,57.6,0
Satsunai,left,8.8,fluvial_scour,plus4K,57.8,0
Satsunai,left,8.8,fluvial_scour,plus4K,58,0
Satsunai,left,8.8,fluvial_scour,plus4K,58.2,0
Satsunai,left,8.8,fluvial_scour,plus4K,58.4,0
Satsunai,left,8.8,fluvial_scour,plus4K,58.6,0
Satsunai,left,9,fluvial_scour,historical,53.2,0
Satsunai,left,9,fluvial_scour,historical,53.4,0
Satsunai,left,9,fluvial_scour,historical,53.6,0
Satsunai,left,9,fluvial_scour,historical,53.8,0
Satsunai,left,9,fluvial_scour,historical,54,0
Satsunai,left,9,fluvial_scour,historical,54.2,0
Satsunai,left,9,fluvial_scour,historical,54.4,0
Satsunai,left,9,fluvial_scour,historical,54.6,0
Satsunai,left,9,fluvial_scour,historical,54.8,0
Satsunai,left,9,fluvial_scour,historical,55,0
Satsunai,left,9,fluvial_scour,historical,55.2,0
Satsunai,left,9,fluvial_scour,historical,55.4,0
Satsunai,left,9,fluvial_scour,historical,55.6,0
Satsunai,left,9,fluvial_scour,historical,55.8,0
Satsunai,left,9,fluvial_scour,historical,56,0
Satsunai,left,9,fluvial_scour,historical,56.2,0
Satsunai,left,9,fluvial_scour,historical,56.4,0
Satsunai,left,9,fluvial_scour,historical,56.6,0
Satsunai,left,9,fluvial_scour,historical,56.8,0
Satsunai,left,9,fluvial_scour,historical,57,0
Satsunai,left,9,fluvial_scour,historical,57.2,0
Satsunai,left,9,fluvial_scour,historical,57.4,0
Satsunai,left,9,fluvial_scour,historical,57.6,0
Satsunai,left,9,fluvial_scour,historical,57.8,0
Satsunai,left,9,fluvial_scour,historical,58,0
Satsunai,left,9,fluvial_scour,historical,58.2,0
Satsunai,left,9,fluvial_scour,historical,58.4,0
Satsunai,left,9,fluvial_scour,historical,58.6,0
