river,bank,kp,mechanism,scenario,stage_m_msl,p_f
Satsunai,left,6.6,overflow,plus4K,49.6,1
Satsunai,left,6.6,overflow,plus4K,49.8,1
Satsunai,left,6.6,overflow,plus4K,50,1
Satsunai,left,6.6,overflow,plus4K,50.2,1
Satsunai,left,6.6,overflow,plus4K,50.4,1
Satsunai,left,6.6,overflow,plus4K,50.6,1
Satsunai,left,6.6,overflow,plus4K,50.8,1
Satsunai,left,6.8,overflow,historical,44.6,0
Satsunai,left,6.8,overflow,historical,44.8,0
Satsunai,left,6.8,overflow,historical,45,0
Satsunai,left,6.8,overflow,historical,45.2,0
Satsunai,left,6.8,overflow,historical,45.4,0
Satsunai,left,6.8,overflow,historical,45.6,0
Satsunai,left,6.8,overflow,historical,45.8,0
Satsunai,left,6.8,overflow,historical,46,0
Satsunai,left,6.8,overflow,historical,46.2,0
Satsunai,left,6.8,overflow,historical,46.4,0
Satsunai,left,6.8,overflow,historical,46.6,0
Satsunai,left,6.8,overflow,historical,46.8,0
Satsunai,left,6.8,overflow,historical,47,0
Satsunai,left,6.8,overflow,historical,47.2,0
Satsunai,left,6.8,overflow,historical,47.4,0
Satsunai,left,6.8,overflow,historical,47.6,0
Satsunai,left,6.8,overflow,historical,47.8,0
Satsunai,left,6.8,overflow,historical,48,0
Satsunai,left,6.8,overflow,historical,48.2,0
Satsunai,left,6.8,overflow,historical,48.4,0.0017
Satsunai,left,6.8,overflow,historical,48.6,0.0125
Satsunai,left,6.8,overflow,historical,48.8,0.0619
Satsunai,left,6.8,overflow,historical,49,0.1963
Satsunai,left,6.8,overflow,historical,49.2,0.4474
Satsunai,left,6.8,overflow,historical,49.4,0.717
Satsunai,left,6.8,overflow,historical,49.6,0.9002
Satsunai,left,6.8,overflow,historical,49.8,0.9782
Satsunai,left,6.8,overflow,historical,50,0.9969
Satsunai,left,6.8,overflow,historical,50.2,0.9993
Satsunai,left,6.8,overflow,historical,50.4,0.9999
Satsunai,left,6.8,overflow,historical,50.6,1
Satsunai,left,6.8,overflow,historical,50.8,1
Satsunai,left,6.8,overflow,historical,51,1
Satsunai,left,6.8,overflow,historical,51.2,1
Satsunai,left,6.8,overflow,historical,51.4,1
Satsunai,left,6.8,overflow,historical,51.6,1
Satsunai,left,6.8,overflow,historical,51.8,1
Satsunai,left,6.8,overflow,plus4K,44.6,0
Satsunai,left,6.8,overflow,plus4K,44.8,0
Satsunai,left,6.8,overflow,plus4K,45,0
Satsunai,left,6.8,overflow,plus4K,45.2,0
Satsunai,left,6.8,overflow,plus4K,45.4,0
Satsunai,left,6.8,overflow,plus4K,45.6,0
Satsunai,left,6.8,overflow,plus4K,45.8,0
Satsunai,left,6.8,overflow,plus4K,46,0
Satsunai,left,6.8,overflow,plus4K,46.2,0
Satsunai,left,6.8,overflow,plus4K,46.4,0
Satsunai,left,6.8,overflow,plus4K,46.6,0
Satsunai,left,6.8,overflow,plus4K,46.8,0
Satsunai,left,6.8,overflow,plus4K,47,0
Satsunai,left,6.8,overflow,plus4K,47.2,0
Satsunai,left,6.8,overflow,plus4K,47.4,0
Satsunai,left,6.8,overflow,plus4K,47.6,0
Satsunai,left,6.8,overflow,plus4K,47.8,0
Satsunai,left,6.8,overflow,plus4K,48,0
Satsunai,left,6.8,overflow,plus4K,48.2,0
Satsunai,left,6.8,overflow,plus4K,48.4,0.0017
Satsunai,left,6.8,overflow,plus4K,48.6,0.0125
Satsunai,left,6.8,overflow,plus4K,48.8,0.0619
Satsunai,left,6.8,overflow,plus4K,49,0.1963
Satsunai,left,6.8,overflow,plus4K,49.2,0.4474
Satsunai,left,6.8,overflow,plus4K,49.4,0.717
Satsunai,left,6.8,overflow,plus4K,49.6,0.9002
Satsunai,left,6.8,overflow,plus4K,49.8,0.9782
Satsunai,left,6.8,overflow,plus4K,50,0.9969
Satsunai,left,6.8,overflow,plus4K,50.2,0.9993
Satsunai,left,6.8,overflow,plus4K,50.4,0.9999
Satsunai,left,6.8,overflow,plus4K,50.6,1
Satsunai,left,6.8,overflow,plus4K,50.8,1
Satsunai,left,6.8,overflow,plus4K,51,1
Satsunai,left,6.8,overflow,plus4K,51.2,1
Satsunai,left,6.8,overflow,plus4K,51.4,1
Satsunai,left,6.8,overflow,plus4K,51.6,1
Satsunai,left,6.8,overflow,plus4K,51.8,1
Satsunai,left,7,overflow,historical,45,0
Satsunai,left,7,overflow,historical,45.2,0
Satsunai,left,7,overflow,historical,45.4,0
Satsunai,left,7,overflow,historical,45.6,0
Satsunai,left,7,overflow,historical,45.8,0
Satsunai,left,7,overflow,historical,46,0
Satsunai,left,7,overflow,historical,46.2,0
Satsunai,left,7,overflow,historical,46.4,0
Satsunai,left,7,overflow,historical,46.6,0
Satsunai,left,7,overflow,historical,46.8,0
Satsunai,left,7,overflow,historical,47,0
Satsunai,left,7,overflow,historical,47.2,0
Satsunai,left,7,overflow,historical,47.4,0
Satsunai,left,7,overflow,historical,47.6,0
Satsunai,left,7,overflow,historical,47.8,0
Satsunai,left,7,overflow,historical,48,0
Satsunai,left,7,overflow,historical,48.2,0.0001
Satsunai,left,7,overflow,historical,48.4,0.0006
Satsunai,left,7,overflow,historical,48.6,0.0017
Satsunai,left,7,overflow,historical,48.8,0.0046
Satsunai,left,7,overflow,historical,49,0.0104
Satsunai,left,7,overflow,historical,49.2,0.0229
Satsunai,left,7,overflow,historical,49.4,0.0485
Satsunai,left,7,overflow,historical,49.6,0.0826
Satsunai,left,7,overflow,historical,49.8,0.1298
Satsunai,left,7,overflow,historical,50,0.1981
Satsunai,left,7,overflow,historical,50.2,0.2888
Satsunai,left,7,overflow,historical,50.4,0.3914
Satsunai,left,7,overflow,historical,50.6,0.4994
Satsunai,left,7,overflow,historical,50.8,0.6117
Satsunai,left,7,overflow,historical,51,0.7187
Satsunai,left,7,overflow,historical,51.2,0.806
Satsunai,left,7,overflow,historical,51.4,0.8724
Satsunai,left,7,overflow,historical,51.6,0.9244
Satsunai,left,7,overflow,historical,51.8,0.9568
Satsunai,left,7,overflow,historical,52,0.9773
Satsunai,left,7,overflow,historical,52.2,0.9881
Satsunai,left,7,overflow,historical,52.4,0.9942
Satsunai,left,7,overflow,historical,52.6,0.9978
Satsunai,left,7,overflow,historical,52.8,0.9993
Satsunai,left,7,overflow,historical,53,0.9998
Satsunai,left,7,overflow,plus4K,45,0
Satsunai,left,7,overflow,plus4K,45.2,0
Satsunai,left,7,overflow,plus4K,45.4,0
Satsunai,left,7,overflow,plus4K,45.6,0
Satsunai,left,7,overflow,plus4K,45.8,0
Satsunai,left,7,overflow,plus4K,46,0
Satsunai,left,7,overflow,plus4K,46.2,0
Satsunai,left,7,overflow,plus4K,46.4,0
Satsunai,left,7,overflow,plus4K,46.6,0
Satsunai,left,7,overflow,plus4K,46.8,0
Satsunai,left,7,overflow,plus4K,47,0
Satsunai,left,7,overflow,plus4K,47.2,0
Satsunai,left,7,overflow,plus4K,47.4,0
Satsunai,left,7,overflow,plus4K,47.6,0
Satsunai,left,7,overflow,plus4K,47.8,0
Satsunai,left,7,overflow,plus4K,48,0
Satsunai,left,7,overflow,plus4K,48.2,0.0001
Satsunai,left,7,overflow,plus4K,48.4,0.0006
Satsunai,left,7,overflow,plus4K,48.6,0.0017
Satsunai,left,7,overflow,plus4K,48.8,0.0046
Satsunai,left,7,overflow,plus4K,49,0.0104
Satsunai,left,7,overflow,plus4K,49.2,0.0229
Satsunai,left,7,overflow,plus4K,49.4,0.0485
Satsunai,left,7,overflow,plus4K,49.6,0.0826
Satsunai,left,7,overflow,plus4K,49.8,0.1298
Satsunai,left,7,overflow,plus4K,50,0.1981
Satsunai,left,7,overflow,plus4K,50.2,0.2888
Satsunai,left,7,overflow,plus4K,50.4,0.3914
Satsunai,left,7,overflow,plus4K,50.6,0.4994
Satsunai,left,7,overflow,plus4K,50.8,0.6117
Satsunai,left,7,overflow,plus4K,51,0.7187
Satsunai,left,7,overflow,plus4K,51.2,0.806
Satsunai,left,7,overflow,plus4K,51.4,0.8724
Satsunai,left,7,overflow,plus4K,51.6,0.9244
Satsunai,left,7,overflow,plus4K,51.8,0.9568
Satsunai,left,7,overflow,plus4K,52,0.9773
Satsunai,left,7,overflow,plus4K,52.2,0.9881
Satsunai,left,7,overflow,plus4K,52.4,0.9942
Satsunai,left,7,overflow,plus4K,52.6,0.9978
Satsunai,left,7,overflow,plus4K,52.8,0.9993
Satsunai,left,7,overflow,plus4K,53,0.9998
Satsunai,left,7.2,overflow,historical,46,0
Satsunai,left,7.2,overflow,historical,46.2,0
Satsunai,left,7.2,overflow,historical,46.4,0
Satsunai,left,7.2,overflow,historical,46.6,0
Satsunai,left,7.2,overflow,historical,46.8,0
Satsunai,left,7.2,overflow,historical,47,0
Satsunai,left,7.2,overflow,historical,47.2,0
Satsunai,left,7.2,overflow,historical,47.4,0
Satsunai,left,7.2,overflow,historical,47.6,0
Satsunai,left,7.2,overflow,historical,47.8,0
Satsunai,left,7.2,overflow,historical,48,0
Satsunai,left,7.2,overflow,historical,48.2,0
Satsunai,left,7.2,overflow,historical,48.4,0
Satsunai,left,7.2,overflow,historical,48.6,0
Satsunai,left,7.2,overflow,historical,48.8,0
Satsunai,left,7.2,overflow,historical,49,0
Satsunai,left,7.2,overflow,historical,49.2,0.0003
Satsunai,left,7.2,overflow,historical,49.4,0.001
Satsunai,left,7.2,overflow,historical,49.6,0.0069
Satsunai,left,7.2,overflow,historical,49.8,0.0396
Satsunai,left,7.2,overflow,historical,50,0.142
Satsunai,left,7.2,overflow,historical,50.2,0.3525
Satsunai,left,7.2,overflow,historical,50.4,0.6287
Satsunai,left,7.2,overflow,historical,50.6,0.8511
Satsunai,left,7.2,overflow,historical,50.8,0.9587
Satsunai,left,7.2,overflow,historical,51,0.9917
Satsunai,left,7.2,overflow,historical,51.2,0.9994
Satsunai,left,7.2,overflow,historical,51.4,1
Satsunai,left,7.2,overflow,historical,51.6,1
Satsunai,left,7.2,overflow,historical,51.8,1
Satsunai,left,7.2,overflow,historical,52,1
Satsunai,left,7.2,overflow,historical,52.2,1
Satsunai,left,7.2,overflow,historical,52.4,1
Satsunai,left,7.2,overflow,historical,52.6,1
Satsunai,left,7.2,overflow,historical,52.8,1
Satsunai,left,7.2,overflow,plus4K,46,0
Satsunai,left,7.2,overflow,plus4K,46.2,0
Satsunai,left,7.2,overflow,plus4K,46.4,0
Satsunai,left,7.2,overflow,plus4K,46.6,0
Satsunai,left,7.2,overflow,plus4K,46.8,0
Satsunai,left,7.2,overflow,plus4K,47,0
Satsunai,left,7.2,overflow,plus4K,47.2,0
Satsunai,left,7.2,overflow,plus4K,47.4,0
Satsunai,left,7.2,overflow,plus4K,47.6,0
Satsunai,left,7.2,overflow,plus4K,47.8,0
Satsunai,left,7.2,overflow,plus4K,48,0
Satsunai,left,7.2,overflow,plus4K,48.2,0
Satsunai,left,7.2,overflow,plus4K,48.4,0
Satsunai,left,7.2,overflow,plus4K,48.6,0
Satsunai,left,7.2,overflow,plus4K,48.8,0
Satsunai,left,7.2,overflow,plus4K,49,0
Satsunai,left,7.2,overflow,plus4K,49.2,0.0003
Satsunai,left,7.2,overflow,plus4K,49.4,0.001
Satsunai,left,7.2,overflow,plus4K,49.6,0.0069
Satsunai,left,7.2,overflow,plus4K,49.8,0.0396
Satsunai,left,7.2,overflow,plus4K,50,0.142
Satsunai,left,7.2,overflow,plus4K,50.2,0.3525
Satsunai,left,7.2,overflow,plus4K,50.4,0.6287
Satsunai,left,7.2,overflow,plus4K,50.6,0.8511
Satsunai,left,7.2,overflow,plus4K,50.8,0.9587
Satsunai,left,7.2,overflow,plus4K,51,0.9917
Satsunai,left,7.2,overflow,plus4K,51.2,0.9994
Satsunai,left,7.2,overflow,plus4K,51.4,1
Satsunai,left,7.2,overflow,plus4K,51.6,1
Satsunai,left,7.2,overflow,plus4K,51.8,1
Satsunai,left,7.2,overflow,plus4K,52,1
Satsunai,left,7.2,overflow,plus4K,52.2,1
Satsunai,left,7.2,overflow,plus4K,52.4,1
Satsunai,left,7.2,overflow,plus4K,52.6,1
Satsunai,left,7.2,overflow,plus4K,52.8,1
Satsunai,left,7.4,overflow,historical,46.8,0
Satsunai,left,7.4,overflow,historical,47,0
Satsunai,left,7.4,overflow,historical,47.2,0
Satsunai,left,7.4,overflow,historical,47.4,0
Satsunai,left,7.4,overflow,historical,47.6,0
Satsunai,left,7.4,overflow,historical,47.8,0
Satsunai,left,7.4,overflow,historical,48,0
Satsunai,left,7.4,overflow,historical,48.2,0
Satsunai,left,7.4,overflow,historical,48.4,0
Satsunai,left,7.4,overflow,historical,48.6,0
Satsunai,left,7.4,overflow,historical,48.8,0
Satsunai,left,7.4,overflow,historical,49,0
Satsunai,left,7.4,overflow,historical,49.2,0
Satsunai,left,7.4,overflow,historical,49.4,0
Satsunai,left,7.4,overflow,historical,49.6,0
Satsunai,left,7.4,overflow,historical,49.8,0
Satsunai,left,7.4,overflow,historical,50,0
Satsunai,left,7.4,overflow,historical,50.2,0.0006
Satsunai,left,7.4,overflow,historical,50.4,0.0047
Satsunai,left,7.4,overflow,historical,50.6,0.0265
Satsunai,left,7.4,overflow,historical,50.8,0.0991
Satsunai,left,7.4,overflow,historical,51,0.2829
Satsunai,left,7.4,overflow,historical,51.2,0.5568
Satsunai,left,7.4,overflow,historical,51.4,0.799
Satsunai,left,7.4,overflow,historical,51.6,0.9348
Satsunai,left,7.4,overflow,historical,51.8,0.9879
Satsunai,left,7.4,overflow,historical,52,0.9983
Satsunai,left,7.4,overflow,historical,52.2,1
Satsunai,left,7.4,overflow,historical,52.4,1
Satsunai,left,7.4,overflow,historical,52.6,1
Satsunai,left,7.4,overflow,historical,52.8,1
Satsunai,left,7.4,overflow,historical,53,1
Satsunai,left,7.4,overflow,historical,53.2,1
Satsunai,left,7.4,overflow,historical,53.4,1
Satsunai,left,7.4,overflow,historical,53.6,1
Satsunai,left,7.4,overflow,plus4K,46.8,0
Satsunai,left,7.4,overflow,plus4K,47,0
Satsunai,left,7.4,overflow,plus4K,47.2,0
Satsunai,left,7.4,overflow,plus4K,47.4,0
Satsunai,left,7.4,overflow,plus4K,47.6,0
Satsunai,left,7.4,overflow,plus4K,47.8,0
Satsunai,left,7.4,overflow,plus4K,48,0
Satsunai,left,7.4,overflow,plus4K,48.2,0
Satsunai,left,7.4,overflow,plus4K,48.4,0
Satsunai,left,7.4,overflow,plus4K,48.6,0
Satsunai,left,7.4,overflow,plus4K,48.8,0
Satsunai,left,7.4,overflow,plus4K,49,0
Satsunai,left,7.4,overflow,plus4K,49.2,0
Satsunai,left,7.4,overflow,plus4K,49.4,0
Satsunai,left,7.4,overflow,plus4K,49.6,0
Satsunai,left,7.4,overflow,plus4K,49.8,0
Satsunai,left,7.4,overflow,plus4K,50,0
Satsunai,left,7.4,overflow,plus4K,50.2,0.0006
Satsunai,left,7.4,overflow,plus4K,50.4,0.0047
Satsunai,left,7.4,overflow,plus4K,50.6,0.0265
Satsunai,left,7.4,overflow,plus4K,50.8,0.0991
Satsunai,left,7.4,overflow,plus4K,51,0.2829
Satsunai,left,7.4,overflow,plus4K,51.2,0.5568
Satsunai,left,7.4,overflow,plus4K,51.4,0.799
Satsunai,left,7.4,overflow,plus4K,51.6,0.9348
Satsunai,left,7.4,overflow,plus4K,51.8,0.9879
Satsunai,left,7.4,overflow,plus4K,52,0.9983
Satsunai,left,7.4,overflow,plus4K,52.2,1
Satsunai,left,7.4,overflow,plus4K,52.4,1
Satsunai,left,7.4,overflow,plus4K,52.6,1
Satsunai,left,7.4,overflow,plus4K,52.8,1
Satsunai,left,7.4,overflow,plus4K,53,1
Satsunai,left,7.4,overflow,plus4K,53.2,1
Satsunai,left,7.4,overflow,plus4K,53.4,1
Satsunai,left,7.4,overflow,plus4K,53.6,1
Satsunai,left,7.6,overflow,historical,47.6,0
Satsunai,left,7.6,overflow,historical,47.8,0
Satsunai,left,7.6,overflow,historical,48,0
Satsunai,left,7.6,overflow,historical,48.2,0
Satsunai,left,7.6,overflow,historical,48.4,0
Satsunai,left,7.6,overflow,historical,48.6,0
Satsunai,left,7.6,overflow,historical,48.8,0
Satsunai,left,7.6,overflow,historical,49,0
Satsunai,left,7.6,overflow,historical,49.2,0
Satsunai,left,7.6,overflow,historical,49.4,0
Satsunai,left,7.6,overflow,historical,49.6,0
Satsunai,left,7.6,overflow,historical,49.8,0
Satsunai,left,7.6,overflow,historical,50,0
Satsunai,left,7.6,overflow,historical,50.2,0
Satsunai,left,7.6,overflow,historical,50.4,0
Satsunai,left,7.6,overflow,historical,50.6,0
Satsunai,left,7.6,overflow,historical,50.8,0
Satsunai,left,7.6,overflow,historical,51,0
Satsunai,left,7.6,overflow,historical,51.2,0.0006
Satsunai,left,7.6,overflow,historical,51.4,0.0065
Satsunai,left,7.6,overflow,historical,51.6,0.0382
Satsunai,left,7.6,overflow,historical,51.8,0.1423
Satsunai,left,7.6,overflow,historical,52,0.353
Satsunai,left,7.6,overflow,historical,52.2,0.6244
Satsunai,left,7.6,overflow,historical,52.4,0.8421
Satsunai,left,7.6,overflow,historical,52.6,0.9569
Satsunai,left,7.6,overflow,historical,52.8,0.9922
Satsunai,left,7.6,overflow,historical,53,0.9993
Satsunai,left,7.6,overflow,historical,53.2,0.9999
Satsunai,left,7.6,overflow,historical,53.4,1
Satsunai,left,7.6,overflow,historical,53.6,1
Satsunai,left,7.6,overflow,historical,53.8,1
Satsunai,left,7.6,overflow,historical,54,1
Satsunai,left,7.6,overflow,historical,54.2,1
Satsunai,left,7.6,overflow,historical,54.4,1
Satsunai,left,7.6,overflow,historical,54.6,1
Satsunai,left,7.6,overflow,plus4K,47.6,0
Satsunai,left,7.6,overflow,plus4K,47.8,0
Satsunai,left,7.6,overflow,plus4K,48,0
Satsunai,left,7.6,overflow,plus4K,48.2,0
Satsunai,left,7.6,overflow,plus4K,48.4,0
Satsunai,left,7.6,overflow,plus4K,48.6,0
Satsunai,left,7.6,overflow,plus4K,48.8,0
Satsunai,left,7.6,overflow,plus4K,49,0
Satsunai,left,7.6,overflow,plus4K,49.2,0
Satsunai,left,7.6,overflow,plus4K,49.4,0
Satsunai,left,7.6,overflow,plus4K,49.6,0
Satsunai,left,7.6,overflow,plus4K,49.8,0
Satsunai,left,7.6,overflow,plus4K,50,0
Satsunai,left,7.6,overflow,plus4K,50.2,0
Satsunai,left,7.6,overflow,plus4K,50.4,0
Satsunai,left,7.6,overflow,plus4K,50.6,0
Satsunai,left,7.6,overflow,plus4K,50.8,0
Satsunai,left,7.6,overflow,plus4K,51,0
Satsunai,left,7.6,overflow,plus4K,51.2,0.0006
Satsunai,left,7.6,overflow,plus4K,51.4,0.0065
Satsunai,left,7.6,overflow,plus4K,51.6,0.0382
Satsunai,left,7.6,overflow,plus4K,51.8,0.1423
Satsunai,left,7.6,overflow,plus4K,52,0.353
Satsunai,left,7.6,overflow,plus4K,52.2,0.6244
Satsunai,left,7.6,overflow,plus4K,52.4,0.8421
Satsunai,left,7.6,overflow,plus4K,52.6,0.9569
Satsunai,left,7.6,overflow,plus4K,52.8,0.9922
Satsunai,left,7.6,overflow,plus4K,53,0.9993
Satsunai,left,7.6,overflow,plus4K,53.2,0.9999
Satsunai,left,7.6,overflow,plus4K,53.4,1
Satsunai,left,7.6,overflow,plus4K,53.6,1
Satsunai,left,7.6,overflow,plus4K,53.8,1
Satsunai,left,7.6,overflow,plus4K,54,1
Satsunai,left,7.6,overflow,plus4K,54.2,1
Satsunai,left,7.6,overflow,plus4K,54.4,1
Satsunai,left,7.6,overflow,plus4K,54.6,1
Satsunai,left,7.8,overflow,historical,48.4,0
Satsunai,left,7.8,overflow,historical,48.6,0
Satsunai,left,7.8,overflow,historical,48.8,0
Satsunai,left,7.8,overflow,historical,49,0
Satsunai,left,7.8,overflow,historical,49.2,0
Satsunai,left,7.8,overflow,historical,49.4,0
Satsunai,left,7.8,overflow,historical,49.6,0
Satsunai,left,7.8,overflow,historical,49.8,0
Satsunai,left,7.8,overflow,historical,50,0
Satsunai,left,7.8,overflow,historical,50.2,0
Satsunai,left,7.8,overflow,historical,50.4,0
Satsunai,left,7.8,overflow,historical,50.6,0
Satsunai,left,7.8,overflow,historical,50.8,0
Satsunai,left,7.8,overflow,historical,51,0
Satsunai,left,7.8,overflow,historical,51.2,0
Satsunai,left,7.8,overflow,historical,51.4,0
Satsunai,left,7.8,overflow,historical,51.6,0
Satsunai,left,7.8,overflow,historical,51.8,0.0002
Satsunai,left,7.8,overflow,historical,52,0.0007
Satsunai,left,7.8,overflow,historical,52.2,0.0056
Satsunai,left,7.8,overflow,historical,52.4,0.0344
Satsunai,left,7.8,overflow,historical,52.6,0.1232
Satsunai,left,7.8,overflow,historical,52.8,0.3204
Satsunai,left,7.8,overflow,historical,53,0.582
Satsunai,left,7.8,overflow,historical,53.2,0.8154
Satsunai,left,7.8,overflow,historical,53.4,0.945
Satsunai,left,7.8,overflow,historical,53.6,0.991
Satsunai,left,7.8,overflow,historical,53.8,0.9986
Satsunai,left,7.8,overflow,historical,54,0.9999
Satsunai,left,7.8,overflow,historical,54.2,1
Satsunai,left,7.8,overflow,historical,54.4,1
Satsunai,left,7.8,overflow,historical,54.6,1
Satsunai,left,7.8,overflow,historical,54.8,1
Satsunai,left,7.8,overflow,historical,55,1
Satsunai,left,7.8,overflow,historical,55.2,1
Satsunai,left,7.8,overflow,historical,55.4,1
Satsunai,left,7.8,overflow,plus4K,48.4,0
Satsunai,left,7.8,overflow,plus4K,48.6,0
Satsunai,left,7.8,overflow,plus4K,48.8,0
Satsunai,left,7.8,overflow,plus4K,49,0
Satsunai,left,7.8,overflow,plus4K,49.2,0
Satsunai,left,7.8,overflow,plus4K,49.4,0
Satsunai,left,7.8,overflow,plus4K,49.6,0
Satsunai,left,7.8,overflow,plus4K,49.8,0
Satsunai,left,7.8,overflow,plus4K,50,0
Satsunai,left,7.8,overflow,plus4K,50.2,0
Satsunai,left,7.8,overflow,plus4K,50.4,0
Satsunai,left,7.8,overflow,plus4K,50.6,0
Satsunai,left,7.8,overflow,plus4K,50.8,0
Satsunai,left,7.8,overflow,plus4K,51,0
Satsunai,left,7.8,overflow,plus4K,51.2,0
Satsunai,left,7.8,overflow,plus4K,51.4,0
Satsunai,left,7.8,overflow,plus4K,51.6,0
Satsunai,left,7.8,overflow,plus4K,51.8,0.0002
Satsunai,left,7.8,overflow,plus4K,52,0.0007
Satsunai,left,7.8,overflow,plus4K,52.2,0.0056
Satsunai,left,7.8,overflow,plus4K,52.4,0.0344
Satsunai,left,7.8,overflow,plus4K,52.6,0.1232
Satsunai,left,7.8,overflow,plus4K,52.8,0.3204
Satsunai,left,7.8,overflow,plus4K,53,0.582
Satsunai,left,7.8,overflow,plus4K,53.2,0.8154
Satsunai,left,7.8,overflow,plus4K,53.4,0.945
Satsunai,left,7.8,overflow,plus4K,53.6,0.991
Satsunai,left,7.8,overflow,plus4K,53.8,0.9986
Satsunai,left,7.8,overflow,plus4K,54,0.9999
Satsunai,left,7.8,overflow,plus4K,54.2,1
Satsunai,left,7.8,overflow,plus4K,54.4,1
Satsunai,left,7.8,overflow,plus4K,54.6,1
Satsunai,left,7.8,overflow,plus4K,54.8,1
Satsunai,left,7.8,overflow,plus4K,55,1
Satsunai,left,7.8,overflow,plus4K,55.2,1
Satsunai,left,7.8,overflow,plus4K,55.4,1
Satsunai,left,8,overflow,historical,48.8,0
Satsunai,left,8,overflow,historical,49,0
Satsunai,left,8,overflow,historical,49.2,0
Satsunai,left,8,overflow,historical,49.4,0
Satsunai,left,8,overflow,historical,49.6,0
Satsunai,left,8,overflow,historical,49.8,0
Satsunai,left,8,overflow,historical,50,0
Satsunai,left,8,overflow,historical,50.2,0
Satsunai,left,8,overflow,historical,50.4,0
Satsunai,left,8,overflow,historical,50.6,0
Satsunai,left,8,overflow,historical,50.8,0
Satsunai,left,8,overflow,historical,51,0
Satsunai,left,8,overflow,historical,51.2,0
Satsunai,left,8,overflow,historical,51.4,0
Satsunai,left,8,overflow,historical,51.6,0
Satsunai,left,8,overflow,historical,51.8,0
Satsunai,left,8,overflow,historical,52,0
Satsunai,left,8,overflow,historical,52.2,0
Satsunai,left,8,overflow,historical,52.4,0.0001
Satsunai,left,8,overflow,historical,52.6,0.0008
Satsunai,left,8,overflow,historical,52.8,0.0059
Satsunai,left,8,overflow,historical,53,0.0368
Satsunai,left,8,overflow,historical,53.2,0.1412
Satsunai,left,8,overflow,historical,53.4,0.3547
Satsunai,left,8,overflow,historical,53.6,0.6299
Satsunai,left,8,overflow,historical,53.8,0.8475
Satsunai,left,8,overflow,historical,54,0.9566
Satsunai,left,8,overflow,historical,54.2,0.9929
Satsunai,left,8,overflow,historical,54.4,0.9996
Satsunai,left,8,overflow,historical,54.6,0.9999
Satsunai,left,8,overflow,historical,54.8,1
Satsunai,left,8,overflow,historical,55,1
Satsunai,left,8,overflow,historical,55.2,1
Satsunai,left,8,overflow,historical,55.4,1
Satsunai,left,8,overflow,historical,55.6,1
Satsunai,left,8,overflow,historical,55.8,1
Satsunai,left,8,overflow,historical,56,1
Satsunai,left,8,overflow,plus4K,48.8,0
Satsunai,left,8,overflow,plus4K,49,0
Satsunai,left,8,overflow,plus4K,49.2,0
Satsunai,left,8,overflow,plus4K,49.4,0
Satsunai,left,8,overflow,plus4K,49.6,0
Satsunai,left,8,overflow,plus4K,49.8,0
Satsunai,left,8,overflow,plus4K,50,0
Satsunai,left,8,overflow,plus4K,50.2,0
Satsunai,left,8,overflow,plus4K,50.4,0
Satsunai,left,8,overflow,plus4K,50.6,0
Satsunai,left,8,overflow,plus4K,50.8,0
Satsunai,left,8,overflow,plus4K,51,0
Satsunai,left,8,overflow,plus4K,51.2,0
Satsunai,left,8,overflow,plus4K,51.4,0
Satsunai,left,8,overflow,plus4K,51.6,0
Satsunai,left,8,overflow,plus4K,51.8,0
Satsunai,left,8,overflow,plus4K,52,0
Satsunai,left,8,overflow,plus4K,52.2,0
Satsunai,left,8,overflow,plus4K,52.4,0.0001
Satsunai,left,8,overflow,plus4K,52.6,0.0008
Satsunai,left,8,overflow,plus4K,52.8,0.0059
Satsunai,left,8,overflow,plus4K,53,0.0368
Satsunai,left,8,overflow,plus4K,53.2,0.1412
Satsunai,left,8,overflow,plus4K,53.4,0.3547
Satsunai,left,8,overflow,plus4K,53.6,0.6299
Satsunai,left,8,overflow,plus4K,53.8,0.8475
Satsunai,left,8,overflow,plus4K,54,0.9566
Satsunai,left,8,overflow,plus4K,54.2,0.9929
Satsunai,left,8,overflow,plus4K,54.4,0.9996
Satsunai,left,8,overflow,plus4K,54.6,0.9999
Satsunai,left,8,overflow,plus4K,54.8,1
Satsunai,left,8,overflow,plus4K,55,1
Satsunai,left,8,overflow,plus4K,55.2,1
Satsunai,left,8,overflow,plus4K,55.4,1
Satsunai,left,8,overflow,plus4K,55.6,1
Satsunai,left,8,overflow,plus4K,55.8,1
Satsunai,left,8,overflow,plus4K,56,1
Satsunai,left,8.2,overflow,historical,49.6,0
Satsunai,left,8.2,overflow,historical,49.8,0
Satsunai,left,8.2,overflow,historical,50,0
Satsunai,left,8.2,overflow,historical,50.2,0
Satsunai,left,8.2,overflow,historical,50.4,0
Satsunai,left,8.2,overflow,historical,50.6,0
Satsunai,left,8.2,overflow,historical,50.8,0
Satsunai,left,8.2,overflow,historical,51,0
Satsunai,left,8.2,overflow,historical,51.2,0
Satsunai,left,8.2,overflow,historical,51.4,0
Satsunai,left,8.2,overflow,historical,51.6,0
Satsunai,left,8.2,overflow,historical,51.8,0
Satsunai,left,8.2,overflow,historical,52,0
Satsunai,left,8.2,overflow,historical,52.2,0
Satsunai,left,8.2,overflow,historical,52.4,0
Satsunai,left,8.2,overflow,historical,52.6,0
