datetime_jst,kyoeibashi,kumaushi,memurobuto,obihiro,tokachi_chuo_ohashi,chiyoda,moiwa,otsu
2016-08-22T16:00,143.39,,61.16,33.6,23.1,11.4,7.01,1.07
2016-08-22T17:00,143.39,,61.15,33.59,23.09,11.36,6.91,1.15
2016-08-22T18:00,143.4,,61.16,33.58,23.08,11.34,6.81,1.16
2016-08-22T19:00,143.44,,61.19,33.57,23.09,11.32,6.72,1.11
2016-08-22T20:00,143.42,,61.27,33.6,23.08,11.3,6.63,1.03
2016-08-22T21:00,143.41,,61.33,33.72,23.1,11.28,6.56,0.95
2016-08-22T22:00,143.39,,61.46,33.92,23.17,11.29,6.49,0.83
2016-08-22T23:00,143.37,,61.48,34.1,23.33,11.36,6.43,0.74
2016-08-23T00:00,143.36,,61.47,34.17,23.51,11.52,6.4,0.69
2016-08-23T01:00,143.35,,61.41,34.19,23.61,11.73,6.39,0.65
2016-08-23T02:00,143.34,,61.35,34.2,23.65,11.9,6.42,0.69
2016-08-23T03:00,143.33,,61.32,34.17,23.66,12.02,6.48,0.79
2016-08-23T04:00,143.34,,61.29,34.13,23.65,12.07,6.53,0.92
2016-08-23T05:00,143.36,,61.3,34.1,23.63,12.09,6.59,1.07
2016-08-23T06:00,143.4,,61.35,34.1,23.62,12.08,6.65,1.21
2016-08-23T07:00,143.49,,61.48,34.13,23.61,12.08,6.68,1.23
2016-08-23T08:00,143.65,,61.87,34.24,23.62,12.08,6.72,1.16
2016-08-23T09:00,143.71,,62.43,34.49,23.72,12.09,6.76,1.05
2016-08-23T10:00,143.76,,62.83,34.75,23.88,12.16,6.81,0.99
2016-08-23T11:00,143.96,,62.93,35.18,24.07,12.34,6.83,0.92
2016-08-23T12:00,144.08,,62.81,35.45,24.38,12.64,6.87,0.91
2016-08-23T13:00,144.09,,62.63,35.57,24.73,13.09,6.94,0.87
2016-08-23T14:00,144.07,,62.59,35.52,24.94,13.53,7.05,0.88
2016-08-23T15:00,143.98,,62.58,35.4,24.93,13.91,7.18,0.93
2016-08-23T16:00,143.95,,62.53,35.31,24.83,14.15,7.36,1.01
2016-08-23T17:00,143.87,,62.46,35.26,24.74,14.24,7.5,1.09
2016-08-23T18:00,143.89,,62.37,35.2,24.67,14.21,7.68,1.18
2016-08-23T19:00,143.93,,62.33,35.13,24.58,14.12,7.78,1.22
2016-08-23T20:00,143.91,,62.26,35.06,24.5,14.05,7.87,1.24
2016-08-23T21:00,143.92,,62.19,35.01,24.43,13.95,7.94,1.21
2016-08-23T22:00,143.81,,62.13,34.95,24.35,13.84,7.99,1.14
2016-08-23T23:00,143.85,,62.08,34.89,24.28,13.73,8.02,1.05
2016-08-24T00:00,143.77,,62.04,34.84,24.21,13.64,8.02,0.96
2016-08-24T01:00,143.7,,62.0,34.79,24.16,13.51,8.01,0.89
2016-08-24T02:00,143.65,,61.9,34.74,24.09,13.41,7.98,0.86
2016-08-24T03:00,143.63,,61.86,34.69,24.03,13.3,7.93,0.88
2016-08-24T04:00,143.63,,61.87,34.65,23.97,13.2,7.89,0.9
2016-08-24T05:00,143.69,,61.83,34.59,23.92,13.11,7.83,0.99
2016-08-24T06:00,143.71,,61.8,34.56,23.85,12.99,7.75,1.05
2016-08-24T07:00,143.7,,61.76,34.52,23.8,12.9,7.7,1.06
2016-08-24T08:00,143.71,,61.74,34.49,23.75,12.82,7.63,1.04
2016-08-24T09:00,143.69,,61.75,34.45,23.71,12.73,7.53,1.01
2016-08-24T10:00,143.71,,61.69,34.41,23.66,12.65,7.45,0.95
2016-08-24T11:00,143.7,,61.67,34.38,23.62,12.58,7.36,0.89
2016-08-24T12:00,143.76,,61.66,34.33,23.57,12.51,7.28,0.83
2016-08-24T13:00,143.91,,61.63,34.29,23.53,12.44,7.21,0.81
2016-08-24T14:00,143.88,,61.61,34.26,23.49,12.38,7.12,0.79
2016-08-24T15:00,143.81,,61.59,34.22,23.47,12.33,7.04,0.83
2016-08-24T16:00,143.92,,61.59,34.2,23.43,12.26,6.97,0.9
2016-08-24T17:00,143.92,,61.54,34.17,23.41,12.21,6.9,0.97
2016-08-24T18:00,143.78,,61.53,34.14,23.38,12.15,6.83,1.03
2016-08-24T19:00,143.69,,61.53,34.1,23.35,12.1,6.75,1.05
2016-08-24T20:00,143.68,,61.41,34.08,23.31,12.05,6.68,1.04
2016-08-24T21:00,143.69,,61.27,34.04,23.28,12.0,6.62,0.98
2016-08-24T22:00,143.7,,61.18,33.97,23.22,11.96,6.55,0.89
2016-08-24T23:00,143.71,,61.16,33.87,23.13,11.9,6.49,0.81
2016-08-25T00:00,143.71,,61.14,33.79,23.03,11.81,6.42,0.74
2016-08-25T01:00,143.69,,61.12,33.76,22.97,11.69,6.35,0.67
2016-08-25T02:00,143.69,,61.1,33.74,22.93,11.56,6.27,0.64
2016-08-25T03:00,143.64,,61.1,33.71,22.91,11.5,6.16,0.61
2016-08-25T04:00,143.63,,61.08,33.7,22.89,11.45,6.06,0.6
2016-08-25T05:00,143.66,,61.08,33.68,22.87,11.41,5.97,0.63
2016-08-25T06:00,143.65,,61.07,33.66,22.85,11.37,5.89,0.69
2016-08-25T07:00,143.64,,61.05,33.65,22.82,11.32,5.81,0.73
2016-08-25T08:00,143.63,,61.04,33.64,22.79,11.28,5.73,0.75
2016-08-25T09:00,143.62,,61.03,33.62,22.77,11.24,5.66,0.76
2016-08-25T10:00,143.62,,61.02,33.61,22.76,11.2,5.59,0.72
2016-08-25T11:00,143.62,,61.01,33.59,22.75,11.16,5.53,0.67
2016-08-25T12:00,143.63,,61.0,33.58,22.73,11.14,5.48,0.64
2016-08-25T13:00,143.65,,61.0,33.57,22.72,11.12,5.43,0.62
2016-08-25T14:00,143.65,,60.99,33.55,22.7,11.1,5.38,0.61
2016-08-25T15:00,143.65,,60.98,33.54,22.69,11.03,5.34,0.62
2016-08-25T16:00,143.65,,60.99,33.53,22.67,10.99,5.3,0.68
2016-08-25T17:00,143.64,,60.98,33.52,22.66,10.97,5.25,0.74
2016-08-25T18:00,143.66,,60.98,33.51,22.65,10.98,5.21,0.81
2016-08-25T19:00,143.66,,60.95,33.5,22.64,10.99,5.17,0.85
2016-08-25T20:00,143.63,,60.94,33.49,22.63,10.96,5.14,0.83
2016-08-25T21:00,143.61,,60.93,33.48,22.62,10.94,5.11,0.8
2016-08-25T22:00,143.61,,60.93,33.47,22.61,10.92,5.09,0.69
2016-08-25T23:00,143.6,,60.94,33.46,22.6,10.91,5.06,0.61
2016-08-26T00:00,143.58,,60.93,33.45,22.58,10.89,5.03,0.51
2016-08-26T01:00,143.54,,60.91,33.44,22.57,10.87,5.01,0.41
2016-08-26T02:00,143.47,,60.91,33.43,22.56,10.84,4.99,0.39
2016-08-26T03:00,143.44,,60.91,33.42,22.55,10.83,4.96,0.36
2016-08-26T04:00,143.43,,60.88,33.41,22.54,10.81,4.93,0.35
2016-08-26T05:00,143.4,,60.85,33.4,22.54,10.79,4.91,0.4
2016-08-26T06:00,143.4,,60.85,33.38,22.52,10.78,4.88,0.46
2016-08-26T07:00,143.41,,60.86,33.36,22.52,10.75,4.85,0.52
2016-08-26T08:00,143.41,,60.86,33.35,22.52,10.73,4.82,0.55
2016-08-26T09:00,143.4,,60.93,33.36,22.53,10.7,4.8,0.58
2016-08-26T10:00,143.41,,60.92,33.38,22.53,10.69,4.77,0.56
2016-08-26T11:00,143.41,,60.94,33.4,22.56,10.7,4.75,0.57
2016-08-26T12:00,143.41,,60.93,33.41,22.57,10.72,4.73,0.51
2016-08-26T13:00,143.4,,60.94,33.42,22.58,10.74,4.73,0.46
2016-08-26T14:00,143.41,,60.92,33.42,22.59,10.75,4.73,0.5
2016-08-26T15:00,143.42,,60.89,33.41,22.59,10.77,4.74,0.49
2016-08-26T16:00,143.42,,60.88,33.4,22.6,10.77,4.75,0.56
2016-08-26T17:00,143.44,,60.89,33.38,22.6,10.78,4.77,0.63
2016-08-26T18:00,143.44,,60.92,33.37,22.58,10.78,4.8,0.65
2016-08-26T19:00,143.44,,60.94,33.37,22.57,10.76,4.82,0.73
2016-08-26T20:00,143.45,,60.95,33.39,22.58,10.74,4.83,0.8
2016-08-26T21:00,143.44,,60.97,33.41,22.59,10.74,4.84,0.79
2016-08-26T22:00,143.42,,60.95,33.44,22.62,10.76,4.85,0.73
2016-08-26T23:00,143.42,,60.97,33.47,22.65,10.79,4.86,0.63
2016-08-27T00:00,143.41,,60.94,33.48,22.7,10.84,4.89,0.55
2016-08-27T01:00,143.4,,60.93,33.48,22.74,10.9,4.92,0.45
2016-08-27T02:00,143.39,,60.91,33.48,22.79,10.98,4.97,0.38
2016-08-27T03:00,143.35,,60.91,33.47,22.8,11.03,5.03,0.31
2016-08-27T04:00,143.35,,60.9,33.46,22.81,11.06,5.11,0.28
2016-08-27T05:00,143.35,,60.9,33.45,22.81,11.06,5.18,0.31
2016-08-27T06:00,143.34,,60.88,33.44,22.81,11.06,5.25,0.33
2016-08-27T07:00,143.35,,60.87,33.42,22.79,11.05,5.29,0.39
2016-08-27T08:00,143.36,,60.85,33.4,22.78,11.02,5.32,0.48
2016-08-27T09:00,143.35,,60.85,33.39,22.77,10.99,5.33,0.54
2016-08-27T10:00,143.35,,60.83,33.38,22.76,10.96,5.32,0.6
2016-08-27T11:00,143.33,,60.83,33.37,22.75,10.93,5.31,0.66
2016-08-27T12:00,143.33,,60.83,33.36,22.74,10.9,5.28,0.67
2016-08-27T13:00,143.36,,60.82,33.35,22.73,10.87,5.25,0.65
2016-08-27T14:00,143.35,,60.78,33.34,22.72,10.85,5.22,0.7
2016-08-27T15:00,143.35,,60.78,33.32,22.71,10.84,5.17,0.67
2016-08-27T16:00,143.36,,60.79,33.3,22.69,10.82,5.12,0.71
2016-08-27T17:00,143.34,,60.78,33.29,22.68,10.8,5.07,0.71
2016-08-27T18:00,143.35,,60.78,33.28,22.67,10.76,5.04,0.72
2016-08-27T19:00,143.35,,60.78,33.27,22.66,10.74,4.99,0.78
2016-08-27T20:00,143.34,,60.77,33.26,22.64,10.71,4.95,0.83
2016-08-27T21:00,143.36,,60.75,33.25,22.64,10.69,4.91,0.85
2016-08-27T22:00,143.37,,60.76,33.25,22.63,10.68,4.88,0.82
2016-08-27T23:00,143.36,,60.77,33.24,22.62,10.67,4.84,0.77
2016-08-28T00:00,143.35,,60.76,33.24,22.62,10.65,4.81,0.71
2016-08-28T01:00,143.35,,60.77,33.23,22.61,10.64,4.78,0.62
2016-08-28T02:00,143.34,,60.76,33.23,22.61,10.63,4.76,0.49
2016-08-28T03:00,143.34,,60.77,33.22,22.6,10.62,4.74,0.38
2016-08-28T04:00,143.34,,60.76,33.22,22.6,10.61,4.72,0.28
2016-08-28T05:00,143.34,,60.75,33.22,22.59,10.6,4.69,0.24
2016-08-28T06:00,143.27,,60.75,33.22,22.59,10.59,4.67,0.22
2016-08-28T07:00,143.29,,60.75,33.21,22.59,10.59,4.66,0.22
2016-08-28T08:00,143.3,,60.7,33.21,22.58,10.58,4.64,0.25
2016-08-28T09:00,143.3,,60.66,33.2,22.58,10.57,4.62,0.31
2016-08-28T10:00,143.32,,60.67,33.17,22.57,10.56,4.61,0.4
2016-08-28T11:00,143.31,,60.66,33.14,22.56,10.54,4.59,0.51
2016-08-28T12:00,143.31,,60.66,33.14,22.54,10.48,4.58,0.51
2016-08-28T13:00,143.32,,60.65,33.13,22.53,10.48,4.56,0.59
2016-08-28T14:00,143.32,,60.64,33.12,22.51,10.5,4.52,0.59
2016-08-28T15:00,143.32,,60.64,33.11,22.5,10.46,4.5,0.62
2016-08-28T16:00,143.32,,60.63,33.1,22.49,10.43,4.48,0.58
2016-08-28T17:00,143.33,,60.65,33.09,22.47,10.4,4.45,0.54
2016-08-28T18:00,143.33,,60.63,33.09,22.45,10.38,4.43,0.57
2016-08-28T19:00,143.33,,60.64,33.09,22.45,10.36,4.41,0.55
2016-08-28T20:00,143.33,,60.63,33.09,22.45,10.34,4.39,0.6
2016-08-28T21:00,143.34,,60.64,33.09,22.45,10.34,4.37,0.66
2016-08-28T22:00,143.33,,60.64,33.09,22.44,10.34,4.34,0.7
2016-08-28T23:00,143.33,,60.64,33.09,22.44,10.34,4.33,0.69
2016-08-29T00:00,143.34,,60.64,33.08,22.44,10.33,4.3,0.67
2016-08-29T01:00,143.31,,60.65,33.08,22.44,10.33,4.29,0.62
2016-08-29T02:00,143.3,,60.66,33.08,22.44,10.33,4.28,0.54
2016-08-29T03:00,143.3,,60.66,33.08,22.43,10.33,4.28,0.41
2016-08-29T04:00,143.3,,60.63,33.08,22.43,10.34,4.28,0.31
2016-08-29T05:00,143.31,,60.63,33.07,22.41,10.32,4.28,0.2
2016-08-29T06:00,143.31,,60.64,33.06,22.4,10.31,4.28,0.1
2016-08-29T07:00,143.31,,60.65,33.06,22.39,10.29,4.28,0.07
2016-08-29T08:00,143.31,,60.65,33.06,22.38,10.27,4.27,0.08
2016-08-29T09:00,143.31,,60.66,33.06,22.38,10.25,4.26,0.14
2016-08-29T10:00,143.31,,60.65,33.06,22.38,10.25,4.25,0.29
2016-08-29T11:00,143.3,,60.67,33.07,22.38,10.25,4.24,0.43
2016-08-29T12:00,143.3,,60.66,33.07,22.38,10.26,4.22,0.53
2016-08-29T13:00,143.29,,60.67,33.08,22.39,10.27,4.22,0.74
2016-08-29T14:00,143.29,,60.69,33.08,22.39,10.28,4.24,0.7
2016-08-29T15:00,143.29,,60.7,33.09,22.4,10.3,4.25,0.74
2016-08-29T16:00,143.29,,60.72,33.1,22.4,10.32,4.26,0.73
2016-08-29T17:00,143.29,,60.75,33.12,22.41,10.34,4.29,0.62
2016-08-29T18:00,143.29,,60.82,33.15,22.43,10.36,4.31,0.61
2016-08-29T19:00,143.29,,60.92,33.2,22.45,10.4,4.35,0.61
2016-08-29T20:00,143.33,,61.08,33.29,22.5,10.47,4.41,0.65
2016-08-29T21:00,143.46,,61.22,33.45,22.58,10.55,4.5,0.63
2016-08-29T22:00,143.49,,61.34,33.61,22.71,10.7,4.59,0.74
2016-08-29T23:00,143.49,,61.52,33.76,22.91,10.93,4.68,0.85
2016-08-30T00:00,143.46,,61.6,33.89,23.1,11.23,4.81,0.9
2016-08-30T01:00,143.45,,61.82,34.06,23.25,11.56,5.0,0.91
2016-08-30T02:00,143.45,,61.86,34.18,23.42,11.79,5.21,0.91
2016-08-30T03:00,143.45,,61.92,34.28,23.55,12.01,5.42,0.79
2016-08-30T04:00,143.44,,61.91,34.34,23.63,12.25,5.63,0.74
2016-08-30T05:00,143.46,,61.91,34.41,23.71,12.45,5.82,0.59
2016-08-30T06:00,143.44,,61.88,34.44,23.78,12.58,6.0,0.55
2016-08-30T07:00,143.44,,61.89,34.48,23.85,12.72,6.15,0.49
2016-08-30T08:00,143.43,,61.9,34.51,23.92,12.83,6.29,0.53
2016-08-30T09:00,143.43,,61.93,34.53,23.98,12.95,6.38,0.6
2016-08-30T10:00,143.44,,61.93,34.57,24.05,13.08,6.48,0.68
2016-08-30T11:00,143.45,,61.97,34.61,24.12,13.19,6.58,0.81
2016-08-30T12:00,143.45,,61.98,34.65,24.2,13.32,6.65,0.94
2016-08-30T13:00,143.43,,62.03,34.71,24.27,13.46,6.76,1.09
2016-08-30T14:00,143.44,,62.12,34.79,24.34,13.63,6.86,1.21
2016-08-30T15:00,143.45,,62.22,34.88,24.41,13.78,6.96,1.24
2016-08-30T16:00,143.47,,62.38,34.99,24.53,13.96,7.08,1.25
2016-08-30T17:00,143.48,,62.53,35.15,24.66,14.16,7.2,1.27
2016-08-30T18:00,143.39,,62.68,35.33,24.84,14.39,7.3,1.26
2016-08-30T19:00,143.37,,62.66,35.52,25.05,14.69,7.43,1.26
2016-08-30T20:00,143.39,,62.68,35.66,25.24,14.99,7.57,1.24
2016-08-30T21:00,143.41,,62.7,35.78,25.39,15.4,7.72,1.27
2016-08-30T22:00,143.47,,62.87,35.9,25.55,15.77,7.87,1.36
2016-08-30T23:00,143.53,,63.11,36.06,25.78,16.09,8.08,1.5
2016-08-31T00:00,143.59,,63.4,36.26,25.97,16.41,8.29,1.64
2016-08-31T01:00,143.69,,63.95,36.54,26.16,16.79,8.55,1.72
2016-08-31T02:00,143.73,,64.79,36.89,26.38,17.13,8.87,1.8
2016-08-31T03:00,143.8,,64.64,37.71,26.94,17.49,9.2,1.67
2016-08-31T04:00,143.87,,64.42,38.07,27.79,18.15,9.59,1.52
2016-08-31T05:00,143.84,,63.95,37.9,28.0,18.74,10.11,1.38
2016-08-31T06:00,143.79,,63.33,37.7,27.83,18.7,10.78,1.36
2016-08-31T07:00,143.76,,63.04,37.47,27.53,18.6,11.49,1.43
2016-08-31T08:00,143.71,,62.84,37.25,27.23,18.48,12.06,1.5
2016-08-31T09:00,143.73,,62.67,37.02,26.93,18.25,12.44,1.65
2016-08-31T10:00,143.71,,62.55,36.86,26.69,18.32,12.63,1.77
2016-08-31T11:00,143.69,,62.47,36.59,26.48,18.2,12.68,1.84
2016-08-31T12:00,143.67,,62.35,36.43,26.24,17.88,12.6,1.77
2016-08-31T13:00,143.63,,62.25,36.23,26.05,17.58,12.47,1.77
2016-08-31T14:00,143.6,,62.14,36.0,25.83,17.27,12.32,1.76
2016-08-31T15:00,143.58,,62.01,35.79,25.59,16.99,12.12,1.76
2016-08-31T16:00,143.56,,61.76,35.62,25.38,16.72,11.9,1.75
2016-08-31T17:00,143.53,,61.7,35.45,25.18,16.43,11.67,1.66
2016-08-31T18:00,143.49,,61.63,35.3,24.99,16.15,11.43,1.58
2016-08-31T19:00,143.48,,61.58,35.18,24.79,15.86,11.19,1.47
2016-08-31T20:00,143.45,,61.51,35.08,24.63,15.56,10.95,1.38
2016-08-31T21:00,143.42,,61.45,34.97,24.51,15.36,10.7,1.3
2016-08-31T22:00,143.4,,61.38,34.88,24.37,15.07,10.46,1.27
2016-08-31T23:00,143.38,,61.36,34.8,24.28,14.81,10.24,1.28
2016-09-01T00:00,143.39,,61.31,34.72,24.2,14.61,10.0,1.31
