datetime_jst,kyoeibashi,kumaushi,memurobuto,obihiro,tokachi_chuo_ohashi,chiyoda,moiwa,otsu
2016-08-03T03:00,188.11,,216.41,274.43,413.54,464.11,639.43,
2016-08-03T04:00,188.11,,212.96,256.59,397.79,455.31,643.11,
2016-08-03T05:00,188.11,,206.14,243.6,382.34,442.27,646.8,
2016-08-03T06:00,182.23,,202.78,235.12,367.2,420.96,646.8,
2016-08-03T07:00,185.16,,202.78,230.94,357.28,404.29,639.43,
2016-08-03T08:00,185.16,,202.78,228.87,352.37,392.01,632.1,
2016-08-03T09:00,185.16,,202.78,226.8,347.49,383.93,621.19,
2016-08-03T10:00,185.16,,199.44,224.75,342.65,375.93,603.21,
2016-08-03T11:00,188.11,,196.13,222.7,342.65,375.93,592.55,
2016-08-03T12:00,182.23,,196.13,220.66,337.84,371.96,578.48,
2016-08-03T13:00,182.23,,196.13,218.63,337.84,368.01,568.04,
2016-08-03T14:00,182.23,,199.44,216.61,333.06,368.01,561.14,
2016-08-03T15:00,185.16,,196.13,216.61,333.06,364.09,554.27,
2016-08-03T16:00,182.23,,192.85,216.61,328.32,360.18,547.45,
2016-08-03T17:00,182.23,,192.85,214.6,328.32,356.3,540.67,
2016-08-03T18:00,182.23,,192.85,212.6,323.61,356.3,533.93,
2016-08-03T19:00,182.23,,189.59,210.61,318.94,352.44,530.58,
2016-08-03T20:00,176.45,,186.37,208.63,318.94,348.6,527.24,
2016-08-03T21:00,170.76,,186.37,208.63,314.3,344.78,520.59,
2016-08-03T22:00,167.95,,186.37,206.65,309.7,340.98,517.28,
2016-08-03T23:00,173.59,,186.37,202.74,309.7,340.98,513.98,
2016-08-04T00:00,167.95,,179.99,202.74,309.7,340.98,510.69,
2016-08-04T01:00,167.95,,179.99,202.74,305.13,337.2,507.41,
2016-08-04T02:00,167.95,,179.99,202.74,305.13,337.2,504.14,
2016-08-04T03:00,167.95,,179.99,202.74,305.13,333.44,500.88,
2016-08-04T04:00,167.95,,179.99,202.74,305.13,333.44,500.88,
2016-08-04T05:00,165.16,,179.99,200.79,300.59,333.44,497.63,
2016-08-04T06:00,170.76,,176.85,198.86,300.59,329.71,494.4,
2016-08-04T07:00,167.95,,176.85,196.93,296.09,329.71,491.17,
2016-08-04T08:00,165.16,,179.99,196.93,296.09,325.99,487.96,
2016-08-04T09:00,162.4,,176.85,195.01,291.62,322.3,491.17,
2016-08-04T10:00,165.16,,176.85,195.01,291.62,322.3,494.4,
2016-08-04T11:00,162.4,,173.73,195.01,291.62,318.62,494.4,
2016-08-04T12:00,165.16,,170.65,193.11,291.62,318.62,494.4,
2016-08-04T13:00,165.16,,170.65,193.11,287.18,314.97,494.4,
2016-08-04T14:00,165.16,,167.59,191.21,287.18,314.97,491.17,
2016-08-04T15:00,165.16,,170.65,189.32,287.18,311.34,484.75,
2016-08-04T16:00,165.16,,170.65,187.44,282.78,307.73,478.37,
2016-08-04T17:00,167.95,,167.59,187.44,282.78,307.73,475.2,
2016-08-04T18:00,165.16,,167.59,185.57,278.41,304.14,468.89,
2016-08-04T19:00,167.95,,164.55,185.57,274.08,297.03,465.74,
2016-08-04T20:00,159.65,,164.55,183.71,274.08,297.03,459.49,
2016-08-04T21:00,141.12,,164.55,183.71,274.08,297.03,456.38,
2016-08-04T22:00,138.57,,167.59,183.71,269.78,293.5,453.28,
2016-08-04T23:00,138.57,,155.62,181.86,269.78,290.0,447.12,
2016-08-05T00:00,143.7,,144.1,181.86,269.78,290.0,444.05,
2016-08-05T01:00,141.12,,141.28,176.36,265.52,290.0,440.99,
2016-08-05T02:00,138.57,,138.5,170.95,261.28,286.52,440.99,
2016-08-05T03:00,136.04,,141.28,167.39,252.92,283.05,437.94,
2016-08-05T04:00,138.57,,141.28,167.39,252.92,276.19,434.91,
2016-08-05T05:00,136.04,,138.5,165.62,248.79,269.41,431.88,
2016-08-05T06:00,133.53,,135.74,165.62,248.79,266.06,428.87,
2016-08-05T07:00,131.05,,135.74,163.86,248.79,266.06,422.87,
2016-08-05T08:00,128.58,,135.74,163.86,244.7,266.06,416.91,
2016-08-05T09:00,133.53,,133.02,162.12,244.7,262.72,413.95,
2016-08-05T10:00,131.05,,130.31,162.12,240.64,262.72,408.06,
2016-08-05T11:00,126.15,,127.64,162.12,240.64,259.41,402.21,
2016-08-05T12:00,126.15,,130.31,160.38,240.64,259.41,399.3,
2016-08-05T13:00,133.53,,127.64,158.65,236.61,256.11,396.4,
2016-08-05T14:00,136.04,,125.0,158.65,236.61,256.11,393.51,
2016-08-05T15:00,133.53,,125.0,156.93,232.62,252.84,390.64,
2016-08-05T16:00,133.53,,127.64,155.22,228.66,252.84,390.64,
2016-08-05T17:00,131.05,,130.31,153.52,228.66,249.59,387.77,
2016-08-05T18:00,128.58,,127.64,153.52,228.66,246.36,384.91,
2016-08-05T19:00,131.05,,125.0,155.22,228.66,243.15,382.07,
2016-08-05T20:00,131.05,,122.58,155.22,228.66,243.15,382.07,
2016-08-05T21:00,131.05,,125.0,155.22,228.66,243.15,379.23,
2016-08-05T22:00,126.15,,125.0,153.52,224.73,246.36,376.41,
2016-08-05T23:00,128.58,,122.58,153.52,224.73,239.96,373.59,
2016-08-06T00:00,123.73,,122.58,151.83,220.84,239.96,373.59,
2016-08-06T01:00,128.58,,120.42,151.83,220.84,239.96,373.59,
2016-08-06T02:00,128.58,,122.58,151.83,220.84,236.79,370.79,
2016-08-06T03:00,119.33,,120.42,150.14,220.84,236.79,367.99,
2016-08-06T04:00,119.33,,122.58,148.47,216.98,236.79,367.99,
2016-08-06T05:00,121.34,,122.58,148.47,216.98,233.64,365.21,
2016-08-06T06:00,121.34,,118.28,148.47,216.98,233.64,365.21,
2016-08-06T07:00,121.34,,118.28,148.47,216.98,230.52,362.44,
2016-08-06T08:00,103.17,,118.28,146.81,213.16,230.52,359.68,
2016-08-06T09:00,88.19,,116.16,146.81,213.16,230.52,356.93,
2016-08-06T10:00,77.72,,118.28,146.81,213.16,230.52,356.93,
2016-08-06T11:00,77.72,,109.91,145.15,213.16,230.52,354.19,
2016-08-06T12:00,75.01,,105.84,145.15,209.37,227.41,351.46,
2016-08-06T13:00,71.75,,99.88,141.87,209.37,230.52,351.46,
2016-08-06T14:00,73.37,,97.93,137.02,205.62,227.41,348.74,
2016-08-06T15:00,73.37,,96.0,133.84,198.21,227.41,348.74,
2016-08-06T16:00,73.37,,96.0,132.26,194.55,218.23,346.03,
2016-08-06T17:00,73.37,,96.0,130.69,190.93,218.23,346.03,
2016-08-06T18:00,73.37,,94.09,130.69,190.93,212.21,343.33,
2016-08-06T19:00,73.37,,94.09,129.13,187.35,209.23,340.64,
2016-08-06T20:00,73.37,,94.09,127.58,187.35,209.23,335.3,
2016-08-06T21:00,73.37,,94.09,127.58,183.8,203.33,332.65,
2016-08-06T22:00,73.37,,94.09,127.58,183.8,203.33,330.0,
2016-08-06T23:00,77.72,,94.09,127.58,183.8,200.42,324.74,
2016-08-07T00:00,73.37,,92.2,127.58,183.8,200.42,322.13,
2016-08-07T01:00,73.37,,94.09,126.03,180.28,200.42,322.13,
2016-08-07T02:00,73.37,,94.09,126.03,183.8,200.42,319.52,
2016-08-07T03:00,73.37,,94.09,126.03,180.28,197.52,316.93,
2016-08-07T04:00,73.37,,94.09,126.03,180.28,200.42,316.93,
2016-08-07T05:00,73.37,,94.09,126.03,180.28,200.42,316.93,
2016-08-07T06:00,73.37,,92.2,124.5,180.28,197.52,314.35,
2016-08-07T07:00,73.37,,92.2,124.5,180.28,197.52,314.35,
2016-08-07T08:00,73.37,,94.09,124.5,180.28,194.65,314.35,
2016-08-07T09:00,73.37,,94.09,124.5,180.28,194.65,314.35,
2016-08-07T10:00,73.37,,92.2,124.5,180.28,197.52,314.35,
2016-08-07T11:00,71.75,,92.2,124.5,180.28,197.52,314.35,
2016-08-07T12:00,68.56,,92.2,124.5,180.28,197.52,311.78,
2016-08-07T13:00,68.56,,92.2,124.5,180.28,197.52,311.78,
2016-08-07T14:00,68.56,,92.2,124.5,180.28,197.52,311.78,
2016-08-07T15:00,73.37,,88.47,124.5,176.8,197.52,306.67,
2016-08-07T16:00,71.75,,88.47,122.98,176.8,200.42,306.67,
2016-08-07T17:00,71.75,,88.47,121.47,176.8,197.52,306.67,
2016-08-07T18:00,71.75,,88.47,121.47,173.35,197.52,306.67,
2016-08-07T19:00,71.75,,90.33,119.96,173.35,194.65,306.67,
2016-08-07T20:00,73.37,,88.47,119.96,173.35,191.8,304.13,
2016-08-07T21:00,71.75,,88.47,119.96,173.35,191.8,304.13,
2016-08-07T22:00,75.01,,88.47,119.96,169.93,188.97,301.6,
2016-08-07T23:00,81.13,,88.47,119.96,173.35,188.97,301.6,
2016-08-08T00:00,81.13,,88.47,119.96,169.93,188.97,299.08,
2016-08-08T01:00,84.62,,90.33,119.96,169.93,188.97,299.08,
2016-08-08T02:00,84.62,,92.2,119.96,169.93,188.97,299.08,
2016-08-08T03:00,88.19,,92.2,119.96,169.93,188.97,299.08,
2016-08-08T04:00,84.62,,94.09,121.47,169.93,188.97,299.08,
2016-08-08T05:00,84.62,,94.09,121.47,173.35,188.97,299.08,
2016-08-08T06:00,88.19,,94.09,122.98,173.35,188.97,296.57,
2016-08-08T07:00,88.19,,94.09,122.98,173.35,188.97,296.57,
2016-08-08T08:00,88.19,,94.09,122.98,176.8,188.97,296.57,
2016-08-08T09:00,81.13,,94.09,122.98,176.8,191.8,299.08,
2016-08-08T10:00,75.01,,94.09,122.98,176.8,191.8,299.08,
2016-08-08T11:00,77.72,,94.09,122.98,173.35,191.8,299.08,
2016-08-08T12:00,75.01,,92.2,122.98,176.8,191.8,296.57,
2016-08-08T13:00,81.13,,90.33,122.98,176.8,191.8,296.57,
2016-08-08T14:00,81.13,,90.33,122.98,173.35,191.8,296.57,
2016-08-08T15:00,81.13,,88.47,121.47,173.35,191.8,299.08,
2016-08-08T16:00,81.13,,92.2,121.47,173.35,191.8,299.08,
2016-08-08T17:00,84.62,,90.33,121.47,169.93,188.97,299.08,
2016-08-08T18:00,84.62,,92.2,121.47,169.93,188.97,296.57,
2016-08-08T19:00,81.13,,90.33,121.47,169.93,186.16,296.57,
2016-08-08T20:00,81.13,,92.2,121.47,169.93,186.16,296.57,
2016-08-08T21:00,84.62,,90.33,121.47,169.93,186.16,296.57,
2016-08-08T22:00,84.62,,90.33,121.47,169.93,186.16,296.57,
2016-08-08T23:00,95.53,,90.33,121.47,169.93,186.16,296.57,
2016-08-09T00:00,88.19,,92.2,121.47,169.93,188.97,296.57,
2016-08-09T01:00,84.62,,90.33,121.47,169.93,188.97,296.57,
2016-08-09T02:00,84.62,,94.09,121.47,169.93,188.97,296.57,
2016-08-09T03:00,84.62,,94.09,121.47,169.93,188.97,296.57,
2016-08-09T04:00,84.62,,92.2,121.47,169.93,191.8,299.08,
2016-08-09T05:00,84.62,,92.2,121.47,173.35,191.8,299.08,
2016-08-09T06:00,84.62,,92.2,121.47,173.35,191.8,301.6,
2016-08-09T07:00,81.13,,92.2,121.47,173.35,191.8,301.6,
2016-08-09T08:00,81.13,,92.2,121.47,173.35,191.8,304.13,
2016-08-09T09:00,81.13,,92.2,121.47,173.35,191.8,306.67,
2016-08-09T10:00,84.62,,90.33,121.47,176.8,194.65,309.22,
2016-08-09T11:00,84.62,,90.33,121.47,176.8,194.65,314.35,
2016-08-09T12:00,81.13,,90.33,122.98,180.28,197.52,319.52,
2016-08-09T13:00,81.13,,90.33,122.98,183.8,200.42,319.52,
2016-08-09T14:00,81.13,,92.2,122.98,183.8,203.33,319.52,
2016-08-09T15:00,84.62,,90.33,122.98,183.8,206.27,324.74,
2016-08-09T16:00,81.13,,90.33,121.47,180.28,206.27,324.74,
2016-08-09T17:00,81.13,,90.33,121.47,180.28,206.27,327.37,
2016-08-09T18:00,81.13,,90.33,121.47,183.8,206.27,327.37,
2016-08-09T19:00,81.13,,90.33,121.47,183.8,206.27,330.0,
2016-08-09T20:00,81.13,,90.33,121.47,187.35,209.23,327.37,
2016-08-09T21:00,81.13,,90.33,121.47,187.35,209.23,327.37,
2016-08-09T22:00,81.13,,88.47,121.47,187.35,212.21,327.37,
2016-08-09T23:00,73.37,,88.47,119.96,187.35,212.21,327.37,
2016-08-10T00:00,66.99,,88.47,119.96,183.8,212.21,327.37,
2016-08-10T01:00,62.4,,88.47,119.96,180.28,209.23,327.37,
2016-08-10T02:00,62.4,,84.83,118.47,176.8,206.27,327.37,
2016-08-10T03:00,62.4,,81.25,118.47,176.8,203.33,327.37,
2016-08-10T04:00,62.4,,77.76,116.98,173.35,200.42,324.74,
2016-08-10T05:00,62.4,,77.76,114.04,169.93,197.52,322.13,
2016-08-10T06:00,62.4,,77.76,111.13,166.55,194.65,319.52,
2016-08-10T07:00,63.91,,77.76,111.13,163.2,191.8,316.93,
2016-08-10T08:00,63.91,,77.76,109.69,159.89,186.16,314.35,
2016-08-10T09:00,63.91,,76.04,109.69,159.89,186.16,306.67,
2016-08-10T10:00,60.91,,76.04,109.69,159.89,183.37,299.08,
2016-08-10T11:00,62.4,,76.04,108.27,156.61,180.6,286.65,
2016-08-10T12:00,60.91,,77.76,108.27,156.61,180.6,276.89,
2016-08-10T13:00,60.91,,74.34,108.27,156.61,180.6,269.68,
2016-08-10T14:00,60.91,,76.04,108.27,156.61,177.86,262.57,
2016-08-10T15:00,60.91,,74.34,106.85,156.61,177.86,260.22,
2016-08-10T16:00,60.91,,74.34,106.85,153.36,177.86,257.88,
2016-08-10T17:00,63.91,,74.34,106.85,153.36,177.86,255.55,
2016-08-10T18:00,63.91,,72.66,105.44,153.36,175.13,255.55,
2016-08-10T19:00,60.91,,74.34,105.44,153.36,175.13,253.23,
2016-08-10T20:00,60.91,,74.34,105.44,150.15,172.43,253.23,
2016-08-10T21:00,62.4,,76.04,104.03,150.15,172.43,253.23,
2016-08-10T22:00,60.91,,72.66,104.03,150.15,172.43,250.93,
2016-08-10T23:00,62.4,,72.66,104.03,150.15,169.74,250.93,
2016-08-11T00:00,60.91,,72.66,104.03,150.15,169.74,255.55,
2016-08-11T01:00,60.91,,72.66,104.03,150.15,169.74,262.57,
2016-08-11T02:00,52.32,,74.34,104.03,146.97,169.74,264.93,
2016-08-11T03:00,50.95,,72.66,104.03,150.15,169.74,269.68,
2016-08-11T04:00,50.95,,72.66,104.03,146.97,167.08,272.07,
2016-08-11T05:00,50.95,,67.74,104.03,146.97,167.08,269.68,
2016-08-11T06:00,49.6,,66.13,104.03,150.15,167.08,267.3,
2016-08-11T07:00,49.6,,66.13,102.64,146.97,167.08,262.57,
2016-08-11T08:00,49.6,,64.55,101.26,143.83,167.08,260.22,
2016-08-11T09:00,49.6,,64.55,99.89,143.83,164.44,257.88,
2016-08-11T10:00,48.27,,64.55,99.89,143.83,164.44,257.88,
2016-08-11T11:00,50.95,,62.99,99.89,140.72,161.82,255.55,
2016-08-11T12:00,52.32,,64.55,99.89,140.72,161.82,253.23,
2016-08-11T13:00,52.32,,62.99,97.69,140.72,159.22,253.23,
2016-08-11T14:00,52.32,,64.55,97.69,137.64,159.22,253.23,
2016-08-11T15:00,48.27,,64.55,97.69,140.72,159.22,250.93,
2016-08-11T16:00,48.27,,64.55,97.69,137.64,159.22,248.63,
2016-08-11T17:00,48.27,,64.55,97.69,137.64,156.64,248.63,
2016-08-11T18:00,48.27,,62.99,97.69,137.64,156.64,248.63,
2016-08-11T19:00,48.27,,61.44,97.69,137.64,156.64,248.63,
2016-08-11T20:00,52.32,,61.44,97.69,137.64,156.64,250.93,
2016-08-11T21:00,52.32,,61.44,92.03,137.64,156.64,255.55,
2016-08-11T22:00,49.6,,61.44,92.03,134.6,156.64,257.88,
2016-08-11T23:00,50.95,,62.99,92.03,134.6,154.08,257.88,
2016-08-12T00:00,49.6,,62.99,92.03,134.6,154.08,257.88,
2016-08-12T01:00,49.6,,61.44,92.03,134.6,154.08,257.88,
2016-08-12T02:00,49.6,,62.99,92.03,134.6,154.08,257.88,
2016-08-12T03:00,49.6,,61.44,92.03,134.6,151.55,255.55,
2016-08-12T04:00,49.6,,61.44,92.03,134.6,154.08,253.23,
2016-08-12T05:00,49.6,,61.44,92.03,134.6,154.08,248.63,
2016-08-12T06:00,49.6,,61.44,92.03,134.6,154.08,246.34,
2016-08-12T07:00,49.6,,61.44,86.54,134.6,151.55,244.07,
2016-08-12T08:00,52.32,,61.44,86.54,134.6,151.55,241.8,
2016-08-12T09:00,52.32,,61.44,86.54,134.6,151.55,239.55,
2016-08-12T10:00,52.32,,61.44,86.54,134.6,151.55,239.55,
2016-08-12T11:00,50.95,,62.99,86.54,134.6,151.55,239.55,
2016-08-12T12:00,49.6,,64.55,86.54,131.59,151.55,237.3,
2016-08-12T13:00,49.6,,62.99,92.03,131.59,151.55,237.3,
2016-08-12T14:00,49.6,,61.44,92.03,134.6,151.55,237.3,
2016-08-12T15:00,49.6,,59.91,92.03,134.6,151.55,237.3,
2016-08-12T16:00,52.32,,59.91,92.03,131.59,151.55,237.3,
2016-08-12T17:00,52.32,,59.91,86.54,131.59,151.55,237.3,
2016-08-12T18:00,52.32,,59.91,86.54,131.59,151.55,237.3,
2016-08-12T19:00,50.95,,62.99,86.54,128.62,149.03,237.3,
2016-08-12T20:00,52.32,,62.99,86.54,128.62,149.03,237.3,
2016-08-12T21:00,50.95,,62.99,86.54,125.68,149.03,237.3,
2016-08-12T22:00,50.95,,62.99,86.54,125.68,146.54,235.07,
2016-08-12T23:00,53.7,,62.99,86.54,128.62,146.54,235.07,
2016-08-13T00:00,50.95,,62.99,86.54,128.62,146.54,232.85,
2016-08-13T01:00,50.95,,62.99,86.54,128.62,144.06,232.85,
2016-08-13T02:00,50.95,,64.55,86.54,128.62,146.54,232.85,
2016-08-13T03:00,50.95,,62.99,86.54,125.68,146.54,232.85,
2016-08-13T04:00,53.7,,62.99,86.54,125.68,144.06,232.85,
2016-08-13T05:00,53.7,,62.99,86.54,125.68,144.06,232.85,
2016-08-13T06:00,53.7,,62.99,86.54,125.68,144.06,232.85,
2016-08-13T07:00,53.7,,64.55,86.54,125.68,144.06,230.64,
2016-08-13T08:00,53.7,,64.55,86.54,125.68,144.06,230.64,
2016-08-13T09:00,53.7,,64.55,86.54,125.68,141.61,230.64,
2016-08-13T10:00,53.7,,64.55,92.03,125.68,141.61,230.64,
2016-08-13T11:00,55.11,,64.55,92.03,125.68,141.61,230.64,
2016-08-13T12:00,53.7,,64.55,92.03,125.68,144.06,230.64,
2016-08-13T13:00,53.7,,64.55,92.03,128.62,144.06,230.64,
2016-08-13T14:00,53.7,,66.13,92.03,125.68,144.06,230.64,
2016-08-13T15:00,53.7,,64.55,92.03,125.68,144.06,230.64,
2016-08-13T16:00,52.32,,64.55,92.03,125.68,144.06,230.64,
2016-08-13T17:00,52.32,,64.55,92.03,125.68,144.06,230.64,
2016-08-13T18:00,52.32,,64.55,92.03,125.68,141.61,230.64,
2016-08-13T19:00,52.32,,64.55,92.03,125.68,141.61,232.85,
2016-08-13T20:00,53.7,,64.55,92.03,125.68,144.06,237.3,
2016-08-13T21:00,53.7,,64.55,86.54,122.77,141.61,239.55,
2016-08-13T22:00,53.7,,62.99,86.54,122.77,141.61,241.8,
2016-08-13T23:00,55.11,,62.99,86.54,122.77,141.61,244.07,
2016-08-14T00:00,53.7,,62.99,86.54,122.77,141.61,244.07,
2016-08-14T01:00,52.32,,64.55,86.54,122.77,139.18,244.07,
2016-08-14T02:00,53.7,,64.55,86.54,122.77,139.18,244.07,
2016-08-14T03:00,53.7,,64.55,86.54,122.77,139.18,244.07,
2016-08-14T04:00,52.32,,64.55,86.54,122.77,139.18,244.07,
2016-08-14T05:00,53.7,,64.55,86.54,122.77,139.18,241.8,
2016-08-14T06:00,53.7,,64.55,86.54,122.77,139.18,241.8,
2016-08-14T07:00,52.32,,62.99,86.54,119.9,139.18,239.55,
2016-08-14T08:00,52.32,,62.99,86.54,119.9,139.18,237.3,
2016-08-14T09:00,52.32,,64.55,86.54,122.77,139.18,232.85,
2016-08-14T10:00,49.6,,62.99,86.54,119.9,139.18,232.85,
2016-08-14T11:00,50.95,,62.99,86.54,119.9,139.18,235.07,
2016-08-14T12:00,49.6,,62.99,86.54,122.77,139.18,237.3,
2016-08-14T13:00,49.6,,59.91,86.54,122.77,139.18,235.07,
2016-08-14T14:00,52.32,,61.44,86.54,119.9,139.18,232.85,
2016-08-14T15:00,52.32,,59.91,86.54,119.9,139.18,230.64,
2016-08-14T16:00,49.6,,61.44,81.22,119.9,139.18,228.43,
2016-08-14T17:00,49.6,,62.99,81.22,119.9,139.18,226.24,
2016-08-14T18:00,49.6,,62.99,81.22,119.9,136.77,226.24,
2016-08-14T19:00,49.6,,59.91,81.22,117.06,136.77,226.24,
2016-08-14T20:00,49.6,,59.91,81.22,119.9,136.77,228.43,
2016-08-14T21:00,49.6,,59.91,81.22,117.06,136.77,230.64,
2016-08-14T22:00,49.6,,59.91,81.22,117.06,136.77,232.85,
2016-08-14T23:00,50.95,,59.91,81.22,117.06,136.77,235.07,
2016-08-15T00:00,49.6,,59.91,76.06,117.06,136.77,237.3,
2016-08-15T01:00,49.6,,59.91,76.06,117.06,136.77,237.3,
2016-08-15T02:00,49.6,,61.44,76.06,117.06,134.38,237.3,
2016-08-15T03:00,49.6,,59.91,76.06,114.26,134.38,237.3,
2016-08-15T04:00,49.6,,61.44,76.06,117.06,134.38,237.3,
2016-08-15T05:00,49.6,,59.91,76.06,117.06,134.38,235.07,
2016-08-15T06:00,49.6,,59.91,76.06,117.06,134.38,232.85,
2016-08-15T07:00,49.6,,59.91,76.06,117.06,134.38,230.64,
2016-08-15T08:00,50.95,,59.91,76.06,117.06,134.38,226.24,
2016-08-15T09:00,49.6,,59.91,76.06,117.06,136.77,224.06,
2016-08-15T10:00,49.6,,59.91,76.06,117.06,136.77,224.06,
2016-08-15T11:00,50.95,,59.91,76.06,117.06,134.38,224.06,
2016-08-15T12:00,48.27,,59.91,76.06,117.06,136.77,224.06,
2016-08-15T13:00,48.27,,59.91,76.06,117.06,136.77,221.89,
2016-08-15T14:00,48.27,,59.91,76.06,117.06,136.77,221.89,
2016-08-15T15:00,52.32,,58.41,76.06,117.06,136.77,224.06,
2016-08-15T16:00,103.17,,56.92,76.06,117.06,136.77,224.06,
2016-08-15T17:00,148.92,,58.41,76.06,114.26,134.38,224.06,
2016-08-15T18:00,154.24,,61.44,76.06,114.26,134.38,224.06,
2016-08-15T19:00,148.92,,83.03,71.07,114.26,134.38,224.06,
2016-08-15T20:00,141.12,,101.85,76.06,114.26,134.38,228.43,
2016-08-15T21:00,141.12,,109.91,101.26,114.26,132.01,230.64,
2016-08-15T22:00,138.57,,111.97,114.04,125.68,132.01,232.85,
2016-08-15T23:00,136.04,,105.84,121.47,143.83,136.77,232.85,
2016-08-16T00:00,133.53,,105.84,122.98,153.36,149.03,235.07,
2016-08-16T01:00,133.53,,105.84,122.98,156.61,161.82,235.07,
2016-08-16T02:00,126.15,,103.83,122.98,156.61,169.74,239.55,
2016-08-16T03:00,121.34,,101.85,122.98,156.61,172.43,246.34,
2016-08-16T04:00,119.33,,99.88,121.47,156.61,169.74,255.55,
2016-08-16T05:00,115.18,,97.93,121.47,156.61,169.74,262.57,
2016-08-16T06:00,111.11,,94.09,119.96,153.36,169.74,267.3,
2016-08-16T07:00,119.33,,94.09,118.47,153.36,167.08,272.07,
2016-08-16T08:00,111.11,,92.2,116.98,153.36,167.08,272.07,
2016-08-16T09:00,99.32,,90.33,115.51,150.15,167.08,272.07,
2016-08-16T10:00,95.53,,90.33,115.51,150.15,164.44,274.48,
2016-08-16T11:00,88.19,,90.33,114.04,150.15,164.44,276.89,
2016-08-16T12:00,91.82,,88.47,114.04,150.15,167.08,281.75,
2016-08-16T13:00,88.19,,84.83,114.04,150.15,167.08,286.65,
2016-08-16T14:00,84.62,,83.03,112.58,150.15,167.08,289.11,
2016-08-16T15:00,77.72,,83.03,111.13,150.15,167.08,294.07,
