datetime_jst,ryutan_joryu,satsunai_dam_chokka,minami_satsunai,kami_satsunai,daini_okawabashi,nantaibashi,satsunai
2016-08-24T05:00,495.91,398.97,343.41,248.3,101.25,75.5,34.32
2016-08-24T06:00,495.89,398.96,343.39,248.28,101.24,75.5,34.31
2016-08-24T07:00,495.88,398.95,343.38,248.27,101.22,75.44,34.27
2016-08-24T08:00,495.87,398.94,343.37,248.28,101.19,75.45,34.24
2016-08-24T09:00,495.86,398.92,343.35,248.26,101.17,75.42,34.23
2016-08-24T10:00,495.85,398.91,343.34,248.26,101.17,75.39,34.19
2016-08-24T11:00,495.83,398.9,343.32,248.24,101.14,75.4,34.18
2016-08-24T12:00,495.82,398.89,343.31,248.24,101.13,75.36,34.15
2016-08-24T13:00,495.82,398.87,343.29,248.23,101.11,75.36,34.11
2016-08-24T14:00,495.81,398.87,343.28,248.21,101.08,75.3,34.1
2016-08-24T15:00,495.8,398.85,343.27,248.21,101.06,75.32,34.08
2016-08-24T16:00,495.79,398.84,343.25,248.21,101.05,75.29,34.07
2016-08-24T17:00,495.78,398.83,343.24,248.2,101.04,75.28,34.03
2016-08-24T18:00,495.77,398.81,343.23,248.19,101.03,75.24,34.02
2016-08-24T19:00,495.77,398.8,343.21,248.18,101.02,75.23,33.99
2016-08-24T20:00,495.76,398.79,343.2,248.17,101.01,75.21,33.97
2016-08-24T21:00,495.75,398.78,343.19,248.17,100.99,75.18,33.94
2016-08-24T22:00,495.74,398.77,343.17,248.16,100.97,75.16,33.92
2016-08-24T23:00,495.74,398.76,343.16,248.16,100.96,75.15,33.89
2016-08-25T00:00,495.73,398.75,343.15,248.15,100.96,75.16,33.87
2016-08-25T01:00,495.72,398.74,343.14,248.15,100.95,75.12,33.87
2016-08-25T02:00,495.71,398.73,343.13,248.14,100.93,75.1,33.85
2016-08-25T03:00,495.71,398.72,343.12,248.14,100.92,75.1,33.83
2016-08-25T04:00,495.7,398.71,343.11,248.13,100.91,75.08,33.81
2016-08-25T05:00,495.7,398.7,343.1,248.13,100.9,75.09,33.8
2016-08-25T06:00,495.69,398.69,343.09,248.12,100.89,75.05,33.79
2016-08-25T07:00,495.69,398.69,343.08,248.11,100.88,75.04,33.77
2016-08-25T08:00,495.68,398.68,343.07,248.12,100.87,75.03,33.75
2016-08-25T09:00,495.68,398.67,343.06,248.11,100.87,75.01,33.73
2016-08-25T10:00,495.67,398.66,343.04,248.11,100.85,74.98,33.7
2016-08-25T11:00,495.67,398.66,343.03,248.1,100.85,74.98,33.69
2016-08-25T12:00,495.67,398.65,343.02,248.1,100.84,74.95,33.68
2016-08-25T13:00,495.66,398.64,343.01,248.09,100.83,74.94,33.66
2016-08-25T14:00,495.66,398.63,343.0,248.08,100.82,74.92,33.66
2016-08-25T15:00,495.65,398.63,342.99,248.08,100.81,74.89,33.63
2016-08-25T16:00,495.65,398.62,342.99,248.08,100.8,74.9,33.64
2016-08-25T17:00,495.65,398.61,342.98,248.08,100.79,74.86,33.61
2016-08-25T18:00,495.64,398.6,342.98,248.07,100.78,74.87,33.61
2016-08-25T19:00,495.64,398.6,342.97,248.07,100.77,74.85,33.6
2016-08-25T20:00,495.63,398.59,342.96,248.06,100.77,74.83,33.59
2016-08-25T21:00,495.63,398.58,342.95,248.06,100.76,74.83,33.58
2016-08-25T22:00,495.63,398.58,342.94,248.05,100.75,74.79,33.57
2016-08-25T23:00,495.62,398.57,342.94,248.05,100.74,74.79,33.56
2016-08-26T00:00,495.62,398.57,342.93,248.05,100.74,74.8,33.55
2016-08-26T01:00,495.63,398.56,342.93,248.04,100.72,74.8,33.54
2016-08-26T02:00,495.63,398.56,342.92,248.04,100.71,74.77,33.54
2016-08-26T03:00,495.66,398.55,342.92,248.04,100.71,74.77,33.52
2016-08-26T04:00,495.71,398.55,342.91,248.03,100.7,74.76,33.51
2016-08-26T05:00,495.7,398.54,342.9,248.03,100.69,74.75,33.51
2016-08-26T06:00,495.7,398.54,342.89,248.03,100.68,74.73,33.5
2016-08-26T07:00,495.68,398.54,342.89,248.02,100.68,74.74,33.5
2016-08-26T08:00,495.74,398.54,342.9,248.02,100.67,74.74,33.49
2016-08-26T09:00,495.91,398.54,342.93,248.03,100.67,74.72,33.49
2016-08-26T10:00,496.09,398.55,342.95,248.03,100.67,74.74,33.51
2016-08-26T11:00,495.94,398.56,342.94,248.05,100.67,74.74,33.5
2016-08-26T12:00,495.85,398.56,342.94,248.04,100.68,74.76,33.5
2016-08-26T13:00,495.8,398.56,342.93,248.04,100.73,74.77,33.5
2016-08-26T14:00,495.77,398.56,342.93,248.03,100.75,74.85,33.52
2016-08-26T15:00,495.74,398.56,342.93,248.04,100.7,74.84,33.56
2016-08-26T16:00,495.73,398.56,342.92,248.04,100.67,74.8,33.6
2016-08-26T17:00,495.73,398.56,342.92,248.04,100.65,74.75,33.58
2016-08-26T18:00,495.76,398.55,342.92,248.03,100.64,74.72,33.56
2016-08-26T19:00,495.8,398.55,342.92,248.04,100.63,74.74,33.56
2016-08-26T20:00,495.81,398.55,342.92,248.03,100.63,74.77,33.55
2016-08-26T21:00,495.81,398.55,342.92,248.03,100.62,74.76,33.55
2016-08-26T22:00,495.79,398.55,342.92,248.03,100.63,74.74,33.54
2016-08-26T23:00,495.77,398.55,342.92,248.03,100.64,74.76,33.52
2016-08-27T00:00,495.76,398.55,342.92,248.03,100.64,74.79,33.52
2016-08-27T01:00,495.74,398.55,342.92,248.03,100.64,74.79,33.55
2016-08-27T02:00,495.73,398.55,342.91,248.03,100.63,74.78,33.56
2016-08-27T03:00,495.72,398.55,342.91,248.03,100.62,74.79,33.56
2016-08-27T04:00,495.72,398.54,342.91,248.03,100.61,74.79,33.55
2016-08-27T05:00,495.71,398.54,342.9,248.02,100.6,74.77,33.56
2016-08-27T06:00,495.71,398.54,342.9,248.02,100.58,74.79,33.54
2016-08-27T07:00,495.7,398.54,342.89,248.02,100.58,74.78,33.54
2016-08-27T08:00,495.7,398.53,342.89,248.01,100.57,74.76,33.54
2016-08-27T09:00,495.69,398.53,342.89,248.02,100.56,74.76,33.54
2016-08-27T10:00,495.69,398.53,342.88,248.02,100.54,74.75,33.53
2016-08-27T11:00,495.68,398.53,342.88,248.01,100.53,74.76,33.52
2016-08-27T12:00,495.68,398.52,342.88,248.01,100.52,74.74,33.51
2016-08-27T13:00,495.68,398.52,342.87,248.01,100.51,74.72,33.51
2016-08-27T14:00,495.67,398.52,342.87,248.0,100.5,74.72,33.49
2016-08-27T15:00,495.67,398.52,342.87,248.0,100.5,74.71,33.49
2016-08-27T16:00,495.67,398.51,342.86,248.0,100.49,74.72,33.48
2016-08-27T17:00,495.66,398.51,342.86,248.0,100.48,74.69,33.48
2016-08-27T18:00,495.66,398.51,342.86,248.0,100.47,74.69,33.47
2016-08-27T19:00,495.65,398.5,342.85,248.0,100.46,74.69,33.46
2016-08-27T20:00,495.65,398.5,342.85,248.0,100.46,74.68,33.45
2016-08-27T21:00,495.65,398.5,342.85,247.99,100.45,74.67,33.45
2016-08-27T22:00,495.64,398.49,342.84,247.99,100.44,74.67,33.45
2016-08-27T23:00,495.64,398.49,342.84,247.98,100.43,74.67,33.44
2016-08-28T00:00,495.63,398.49,342.83,247.98,100.42,74.67,33.44
2016-08-28T01:00,495.63,398.49,342.83,247.98,100.42,74.66,33.43
2016-08-28T02:00,495.63,398.48,342.83,247.98,100.41,74.66,33.44
2016-08-28T03:00,495.63,398.48,342.82,247.98,100.4,74.66,33.43
2016-08-28T04:00,495.62,398.48,342.82,247.98,100.4,74.66,33.42
2016-08-28T05:00,495.62,398.48,342.82,247.97,100.39,74.65,33.43
2016-08-28T06:00,495.62,398.47,342.81,247.97,100.38,74.64,33.42
2016-08-28T07:00,495.61,398.47,342.81,247.97,100.37,74.64,33.42
2016-08-28T08:00,495.61,398.47,342.8,247.96,100.37,74.63,33.41
2016-08-28T09:00,495.61,398.46,342.8,247.97,100.36,74.63,33.41
2016-08-28T10:00,495.61,398.46,342.8,247.97,100.35,74.63,33.41
2016-08-28T11:00,495.61,398.46,342.8,247.97,100.35,74.62,33.4
2016-08-28T12:00,495.61,398.46,342.79,247.96,100.34,74.63,33.4
2016-08-28T13:00,495.61,398.45,342.79,247.96,100.34,74.62,33.39
2016-08-28T14:00,495.6,398.45,342.79,247.95,100.33,74.62,33.39
2016-08-28T15:00,495.6,398.45,342.79,247.96,100.32,74.61,33.38
2016-08-28T16:00,495.6,398.44,342.78,247.95,100.32,74.61,33.38
2016-08-28T17:00,495.6,398.44,342.78,247.95,100.32,74.61,33.38
2016-08-28T18:00,495.6,398.44,342.78,247.95,100.31,74.6,33.37
2016-08-28T19:00,495.6,398.44,342.78,247.95,100.31,74.61,33.37
2016-08-28T20:00,495.6,398.44,342.77,247.95,100.31,74.6,33.37
2016-08-28T21:00,495.6,398.43,342.77,247.94,100.31,74.61,33.36
2016-08-28T22:00,495.61,398.43,342.77,247.95,100.3,74.6,33.37
2016-08-28T23:00,495.61,398.43,342.76,247.94,100.3,74.6,33.36
2016-08-29T00:00,495.61,398.43,342.76,247.94,100.29,74.59,33.37
2016-08-29T01:00,495.61,398.43,342.76,247.94,100.29,74.6,33.37
2016-08-29T02:00,495.61,398.42,342.76,247.94,100.29,74.59,33.37
2016-08-29T03:00,495.61,398.42,342.76,247.94,100.29,74.59,33.36
2016-08-29T04:00,495.61,398.42,342.76,247.94,100.29,74.59,33.36
2016-08-29T05:00,495.62,398.42,342.76,247.94,100.28,74.6,33.36
2016-08-29T06:00,495.64,398.42,342.77,247.94,100.28,74.59,33.36
2016-08-29T07:00,495.67,398.42,342.77,247.95,100.29,74.6,33.36
2016-08-29T08:00,495.69,398.42,342.78,247.95,100.29,74.6,33.35
2016-08-29T09:00,495.72,398.42,342.79,247.95,100.29,74.61,33.36
2016-08-29T10:00,495.76,398.43,342.79,247.95,100.3,74.61,33.36
2016-08-29T11:00,495.79,398.43,342.79,247.96,100.31,74.64,33.37
2016-08-29T12:00,495.82,398.43,342.81,247.97,100.33,74.65,33.37
2016-08-29T13:00,495.85,398.44,342.83,247.97,100.35,74.66,33.39
2016-08-29T14:00,495.88,398.45,342.85,247.98,100.37,74.68,33.4
2016-08-29T15:00,495.92,398.46,342.9,248.01,100.41,74.72,33.41
2016-08-29T16:00,495.97,398.47,342.95,248.04,100.45,74.73,33.43
2016-08-29T17:00,496.02,398.48,343.0,248.07,100.51,74.78,33.46
2016-08-29T18:00,496.06,398.5,343.05,248.11,100.61,74.83,33.5
2016-08-29T19:00,496.13,398.52,343.1,248.13,100.76,74.95,33.56
2016-08-29T20:00,496.16,398.54,343.14,248.16,100.97,75.1,33.64
2016-08-29T21:00,496.18,398.57,343.18,248.16,101.11,75.3,33.77
2016-08-29T22:00,496.23,398.6,343.24,248.15,101.25,75.46,33.96
2016-08-29T23:00,496.32,398.62,343.32,248.15,101.35,75.6,34.17
2016-08-30T00:00,496.41,398.66,343.37,248.17,101.47,75.79,34.25
2016-08-30T01:00,496.45,398.71,343.4,248.21,101.55,75.87,34.43
2016-08-30T02:00,496.49,398.76,343.46,248.24,101.63,75.97,34.55
2016-08-30T03:00,496.57,398.81,343.53,248.22,101.73,76.05,34.62
2016-08-30T04:00,496.62,398.87,343.6,248.21,101.79,76.14,34.7
2016-08-30T05:00,496.74,398.95,343.69,248.28,101.86,76.22,34.79
2016-08-30T06:00,496.77,399.04,343.78,248.3,101.95,76.49,34.81
2016-08-30T07:00,496.93,399.14,343.85,248.36,102.02,76.58,34.9
2016-08-30T08:00,496.95,399.21,343.95,248.38,102.11,76.73,34.97
2016-08-30T09:00,497.0,399.26,344.0,248.42,102.18,76.9,35.05
2016-08-30T10:00,497.03,399.29,344.03,248.47,102.26,77.0,35.11
2016-08-30T11:00,497.04,399.32,344.08,248.49,102.3,77.11,35.37
2016-08-30T12:00,497.13,399.35,344.15,248.53,102.46,77.13,35.45
2016-08-30T13:00,497.36,399.32,344.18,248.59,102.32,77.35,35.51
2016-08-30T14:00,497.51,399.36,344.25,248.62,102.6,77.41,35.58
2016-08-30T15:00,497.35,399.43,344.28,248.64,102.62,77.47,35.67
2016-08-30T16:00,497.35,399.44,344.32,248.72,102.84,77.65,35.71
2016-08-30T17:00,497.52,399.49,344.42,248.75,102.77,77.85,35.83
2016-08-30T18:00,497.65,399.52,344.46,248.85,102.75,77.95,35.92
2016-08-30T19:00,497.51,399.62,344.57,248.86,102.71,78.01,35.94
2016-08-30T20:00,,399.75,344.64,248.87,102.81,78.15,35.93
2016-08-30T21:00,,400.08,344.73,248.85,102.94,78.34,36.11
2016-08-30T22:00,,400.5,345.14,248.95,102.96,78.48,36.17
2016-08-30T23:00,,400.84,345.53,249.03,103.0,78.51,36.21
2016-08-31T00:00,,401.1,,249.36,102.63,78.34,36.23
2016-08-31T01:00,,401.26,,249.42,103.37,79.24,36.18
2016-08-31T02:00,,401.04,,249.38,103.64,79.38,36.43
2016-08-31T03:00,,400.81,,249.29,103.88,79.23,36.49
2016-08-31T04:00,,400.55,,249.34,103.78,,36.63
2016-08-31T05:00,,400.3,,249.19,103.6,,36.54
2016-08-31T06:00,,400.12,,249.04,103.09,,36.29
2016-08-31T07:00,,399.94,,248.95,102.68,,36.08
2016-08-31T08:00,,399.81,,248.85,102.5,,35.82
2016-08-31T09:00,,399.69,,248.78,102.3,,35.7
2016-08-31T10:00,,399.6,,248.67,102.15,,35.59
2016-08-31T11:00,,399.5,,248.61,101.97,,35.44
2016-08-31T12:00,,399.43,,248.52,101.85,,35.32
2016-08-31T13:00,,399.37,,248.42,101.7,,35.19
2016-08-31T14:00,,399.35,,248.43,101.59,,35.11
2016-08-31T15:00,,399.34,,248.25,101.53,,35.04
2016-08-31T16:00,,399.34,,248.26,101.34,,34.95
2016-08-31T17:00,,399.33,,248.23,101.35,,34.88
2016-08-31T18:00,,399.31,,248.27,101.24,,34.8
2016-08-31T19:00,,399.32,,248.22,101.24,,34.81
2016-08-31T20:00,,399.32,,248.31,101.2,,34.64
2016-08-31T21:00,,399.31,,248.21,101.19,,34.7
2016-08-31T22:00,,399.3,,248.23,101.23,,34.7
2016-08-31T23:00,,399.3,,248.21,101.18,,34.67
2016-09-01T00:00,,399.28,,248.16,101.13,,34.61
