datetime_jst,ryutan_joryu,satsunai_dam_chokka,minami_satsunai,kami_satsunai,daini_okawabashi,nantaibashi,satsunai
2016-09-08T23:00,,,,,48.53,,84.49
2016-09-09T00:00,,,,,48.53,,84.49
2016-09-09T01:00,,,,,51.47,,90.64
2016-09-09T02:00,,,,,54.49,,87.54
2016-09-09T03:00,,,,,60.81,,90.64
2016-09-09T04:00,,,,,76.28,,100.25
2016-09-09T05:00,,,,,101.71,,128.28
2016-09-09T06:00,,,,,133.19,,192.82
2016-09-09T07:00,,,,,163.54,200.08,242.87
2016-09-09T08:00,,,,,197.01,255.91,298.69
2016-09-09T09:00,,,,,263.07,330.74,348.99
2016-09-09T10:00,,,,,283.7,368.51,431.77
2016-09-09T11:00,,,,,269.86,368.51,541.8
2016-09-09T12:00,,,,,269.86,358.88,527.94
2016-09-09T13:00,,,,,256.37,352.53,518.8
2016-09-09T14:00,,,,,263.07,346.23,496.3
2016-09-09T15:00,,,,,243.23,343.11,474.29
2016-09-09T16:00,,,,,249.75,336.9,461.33
2016-09-09T17:00,,,,,246.48,324.65,532.54
2016-09-09T18:00,,,,,236.78,315.61,474.29
2016-09-09T19:00,,,,,233.59,309.65,478.65
2016-09-09T20:00,,,,,236.78,306.7,491.85
2016-09-09T21:00,,,,,227.28,297.92,491.85
2016-09-09T22:00,,,,,233.59,289.26,465.63
2016-09-09T23:00,,,,,214.91,283.56,444.32
2016-09-10T00:00,,,,,214.91,280.73,452.78
2016-09-10T01:00,,,,,208.86,272.33,435.94
2016-09-10T02:00,,,,,202.89,266.8,415.33
2016-09-10T03:00,,,,,197.01,266.8,423.51
2016-09-10T04:00,,,,,199.94,258.61,411.27
2016-09-10T05:00,,,,,194.1,255.91,387.31
2016-09-10T06:00,,,,,197.01,253.23,375.61
2016-09-10T07:00,,,,,194.1,250.55,371.75
2016-09-10T08:00,,,,,191.22,245.25,356.5
2016-09-10T09:00,,,,,188.35,240.01,341.57
2016-09-10T10:00,,,,,185.51,237.4,348.99
2016-09-10T11:00,,,,,179.89,232.24,337.88
2016-09-10T12:00,,,,,174.35,229.68,323.35
2016-09-10T13:00,,,,,168.91,227.14,319.77
2016-09-10T14:00,,,,,168.91,222.09,316.21
2016-09-10T15:00,,,,,160.9,217.1,319.77
2016-09-10T16:00,,,,,158.27,214.63,316.21
2016-09-10T17:00,,,,,155.66,207.29,295.25
2016-09-10T18:00,,,,,150.52,204.87,316.21
2016-09-10T19:00,,,,,150.52,202.47,268.42
2016-09-10T20:00,,,,,147.98,197.71,295.25
2016-09-10T21:00,,,,,145.46,,309.14
2016-09-10T22:00,,,,,142.96,,291.83
2016-09-10T23:00,,,,,138.03,,268.42
2016-09-11T00:00,,,,,133.19,,265.16
2016-09-11T01:00,,,,,130.8,,271.71
2016-09-11T02:00,,,,,128.43,,261.92
2016-09-11T03:00,,,,,126.09,,258.69
2016-09-11T04:00,,,,,123.76,,242.87
2016-09-11T05:00,,,,,126.09,,242.87
2016-09-11T06:00,,,,,123.76,,239.77
2016-09-11T07:00,,,,,123.76,,236.69
2016-09-11T08:00,,,,,121.46,,221.57
2016-09-11T09:00,,,,,119.18,,221.57
2016-09-11T10:00,,,,,116.92,,215.66
2016-09-11T11:00,,,,,114.68,,206.95
2016-09-11T12:00,,,,,112.47,,206.95
2016-09-11T13:00,,,,,110.27,,195.61
2016-09-11T14:00,,,,,110.27,,201.24
2016-09-11T15:00,,,,,108.1,,204.08
2016-09-11T16:00,,,,,105.95,,195.61
2016-09-11T17:00,,,,,103.82,,192.82
2016-09-11T18:00,,,,,101.71,,195.61
2016-09-11T19:00,,,,,101.71,,192.82
2016-09-11T20:00,,,,,99.62,,190.11
2016-09-11T21:00,,,,,97.56,,185.61
2016-09-11T22:00,,,,,95.52,,181.16
2016-09-11T23:00,,,,,95.52,,185.61
2016-09-12T00:00,,,,,93.5,,181.16
2016-09-12T01:00,,,,,91.5,,176.77
2016-09-12T02:00,,,,,89.52,,168.15
2016-09-12T03:00,,,,,89.52,,168.15
2016-09-12T04:00,,,,,87.56,,155.62
2016-09-12T05:00,,,,,87.56,,159.75
2016-09-12T06:00,,,,,85.63,,151.55
2016-09-12T07:00,,,,,83.71,,155.62
2016-09-12T08:00,,,,,83.71,,151.55
2016-09-12T09:00,,,,,81.82,,155.62
2016-09-12T10:00,,,,,81.82,,159.75
2016-09-12T11:00,,,,,79.95,,143.58
2016-09-12T12:00,,,,,79.95,,143.58
2016-09-12T13:00,,,,,78.1,,139.67
2016-09-12T14:00,,,,,78.1,,139.67
2016-09-12T15:00,,,,,76.28,,139.67
2016-09-12T16:00,,,,,76.28,,139.67
2016-09-12T17:00,,,,,74.47,,132.02
2016-09-12T18:00,,,,,74.47,,132.02
2016-09-12T19:00,,,,,72.69,,124.58
2016-09-12T20:00,,,,,72.69,,120.95
2016-09-12T21:00,,,,,70.92,,117.36
2016-09-12T22:00,,,,,70.92,,124.58
2016-09-12T23:00,,,,,70.92,,124.58
2016-09-13T00:00,,,,,69.18,,124.58
2016-09-13T01:00,,,,,69.18,,117.36
2016-09-13T02:00,,,,,67.47,,124.58
2016-09-13T03:00,,,,,67.47,,120.95
2016-09-13T04:00,,,,,67.47,,120.95
2016-09-13T05:00,,,,,65.77,,120.95
2016-09-13T06:00,,,,,65.77,,117.36
2016-09-13T07:00,,,,,64.09,,117.36
2016-09-13T08:00,,,,,64.09,,113.83
2016-09-13T09:00,,,,,64.09,,113.83
2016-09-13T10:00,,,,,62.44,,110.36
2016-09-13T11:00,,,,,62.44,,106.94
2016-09-13T12:00,,,,,62.44,,103.57
2016-09-13T13:00,,,,,60.81,,103.57
2016-09-13T14:00,,,,,62.44,,106.94
2016-09-13T15:00,,,,,62.44,,103.57
2016-09-13T16:00,,,,,60.81,,103.57
2016-09-13T17:00,,,,,60.81,,100.25
2016-09-13T18:00,,,,,60.81,,103.57
2016-09-13T19:00,,,,,59.2,,96.99
2016-09-13T20:00,,,,,59.2,,96.99
2016-09-13T21:00,,,,,59.2,,96.99
2016-09-13T22:00,,,,,59.2,,96.99
2016-09-13T23:00,,,,,57.61,,96.99
2016-09-14T00:00,,,,,57.61,,93.79
2016-09-14T01:00,,,,,57.61,,93.79
2016-09-14T02:00,,,,,56.04,,90.64
2016-09-14T03:00,,,,,56.04,,87.54
2016-09-14T04:00,,,,,56.04,,87.54
2016-09-14T05:00,,,,,56.04,,87.54
2016-09-14T06:00,,,,,54.49,,87.54
2016-09-14T07:00,,,,,54.49,,87.54
2016-09-14T08:00,,,,,54.49,,87.54
2016-09-14T09:00,,,,,52.97,,87.54
2016-09-14T10:00,,,,,52.97,,84.49
2016-09-14T11:00,,,,,52.97,,84.49
2016-09-14T12:00,,,,,52.97,,81.5
2016-09-14T13:00,,,,,51.47,,81.5
2016-09-14T14:00,,,,,51.47,,84.49
2016-09-14T15:00,,,,,51.47,,81.5
2016-09-14T16:00,,,,,49.99,,81.5
2016-09-14T17:00,,,,,49.99,,81.5
2016-09-14T18:00,,,,,49.99,,78.57
2016-09-14T19:00,,,,,49.99,,78.57
2016-09-14T20:00,,,,,49.99,,75.68
2016-09-14T21:00,,,,,49.99,,75.68
2016-09-14T22:00,,,,,48.53,,75.68
2016-09-14T23:00,,,,,48.53,,75.68
2016-09-15T00:00,,,,,48.53,,72.85
2016-09-15T01:00,,,,,48.53,,72.85
2016-09-15T02:00,,,,,48.53,,72.85
2016-09-15T03:00,,,,,47.09,,72.85
2016-09-15T04:00,,,,,47.09,,72.85
2016-09-15T05:00,,,,,47.09,,70.08
2016-09-15T06:00,,,,,47.09,,70.08
2016-09-15T07:00,,,,,45.67,,70.08
2016-09-15T08:00,,,,,45.67,,70.08
2016-09-15T09:00,,,,,45.67,,67.36
2016-09-15T10:00,,,,,45.67,,67.36
2016-09-15T11:00,,,,,44.28,,67.36
2016-09-15T12:00,,,,,44.28,,67.36
2016-09-15T13:00,,,,,44.28,,67.36
2016-09-15T14:00,,,,,44.28,,67.36
2016-09-15T15:00,,,,,44.28,,64.69
2016-09-15T16:00,,,,,44.28,,64.69
2016-09-15T17:00,,,,,44.28,,64.69
2016-09-15T18:00,,,,,44.28,,64.69
2016-09-15T19:00,,,,,44.28,,62.08
2016-09-15T20:00,,,,,44.28,,62.08
2016-09-15T21:00,,,,,44.28,,62.08
2016-09-15T22:00,,,,,42.9,,62.08
2016-09-15T23:00,,,,,42.9,,59.52
2016-09-16T00:00,,,,,42.9,,59.52
2016-09-16T01:00,,,,,42.9,,59.52
2016-09-16T02:00,,,,,42.9,,59.52
2016-09-16T03:00,,,,,42.9,,57.01
2016-09-16T04:00,,,,,42.9,,59.52
2016-09-16T05:00,,,,,41.55,,57.01
2016-09-16T06:00,,,,,41.55,,57.01
2016-09-16T07:00,,,,,41.55,,57.01
2016-09-16T08:00,,,,,41.55,,57.01
2016-09-16T09:00,,,,,42.9,,57.01
2016-09-16T10:00,,,,,41.55,,57.01
2016-09-16T11:00,,,,,41.55,,57.01
2016-09-16T12:00,,,,,41.55,,57.01
2016-09-16T13:00,,,,,41.55,,57.01
2016-09-16T14:00,,,,,41.55,,54.56
2016-09-16T15:00,,,,,41.55,,54.56
2016-09-16T16:00,,,,,41.55,,54.56
2016-09-16T17:00,,,,,40.22,,54.56
2016-09-16T18:00,,,,,38.92,,54.56
2016-09-16T19:00,,,,,37.63,,52.16
2016-09-16T20:00,,,,,37.63,,49.82
2016-09-16T21:00,,,,,36.36,,47.53
2016-09-16T22:00,,,,,36.36,,45.29
2016-09-16T23:00,,,,,36.36,,45.29
2016-09-17T00:00,,,,,35.12,,43.11
2016-09-17T01:00,,,,,35.12,,43.11
2016-09-17T02:00,,,,,35.12,,40.98
2016-09-17T03:00,,,,,33.9,,40.98
2016-09-17T04:00,,,,,33.9,,40.98
2016-09-17T05:00,,,,,33.9,,38.91
2016-09-17T06:00,,,,,33.9,,40.98
2016-09-17T07:00,,,,,33.9,,40.98
2016-09-17T08:00,,,,,33.9,,40.98
2016-09-17T09:00,,,,,33.9,,40.98
2016-09-17T10:00,,,,,33.9,,38.91
2016-09-17T11:00,,,,,33.9,,40.98
2016-09-17T12:00,,,,,33.9,,38.91
2016-09-17T13:00,,,,,33.9,,40.98
2016-09-17T14:00,,,,,35.12,,40.98
2016-09-17T15:00,,,,,35.12,,40.98
2016-09-17T16:00,,,,,35.12,,40.98
2016-09-17T17:00,,,,,33.9,,43.11
2016-09-17T18:00,,,,,33.9,,40.98
2016-09-17T19:00,,,,,32.7,,38.91
2016-09-17T20:00,,,,,32.7,,38.91
2016-09-17T21:00,,,,,32.7,,36.88
2016-09-17T22:00,,,,,32.7,,36.88
2016-09-17T23:00,,,,,32.7,,34.92
2016-09-18T00:00,,,,,32.7,,34.92
2016-09-18T01:00,,,,,31.52,,34.92
2016-09-18T02:00,,,,,31.52,,34.92
2016-09-18T03:00,,,,,31.52,,34.92
2016-09-18T04:00,,,,,31.52,,34.92
2016-09-18T05:00,,,,,31.52,,33.01
2016-09-18T06:00,,,,,31.52,,33.01
2016-09-18T07:00,,,,,31.52,,34.92
2016-09-18T08:00,,,,,31.52,,34.92
2016-09-18T09:00,,,,,31.52,,34.92
2016-09-18T10:00,,,,,31.52,,34.92
2016-09-18T11:00,,,,,31.52,,34.92
2016-09-18T12:00,,,,,31.52,,34.92
2016-09-18T13:00,,,,,31.52,,34.92
2016-09-18T14:00,,,,,31.52,,34.92
2016-09-18T15:00,,,,,31.52,,34.92
2016-09-18T16:00,,,,,32.7,,36.88
2016-09-18T17:00,,,,,32.7,,34.92
2016-09-18T18:00,,,,,32.7,,36.88
2016-09-18T19:00,,,,,33.9,,38.91
2016-09-18T20:00,,,,,35.12,,38.91
2016-09-18T21:00,,,,,35.12,,40.98
2016-09-18T22:00,,,,,36.36,,40.98
2016-09-18T23:00,,,,,36.36,,43.11
2016-09-19T00:00,,,,,38.92,,43.11
2016-09-19T01:00,,,,,40.22,,45.29
2016-09-19T02:00,,,,,41.55,,47.53
2016-09-19T03:00,,,,,41.55,,49.82
2016-09-19T04:00,,,,,42.9,,52.16
2016-09-19T05:00,,,,,41.55,,54.56
2016-09-19T06:00,,,,,41.55,,54.56
2016-09-19T07:00,,,,,41.55,,52.16
2016-09-19T08:00,,,,,40.22,,52.16
2016-09-19T09:00,,,,,40.22,,52.16
2016-09-19T10:00,,,,,40.22,,52.16
2016-09-19T11:00,,,,,38.92,,52.16
2016-09-19T12:00,,,,,38.92,,49.82
2016-09-19T13:00,,,,,38.92,,49.82
2016-09-19T14:00,,,,,38.92,,49.82
2016-09-19T15:00,,,,,37.63,,49.82
2016-09-19T16:00,,,,,37.63,,47.53
2016-09-19T17:00,,,,,37.63,,47.53
2016-09-19T18:00,,,,,37.63,,47.53
2016-09-19T19:00,,,,,37.63,,45.29
2016-09-19T20:00,,,,,37.63,,45.29
2016-09-19T21:00,,,,,37.63,,45.29
2016-09-19T22:00,,,,,37.63,,43.11
2016-09-19T23:00,,,,,37.63,,43.11
2016-09-20T00:00,,,,,37.63,,43.11
2016-09-20T01:00,,,,,36.36,,43.11
2016-09-20T02:00,,,,,36.36,,43.11
2016-09-20T03:00,,,,,36.36,,43.11
2016-09-20T04:00,,,,,36.36,,43.11
2016-09-20T05:00,,,,,36.36,,40.98
2016-09-20T06:00,,,,,36.36,,40.98
2016-09-20T07:00,,,,,35.12,,40.98
2016-09-20T08:00,,,,,35.12,,40.98
2016-09-20T09:00,,,,,35.12,,40.98
2016-09-20T10:00,,,,,35.12,,40.98
2016-09-20T11:00,,,,,35.12,,40.98
2016-09-20T12:00,,,,,35.12,,40.98
2016-09-20T13:00,,,,,35.12,,40.98
2016-09-20T14:00,,,,,33.9,,40.98
2016-09-20T15:00,,,,,35.12,,40.98
2016-09-20T16:00,,,,,35.12,,38.91
2016-09-20T17:00,,,,,33.9,,38.91
2016-09-20T18:00,,,,,33.9,,38.91
2016-09-20T19:00,,,,,33.9,,38.91
2016-09-20T20:00,,,,,33.9,,38.91
2016-09-20T21:00,,,,,33.9,,36.88
2016-09-20T22:00,,,,,33.9,,36.88
2016-09-20T23:00,,,,,33.9,,36.88
2016-09-21T00:00,,,,,33.9,,36.88
2016-09-21T01:00,,,,,33.9,,36.88
2016-09-21T02:00,,,,,33.9,,36.88
2016-09-21T03:00,,,,,33.9,,36.88
2016-09-21T04:00,,,,,33.9,,36.88
2016-09-21T05:00,,,,,33.9,,36.88
2016-09-21T06:00,,,,,33.9,,34.92
2016-09-21T07:00,,,,,32.7,,36.88
2016-09-21T08:00,,,,,32.7,,34.92
2016-09-21T09:00,,,,,32.7,,34.92
2016-09-21T10:00,,,,,32.7,,34.92
2016-09-21T11:00,,,,,32.7,,34.92
2016-09-21T12:00,,,,,32.7,,34.92
2016-09-21T13:00,,,,,32.7,,34.92
2016-09-21T14:00,,,,,32.7,,34.92
2016-09-21T15:00,,,,,32.7,,34.92
2016-09-21T16:00,,,,,31.52,,34.92
2016-09-21T17:00,,,,,31.52,,34.92
2016-09-21T18:00,,,,,30.37,,34.92
2016-09-21T19:00,,,,,29.23,,33.01
2016-09-21T20:00,,,,,28.24,,33.01
2016-09-21T21:00,,,,,28.24,,29.58
2016-09-21T22:00,,,,,28.24,,28.78
2016-09-21T23:00,,,,,28.24,,27.98
2016-09-22T00:00,,,,,28.24,,27.98
2016-09-22T01:00,,,,,28.24,,27.2
2016-09-22T02:00,,,,,26.69,,27.2
2016-09-22T03:00,,,,,26.69,,26.43
2016-09-22T04:00,,,,,26.69,,26.43
2016-09-22T05:00,,,,,25.19,,26.43
2016-09-22T06:00,,,,,25.19,,26.43
2016-09-22T07:00,,,,,25.19,,25.67
2016-09-22T08:00,,,,,25.19,,25.67
2016-09-22T09:00,,,,,25.19,,25.67
2016-09-22T10:00,,,,,25.19,,25.67
2016-09-22T11:00,,,,,23.73,,25.67
2016-09-22T12:00,,,,,23.73,,25.67
2016-09-22T13:00,,,,,23.73,,25.67
2016-09-22T14:00,,,,,23.73,,24.92
2016-09-22T15:00,,,,,23.73,,24.92
2016-09-22T16:00,,,,,23.73,,24.92
2016-09-22T17:00,,,,,23.73,,24.92
2016-09-22T18:00,,,,,23.73,,24.92
2016-09-22T19:00,,,,,23.73,,24.18
2016-09-22T20:00,,,,,23.73,,24.18
2016-09-22T21:00,,,,,23.73,,24.18
2016-09-22T22:00,,,,,23.73,,24.18
2016-09-22T23:00,,,,,23.73,,24.18
2016-09-23T00:00,,,,,23.73,,23.45
2016-09-23T01:00,,,,,22.31,,24.18
2016-09-23T02:00,,,,,22.31,,23.45
2016-09-23T03:00,,,,,22.31,,23.45
2016-09-23T04:00,,,,,22.31,,23.45
2016-09-23T05:00,,,,,22.31,,23.45
2016-09-23T06:00,,,,,22.31,,24.18
2016-09-23T07:00,,,,,22.31,,24.18
2016-09-23T08:00,,,,,23.73,,24.18
2016-09-23T09:00,,,,,23.73,,24.92
2016-09-23T10:00,,,,,23.73,,24.92
2016-09-23T11:00,,,,,25.19,,25.67
2016-09-23T12:00,,,,,25.19,,25.67
2016-09-23T13:00,,,,,25.19,,26.43
2016-09-23T14:00,,,,,26.69,,26.43
2016-09-23T15:00,,,,,26.69,,26.43
2016-09-23T16:00,,,,,26.69,,26.43
2016-09-23T17:00,,,,,28.24,,26.43
2016-09-23T18:00,,,,,28.24,,26.43
2016-09-23T19:00,,,,,28.24,,27.2
2016-09-23T20:00,,,,,28.24,,27.2
2016-09-23T21:00,,,,,28.24,,27.98
2016-09-23T22:00,,,,,28.24,,27.98
2016-09-23T23:00,,,,,28.24,,27.98
2016-09-24T00:00,,,,,28.24,,27.98
2016-09-24T01:00,,,,,28.24,,27.98
2016-09-24T02:00,,,,,28.24,,27.98
2016-09-24T03:00,,,,,26.69,,27.2
2016-09-24T04:00,,,,,26.69,,27.2
2016-09-24T05:00,,,,,26.69,,27.2
2016-09-24T06:00,,,,,26.69,,27.2
2016-09-24T07:00,,,,,25.19,,27.2
2016-09-24T08:00,,,,,25.19,,27.2
2016-09-24T09:00,,,,,25.19,,26.43
2016-09-24T10:00,,,,,25.19,,26.43
2016-09-24T11:00,,,,,23.73,,26.43
2016-09-24T12:00,,,,,23.73,,26.43
2016-09-24T13:00,,,,,23.73,,26.43
2016-09-24T14:00,,,,,23.73,,25.67
2016-09-24T15:00,,,,,23.73,,25.67
