datetime_jst,ryutan_joryu,satsunai_dam_chokka,minami_satsunai,kami_satsunai,daini_okawabashi,nantaibashi,satsunai
2016-08-19T17:00,16.45,,41.2,28.39,71.49,108.63,163.51
2016-08-19T18:00,16.45,,41.2,28.39,67.57,102.21,155.94
2016-08-19T19:00,15.86,,40.02,28.39,69.52,100.11,148.54
2016-08-19T20:00,15.28,,40.02,27.84,69.52,102.21,143.71
2016-08-19T21:00,15.28,,38.85,27.84,69.52,102.21,143.71
2016-08-19T22:00,14.71,,38.85,27.84,71.49,102.21,143.71
2016-08-19T23:00,14.15,,37.7,27.3,69.52,102.21,143.71
2016-08-20T00:00,14.15,,36.56,27.3,67.57,100.11,143.71
2016-08-20T01:00,13.6,,36.56,27.3,65.65,95.99,141.33
2016-08-20T02:00,13.6,,35.45,26.76,65.65,93.95,138.96
2016-08-20T03:00,13.6,,35.45,26.76,65.65,91.94,136.62
2016-08-20T04:00,13.6,,35.45,26.76,63.76,89.96,134.29
2016-08-20T05:00,13.6,,34.35,26.76,61.9,89.96,134.29
2016-08-20T06:00,13.6,,33.27,26.23,61.9,87.99,131.99
2016-08-20T07:00,13.6,,33.27,26.23,60.07,87.99,129.7
2016-08-20T08:00,14.15,,33.27,25.7,60.07,87.99,129.7
2016-08-20T09:00,16.45,,33.27,25.7,58.26,87.99,131.99
2016-08-20T10:00,19.58,,32.2,25.7,58.26,86.05,127.43
2016-08-20T11:00,20.91,,32.2,25.18,58.26,82.22,125.19
2016-08-20T12:00,19.58,,32.2,25.7,58.26,84.12,125.19
2016-08-20T13:00,24.42,,33.27,25.7,58.26,86.05,122.96
2016-08-20T14:00,34.81,,34.35,25.18,58.26,86.05,127.43
2016-08-20T15:00,34.81,,34.35,25.18,60.07,84.12,122.96
2016-08-20T16:00,33.09,,35.45,25.7,61.9,86.05,122.96
2016-08-20T17:00,31.42,,36.56,25.7,63.76,87.99,122.96
2016-08-20T18:00,28.98,,36.56,25.7,67.57,89.96,125.19
2016-08-20T19:00,27.42,,37.7,25.7,69.52,95.99,127.43
2016-08-20T20:00,27.42,,37.7,25.7,69.52,95.99,131.99
2016-08-20T21:00,25.9,,37.7,26.23,67.57,98.04,136.62
2016-08-20T22:00,24.42,,38.85,26.23,65.65,98.04,136.62
2016-08-20T23:00,22.98,,37.7,26.23,65.65,98.04,136.62
2016-08-21T00:00,21.59,,37.7,26.23,63.76,95.99,136.62
2016-08-21T01:00,20.91,,37.7,26.23,61.9,93.95,134.29
2016-08-21T02:00,20.24,,37.7,26.23,61.9,95.99,129.7
2016-08-21T03:00,19.58,,37.7,26.23,61.9,93.95,129.7
2016-08-21T04:00,18.93,,37.7,25.7,60.07,93.95,127.43
2016-08-21T05:00,18.93,,37.7,25.7,60.07,93.95,127.43
2016-08-21T06:00,19.58,,38.85,26.23,61.9,93.95,127.43
2016-08-21T07:00,24.42,,38.85,26.23,63.76,95.99,129.7
2016-08-21T08:00,33.94,,40.02,26.76,65.65,98.04,131.99
2016-08-21T09:00,39.3,,43.62,27.3,69.52,104.33,138.96
2016-08-21T10:00,49.09,,49.99,27.84,73.49,106.47,143.71
2016-08-21T11:00,50.13,,54.01,28.39,83.9,113.02,146.12
2016-08-21T12:00,48.06,,55.39,30.07,97.3,126.71,155.94
2016-08-21T13:00,48.06,,55.39,30.07,109.23,143.66,168.66
2016-08-21T14:00,44.06,,56.78,30.07,111.7,159.05,192.82
2016-08-21T15:00,40.23,,56.78,30.64,111.7,161.68,221.57
2016-08-21T16:00,37.47,,58.19,30.64,109.23,167.03,236.69
2016-08-21T17:00,36.57,,59.62,31.21,109.23,175.21,246.0
2016-08-21T18:00,36.57,,61.06,31.79,109.23,175.21,249.14
2016-08-21T19:00,39.3,,65.5,32.38,109.23,172.46,246.0
2016-08-21T20:00,43.08,,68.55,33.57,111.7,172.46,242.87
2016-08-21T21:00,41.17,,70.1,34.78,116.72,175.21,242.87
2016-08-21T22:00,37.47,,71.66,35.39,129.75,183.58,242.87
2016-08-21T23:00,35.69,,71.66,35.39,140.67,197.98,246.0
2016-08-22T00:00,33.94,,70.1,36.01,149.15,212.91,258.69
2016-08-22T01:00,32.25,,70.1,35.39,146.3,219.04,281.68
2016-08-22T02:00,31.42,,70.1,36.01,143.47,222.14,291.83
2016-08-22T03:00,29.78,,70.1,36.01,143.47,225.26,288.42
2016-08-22T04:00,28.98,,70.1,35.39,143.47,228.39,291.83
2016-08-22T05:00,28.2,,68.55,36.01,137.9,225.26,291.83
2016-08-22T06:00,27.42,,68.55,36.01,137.9,228.39,288.42
2016-08-22T07:00,26.65,,68.55,36.01,137.9,228.39,285.04
2016-08-22T08:00,25.9,,68.55,35.39,135.16,228.39,285.04
2016-08-22T09:00,25.15,,67.02,35.39,135.16,228.39,278.33
2016-08-22T10:00,24.42,,67.02,35.39,135.16,225.26,278.33
2016-08-22T11:00,23.69,,64.0,35.39,135.16,219.04,278.33
2016-08-22T12:00,23.69,,64.0,34.78,132.44,219.04,275.01
2016-08-22T13:00,22.98,,62.53,34.17,129.75,215.97,268.42
2016-08-22T14:00,22.28,,64.0,34.17,129.75,206.87,265.16
2016-08-22T15:00,22.28,,62.53,34.17,124.45,200.92,261.92
2016-08-22T16:00,21.59,,61.06,33.57,124.45,206.87,258.69
2016-08-22T17:00,21.59,,61.06,33.57,119.27,200.92,255.49
2016-08-22T18:00,27.42,,65.5,33.57,119.27,195.06,258.69
2016-08-22T19:00,45.04,,68.55,34.17,119.27,197.98,255.49
2016-08-22T20:00,43.08,,65.5,34.78,119.27,200.92,255.49
2016-08-22T21:00,35.69,,65.5,34.17,129.75,200.92,249.14
2016-08-22T22:00,33.09,,64.0,34.17,140.67,219.04,246.0
2016-08-22T23:00,64.62,,64.0,34.17,140.67,228.39,258.69
2016-08-23T00:00,64.62,,65.5,34.17,135.16,225.26,278.33
2016-08-23T01:00,52.24,,67.02,34.17,132.44,231.56,278.33
2016-08-23T02:00,47.04,,68.55,34.17,137.9,228.39,275.01
2016-08-23T03:00,47.04,,70.1,34.78,140.67,237.94,271.71
2016-08-23T04:00,58.83,,73.25,35.39,137.9,241.17,271.71
2016-08-23T05:00,83.63,,78.1,36.01,135.16,231.56,278.33
2016-08-23T06:00,93.34,,90.04,37.89,143.47,237.94,285.04
2016-08-23T07:00,112.78,,104.71,44.14,157.88,241.17,285.04
2016-08-23T08:00,128.99,,120.5,53.1,205.25,267.76,295.25
2016-08-23T09:00,105.09,,126.7,62.88,258.82,310.26,326.95
2016-08-23T10:00,94.77,,130.93,69.86,361.9,392.15,367.9
2016-08-23T11:00,83.63,,135.22,73.49,366.39,504.33,440.12
2016-08-23T12:00,75.73,,137.39,73.49,318.6,475.38,546.46
2016-08-23T13:00,70.69,,141.79,84.92,293.95,453.45,589.31
2016-08-23T14:00,64.62,,144.01,93.01,293.95,438.88,584.47
2016-08-23T15:00,59.96,,144.01,101.46,278.06,430.19,560.57
2016-08-23T16:00,55.48,,141.79,101.46,262.62,417.31,527.94
2016-08-23T17:00,50.13,,141.79,105.82,262.62,404.64,523.36
2016-08-23T18:00,47.04,,139.58,101.46,258.82,392.15,509.74
2016-08-23T19:00,45.04,,137.39,97.19,247.61,375.82,514.26
2016-08-23T20:00,42.12,,135.22,84.92,236.65,363.79,500.76
2016-08-23T21:00,40.23,,133.06,73.49,233.05,359.83,483.03
2016-08-23T22:00,38.38,,128.81,69.86,222.42,332.68,487.43
2016-08-23T23:00,36.57,,126.7,66.32,212.04,328.89,478.65
2016-08-24T00:00,34.81,,124.62,59.53,205.25,313.94,465.63
2016-08-24T01:00,33.94,,122.55,53.1,201.9,306.6,461.33
2016-08-24T02:00,32.25,,118.46,50.02,192.01,306.6,452.78
2016-08-24T03:00,30.59,,116.45,44.14,185.56,295.75,448.54
2016-08-24T04:00,29.78,,112.47,44.14,182.37,281.58,431.77
2016-08-24T05:00,28.98,,110.5,44.14,176.08,281.58,423.51
2016-08-24T06:00,27.42,,106.63,37.89,172.98,281.58,419.41
2016-08-24T07:00,26.65,,104.71,37.26,166.86,260.98,403.2
2016-08-24T08:00,25.9,,102.82,37.89,157.88,264.36,391.26
2016-08-24T09:00,25.15,,99.08,36.63,152.03,254.29,387.31
2016-08-24T10:00,24.42,,97.24,36.63,152.03,244.42,371.75
2016-08-24T11:00,22.98,,93.6,35.39,143.47,247.69,367.9
2016-08-24T12:00,22.28,,91.81,35.39,140.67,234.74,356.5
2016-08-24T13:00,22.28,,88.28,34.78,135.16,234.74,341.57
2016-08-24T14:00,21.59,,86.54,33.57,127.09,215.97,337.88
2016-08-24T15:00,20.91,,84.82,33.57,121.85,222.14,330.58
2016-08-24T16:00,20.24,,81.43,33.57,119.27,212.91,326.95
2016-08-24T17:00,19.58,,79.76,32.97,116.72,209.88,312.66
2016-08-24T18:00,18.93,,78.1,32.38,114.19,197.98,309.14
2016-08-24T19:00,18.93,,74.85,31.79,111.7,195.06,298.69
2016-08-24T20:00,18.3,,73.25,31.21,109.23,189.28,291.83
2016-08-24T21:00,17.67,,71.66,31.21,104.38,180.77,281.68
2016-08-24T22:00,17.06,,68.55,30.64,99.63,175.21,275.01
2016-08-24T23:00,17.06,,67.02,30.64,97.3,172.46,265.16
2016-08-25T00:00,16.45,,65.5,30.07,97.3,175.21,258.69
2016-08-25T01:00,15.86,,64.0,30.07,95.0,164.35,258.69
2016-08-25T02:00,15.28,,62.53,29.5,90.48,159.05,252.3
2016-08-25T03:00,15.28,,61.06,29.5,88.26,159.05,246.0
2016-08-25T04:00,14.71,,59.62,28.94,86.06,153.83,239.77
2016-08-25T05:00,14.71,,58.19,28.94,83.9,156.43,236.69
2016-08-25T06:00,14.15,,56.78,28.39,81.76,146.17,233.62
2016-08-25T07:00,14.15,,55.39,27.84,79.65,143.66,227.55
2016-08-25T08:00,13.6,,54.01,28.39,77.57,141.18,221.57
2016-08-25T09:00,13.6,,52.65,27.84,77.57,136.27,215.66
2016-08-25T10:00,13.06,,49.99,27.84,73.49,129.06,206.95
2016-08-25T11:00,13.06,,48.68,27.3,73.49,129.06,204.08
2016-08-25T12:00,13.06,,47.39,27.3,71.49,122.06,201.24
2016-08-25T13:00,12.53,,46.12,26.76,69.52,119.76,195.61
2016-08-25T14:00,12.53,,44.86,26.23,67.57,115.25,195.61
2016-08-25T15:00,12.01,,43.62,26.23,65.65,108.63,187.31
2016-08-25T16:00,12.01,,43.62,26.23,63.76,110.81,190.06
2016-08-25T17:00,12.01,,42.4,26.23,61.9,102.21,181.89
2016-08-25T18:00,11.51,,42.4,25.7,60.07,104.33,181.89
2016-08-25T19:00,11.51,,41.2,25.7,58.26,100.11,179.2
2016-08-25T20:00,11.01,,40.02,25.18,58.26,95.99,176.54
2016-08-25T21:00,11.01,,38.85,25.18,56.48,95.99,173.89
2016-08-25T22:00,11.01,,37.7,24.66,54.73,87.99,171.27
2016-08-25T23:00,10.53,,37.7,24.66,53.01,87.99,168.66
2016-08-26T00:00,10.53,,36.56,24.66,53.01,89.96,166.08
2016-08-26T01:00,11.01,,36.56,24.15,49.64,89.96,163.51
2016-08-26T02:00,11.01,,35.45,24.15,48.0,84.12,163.51
2016-08-26T03:00,12.53,,35.45,24.15,48.0,84.12,158.44
2016-08-26T04:00,15.28,,34.35,23.65,46.39,82.22,155.94
2016-08-26T05:00,14.71,,33.27,23.65,44.8,80.34,155.94
2016-08-26T06:00,14.71,,32.2,23.65,43.25,76.65,153.45
2016-08-26T07:00,13.6,,32.2,23.14,43.25,78.49,153.45
2016-08-26T08:00,17.06,,33.27,23.14,41.71,78.49,150.99
2016-08-26T09:00,28.98,,36.56,23.65,41.71,74.84,150.99
2016-08-26T10:00,45.04,,38.85,23.65,41.71,78.49,155.94
2016-08-26T11:00,31.42,,37.7,24.66,41.71,78.49,153.45
2016-08-26T12:00,24.42,,37.7,24.15,43.25,82.22,153.45
2016-08-26T13:00,20.91,,36.56,24.15,51.31,84.12,153.45
2016-08-26T14:00,18.93,,36.56,23.65,54.73,100.11,158.44
2016-08-26T15:00,17.06,,36.56,24.15,46.39,98.04,168.66
2016-08-26T16:00,16.45,,35.45,24.15,41.71,89.96,179.2
2016-08-26T17:00,16.45,,35.45,24.15,38.74,80.34,173.89
2016-08-26T18:00,18.3,,35.45,23.65,37.29,74.84,168.66
2016-08-26T19:00,20.91,,35.45,24.15,35.87,78.49,168.66
2016-08-26T20:00,21.59,,35.45,23.65,35.87,84.12,166.08
2016-08-26T21:00,21.59,,35.45,23.65,34.48,82.22,166.08
2016-08-26T22:00,20.24,,35.45,23.65,35.87,78.49,163.51
2016-08-26T23:00,18.93,,35.45,23.65,37.29,82.22,158.44
2016-08-27T00:00,18.3,,35.45,23.65,37.29,87.99,158.44
2016-08-27T01:00,17.06,,35.45,23.65,37.29,87.99,166.08
2016-08-27T02:00,16.45,,34.35,23.65,35.87,86.05,168.66
2016-08-27T03:00,15.86,,34.35,23.65,34.48,87.99,168.66
2016-08-27T04:00,15.86,,34.35,23.65,33.11,87.99,166.08
2016-08-27T05:00,15.28,,33.27,23.14,31.77,84.12,168.66
2016-08-27T06:00,15.28,,33.27,23.14,29.18,87.99,163.51
2016-08-27T07:00,14.71,,32.2,23.14,29.18,86.05,163.51
2016-08-27T08:00,14.71,,32.2,22.65,27.92,82.22,163.51
2016-08-27T09:00,14.15,,32.2,23.14,26.7,82.22,163.51
2016-08-27T10:00,14.15,,31.15,23.14,24.33,80.34,160.97
2016-08-27T11:00,13.6,,31.15,22.65,23.18,82.22,158.44
2016-08-27T12:00,13.6,,31.15,22.65,22.06,78.49,155.94
2016-08-27T13:00,13.6,,30.09,22.65,20.97,74.84,155.94
2016-08-27T14:00,13.06,,30.09,22.16,19.91,74.84,150.99
2016-08-27T15:00,13.06,,30.09,22.16,19.91,73.04,150.99
2016-08-27T16:00,13.06,,29.41,22.16,18.88,74.84,148.54
2016-08-27T17:00,12.53,,29.41,22.16,17.87,69.52,148.54
2016-08-27T18:00,12.53,,29.41,22.16,16.89,69.52,146.12
2016-08-27T19:00,12.01,,28.74,22.16,15.94,69.52,143.71
2016-08-27T20:00,12.01,,28.74,22.16,15.94,67.8,141.33
2016-08-27T21:00,12.01,,28.74,21.68,15.02,66.09,141.33
2016-08-27T22:00,11.51,,28.08,21.68,14.12,66.09,141.33
2016-08-27T23:00,11.51,,28.08,21.2,13.25,66.09,138.96
2016-08-28T00:00,11.01,,27.42,21.2,12.41,66.09,138.96
2016-08-28T01:00,11.01,,27.42,21.2,12.41,64.41,136.62
2016-08-28T02:00,11.01,,27.42,21.2,11.6,64.41,138.96
2016-08-28T03:00,11.01,,26.77,21.2,10.81,64.41,136.62
2016-08-28T04:00,10.53,,26.77,21.2,10.81,64.41,134.29
2016-08-28T05:00,10.53,,26.77,20.72,10.05,62.74,136.62
2016-08-28T06:00,10.53,,26.13,20.72,9.32,61.1,134.29
2016-08-28T07:00,10.06,,26.13,20.72,8.62,61.1,134.29
2016-08-28T08:00,10.06,,25.5,20.25,8.62,59.49,131.99
2016-08-28T09:00,10.06,,25.5,20.72,7.94,59.49,131.99
2016-08-28T10:00,10.06,,25.5,20.72,7.29,59.49,131.99
2016-08-28T11:00,10.06,,25.5,20.72,7.29,57.89,129.7
2016-08-28T12:00,10.06,,24.87,20.25,6.67,59.49,129.7
2016-08-28T13:00,10.06,,24.87,20.25,6.67,57.89,127.43
2016-08-28T14:00,9.59,,24.87,19.79,6.08,57.89,127.43
2016-08-28T15:00,9.59,,24.87,20.25,5.52,56.31,125.19
2016-08-28T16:00,9.59,,24.25,19.79,5.52,56.31,125.19
2016-08-28T17:00,9.59,,24.25,19.79,5.52,56.31,125.19
2016-08-28T18:00,9.59,,24.25,19.79,4.98,54.76,122.96
2016-08-28T19:00,9.59,,24.25,19.79,4.98,56.31,122.96
2016-08-28T20:00,9.59,,23.64,19.79,4.98,54.76,122.96
2016-08-28T21:00,9.59,,23.64,19.33,4.98,56.31,120.76
2016-08-28T22:00,10.06,,23.64,19.79,4.47,54.76,122.96
2016-08-28T23:00,10.06,,23.04,19.33,4.47,54.76,120.76
2016-08-29T00:00,10.06,,23.04,19.33,3.99,53.23,122.96
2016-08-29T01:00,10.06,,23.04,19.33,3.99,54.76,122.96
2016-08-29T02:00,10.06,,23.04,19.33,3.99,53.23,122.96
2016-08-29T03:00,10.06,,23.04,19.33,3.99,53.23,120.76
2016-08-29T04:00,10.06,,23.04,19.33,3.99,53.23,120.76
2016-08-29T05:00,10.53,,23.04,19.33,3.53,54.76,120.76
2016-08-29T06:00,11.51,,23.64,19.33,3.53,53.23,120.76
2016-08-29T07:00,13.06,,23.64,19.79,3.99,54.76,120.76
2016-08-29T08:00,14.15,,24.25,19.79,3.99,54.76,118.57
2016-08-29T09:00,15.86,,24.87,19.79,3.99,56.31,120.76
2016-08-29T10:00,18.3,,24.87,19.79,4.47,56.31,120.76
2016-08-29T11:00,20.24,,24.87,20.25,4.98,61.1,122.96
2016-08-29T12:00,22.28,,26.13,20.72,6.08,62.74,122.96
2016-08-29T13:00,24.42,,27.42,20.72,7.29,64.41,127.43
2016-08-29T14:00,26.65,,28.74,21.2,8.62,67.8,129.7
2016-08-29T15:00,29.78,,33.27,22.65,11.6,74.84,131.99
2016-08-29T16:00,33.94,,38.85,24.15,15.02,76.65,136.62
2016-08-29T17:00,38.38,,44.86,25.7,20.97,86.05,143.71
2016-08-29T18:00,42.12,,51.31,27.84,33.11,95.99,153.45
2016-08-29T19:00,49.09,,58.19,28.94,56.48,122.06,168.66
2016-08-29T20:00,52.24,,64.0,30.64,99.63,159.05,190.06
2016-08-29T21:00,54.39,,70.1,30.64,135.16,215.97,227.55
2016-08-29T22:00,59.96,,79.76,30.07,176.08,267.76,288.42
2016-08-29T23:00,70.69,,93.6,30.07,208.63,317.64,364.08
2016-08-30T00:00,82.29,,102.82,31.21,251.32,392.15,395.22
2016-08-30T01:00,87.73,,108.56,33.57,281.99,425.87,469.95
2016-08-30T02:00,93.34,,120.5,35.39,314.43,462.79,523.36
2016-08-30T03:00,105.09,,135.22,34.17,357.45,488.14,555.85
2016-08-30T04:00,112.78,,150.79,33.57,384.59,517.47,594.17
2016-08-30T05:00,132.36,,172.05,37.89,417.51,544.26,638.81
2016-08-30T06:00,137.5,,194.72,44.14,461.81,639.67,648.95
2016-08-30T07:00,166.57,,213.31,62.88,497.82,673.19,695.57
2016-08-30T08:00,170.4,,241.35,69.86,546.1,730.94,732.94
2016-08-30T09:00,180.16,,256.02,84.92,585.19,799.28,776.85
2016-08-30T10:00,186.15,,265.03,105.82,631.53,840.9,810.63
2016-08-30T11:00,188.17,,280.39,114.83,655.36,887.9,987.36
2016-08-30T12:00,206.82,,302.62,133.93,755.09,896.59,1070.03
2016-08-30T13:00,258.48,,312.41,165.35,667.44,994.9,1134.22
2016-08-30T14:00,295.28,,335.85,182.3,873.43,1022.6,1211.47
2016-08-30T15:00,256.12,,346.16,194.05,891.16,1050.67,1314.53
2016-08-30T16:00,256.12,,360.14,244.76,1098.0,1139.4,1361.68
2016-08-30T17:00,297.82,,396.32,265.29,1029.85,1266.25,1508.13
2016-08-30T18:00,331.83,,411.27,339.7,1010.78,1332.19,1622.88
2016-08-30T19:00,295.28,,453.82,347.64,973.17,1372.56,1648.94
2016-08-30T20:00,,,481.99,355.68,1068.52,1469.09,1635.88
2016-08-30T21:00,,,519.46,339.7,1199.14,1605.35,1878.93
2016-08-30T22:00,,,707.86,423.29,1219.91,1709.62,1963.68
2016-08-30T23:00,,,914.08,496.78,1261.97,1732.39,2021.22
2016-08-31T00:00,,,,862.06,900.09,1605.35,2050.3
2016-08-31T01:00,,,,939.22,1684.85,2332.86,1977.99
2016-08-31T02:00,,,,887.41,2031.93,2458.22,2352.55
2016-08-31T03:00,,,,776.22,2367.72,2324.04,2447.27
2016-08-31T04:00,,,,837.07,2224.69,,2675.56
2016-08-31T05:00,,,,661.39,1978.46,,2527.63
2016-08-31T06:00,,,,506.38,1359.22,,2138.79
2016-08-31T07:00,,,,423.29,945.43,,1837.25
2016-08-31T08:00,,,,339.7,788.05,,1495.64
2016-08-31T09:00,,,,286.65,675.63,,1349.82
2016-08-31T10:00,,,,231.81,596.98,,1222.71
2016-08-31T11:00,,,,217.9,509.03,,1059.52
2016-08-31T12:00,,,,197.85,454.29,,937.37
2016-08-31T13:00,,,,176.71,390.24,,856.77
2016-08-31T14:00,,,,178.77,346.36,,810.63
2016-08-31T15:00,,,,143.5,323.53,,771.29
2016-08-31T16:00,,,,145.36,256.37,,722.16
2016-08-31T17:00,,,,139.82,259.71,,685.07
2016-08-31T18:00,,,,147.23,224.16,,643.87
2016-08-31T19:00,,,,138.0,224.16,,648.95
2016-08-31T20:00,,,,154.83,211.88,,565.31
2016-08-31T21:00,,,,136.19,208.86,,594.17
2016-08-31T22:00,,,,139.82,221.05,,594.17
2016-08-31T23:00,,,,136.19,205.87,,579.65
2016-09-01T00:00,,,,127.32,191.22,,551.15
