datetime_jst,kyoeibashi,kumaushi,memurobuto,obihiro,tokachi_chuo_ohashi,chiyoda,moiwa,otsu
2016-09-23T05:00,,,105.18,,261.23,292.58,343.33,
2016-09-23T06:00,,,105.18,,261.23,296.61,346.03,
2016-09-23T07:00,,,105.18,,261.23,292.58,348.74,
2016-09-23T08:00,,,109.15,,261.23,292.58,348.74,
2016-09-23T09:00,,,107.16,,268.44,292.58,348.74,
2016-09-23T10:00,,,107.16,,268.44,292.58,348.74,
2016-09-23T11:00,,,109.15,,275.74,296.61,346.03,
2016-09-23T12:00,,,115.24,,275.74,300.65,346.03,
2016-09-23T13:00,,,113.19,,283.15,304.73,348.74,
2016-09-23T14:00,,,117.31,,290.65,334.04,354.19,
2016-09-23T15:00,,,115.24,,290.65,342.66,362.44,
2016-09-23T16:00,,,119.39,,298.24,355.79,367.99,
2016-09-23T17:00,,,119.39,,305.94,360.23,376.41,
2016-09-23T18:00,,,121.5,,305.94,364.69,387.77,
2016-09-23T19:00,,,121.5,,313.73,373.69,399.3,
2016-09-23T20:00,,,113.19,,321.63,378.23,411.0,
2016-09-23T21:00,,,113.19,,329.62,387.4,419.89,
2016-09-23T22:00,,,111.16,,329.62,396.68,425.86,
2016-09-23T23:00,,,111.16,,321.63,396.68,431.88,
2016-09-24T00:00,,,113.19,,321.63,401.36,437.94,
2016-09-24T01:00,,,111.16,,313.73,396.68,440.99,
2016-09-24T02:00,,,111.16,,305.94,387.4,444.05,
2016-09-24T03:00,,,111.16,,298.24,382.8,444.05,
2016-09-24T04:00,,,107.16,,298.24,378.23,440.99,
2016-09-24T05:00,,,107.16,,290.65,378.23,437.94,
2016-09-24T06:00,,,107.16,,290.65,373.69,431.88,
2016-09-24T07:00,,,109.15,,283.15,369.17,422.87,
2016-09-24T08:00,,,107.16,,283.15,355.79,416.91,
2016-09-24T09:00,,,105.18,,275.74,342.66,411.0,
2016-09-24T10:00,,,109.15,,275.74,312.97,402.21,
2016-09-24T11:00,,,109.15,,275.74,317.13,396.4,
2016-09-24T12:00,,,105.18,,275.74,308.84,390.64,
2016-09-24T13:00,,,111.16,,268.44,312.97,384.91,
2016-09-24T14:00,,,109.15,,268.44,312.97,379.23,
2016-09-24T15:00,,,107.16,,268.44,325.53,376.41,
2016-09-24T16:00,,,109.15,,268.44,325.53,373.59,
2016-09-24T17:00,,,107.16,,268.44,329.77,370.79,
2016-09-24T18:00,,,109.15,,268.44,334.04,370.79,
2016-09-24T19:00,,,107.16,,261.23,329.77,370.79,
2016-09-24T20:00,,,107.16,,261.23,329.77,367.99,
2016-09-24T21:00,,,107.16,,261.23,325.53,365.21,
2016-09-24T22:00,,,109.15,,261.23,325.53,362.44,
2016-09-24T23:00,,,107.16,,261.23,325.53,356.93,
2016-09-25T00:00,,,105.18,,261.23,321.31,354.19,
2016-09-25T01:00,,,103.23,,261.23,317.13,351.46,
2016-09-25T02:00,,,105.18,,254.12,317.13,354.19,
2016-09-25T03:00,,,105.18,,254.12,317.13,356.93,
2016-09-25T04:00,,,107.16,,254.12,317.13,359.68,
2016-09-25T05:00,,,107.16,,254.12,321.31,362.44,
2016-09-25T06:00,,,105.18,,254.12,312.97,362.44,
2016-09-25T07:00,,,103.23,,254.12,308.84,359.68,
2016-09-25T08:00,,,103.23,,254.12,300.65,356.93,
2016-09-25T09:00,,,103.23,,247.11,284.62,351.46,
2016-09-25T10:00,,,103.23,,247.11,288.59,346.03,
2016-09-25T11:00,,,103.23,,247.11,284.62,343.33,
2016-09-25T12:00,,,105.18,,247.11,280.68,340.64,
2016-09-25T13:00,,,103.23,,247.11,288.59,337.97,
2016-09-25T14:00,,,105.18,,247.11,284.62,337.97,
2016-09-25T15:00,,,105.18,,247.11,280.68,335.3,
2016-09-25T16:00,,,105.18,,247.11,284.62,332.65,
2016-09-25T17:00,,,107.16,,247.11,288.59,330.0,
2016-09-25T18:00,,,105.18,,247.11,292.58,327.37,
2016-09-25T19:00,,,103.23,,247.11,296.61,324.74,
2016-09-25T20:00,,,103.23,,247.11,300.65,322.13,
2016-09-25T21:00,,,101.29,,240.2,300.65,322.13,
2016-09-25T22:00,,,101.29,,240.2,300.65,322.13,
2016-09-25T23:00,,,101.29,,240.2,292.58,322.13,
2016-09-26T00:00,,,101.29,,240.2,288.59,322.13,
2016-09-26T01:00,,,103.23,,240.2,288.59,319.52,
2016-09-26T02:00,,,103.23,,240.2,288.59,319.52,
2016-09-26T03:00,,,103.23,,240.2,292.58,319.52,
2016-09-26T04:00,,,101.29,,240.2,292.58,324.74,
2016-09-26T05:00,,,101.29,,240.2,292.58,327.37,
2016-09-26T06:00,,,99.37,,240.2,296.61,327.37,
2016-09-26T07:00,,,97.46,,233.39,296.61,327.37,
2016-09-26T08:00,,,99.37,,233.39,284.62,324.74,
2016-09-26T09:00,,,99.37,,233.39,296.61,319.52,
2016-09-26T10:00,,,101.29,,233.39,272.89,316.93,
2016-09-26T11:00,,,101.29,,233.39,272.89,314.35,
2016-09-26T12:00,,,101.29,,233.39,280.68,311.78,
2016-09-26T13:00,,,103.23,,233.39,280.68,309.22,
2016-09-26T14:00,,,97.46,,233.39,284.62,306.67,
2016-09-26T15:00,,,99.37,,233.39,288.59,304.13,
2016-09-26T16:00,,,99.37,,233.39,296.61,304.13,
2016-09-26T17:00,,,101.29,,233.39,300.65,304.13,
2016-09-26T18:00,,,105.18,,233.39,308.84,304.13,
2016-09-26T19:00,,,105.18,,233.39,280.68,304.13,
2016-09-26T20:00,,,105.18,,233.39,288.59,301.6,
2016-09-26T21:00,,,101.29,,233.39,292.58,301.6,
2016-09-26T22:00,,,93.72,,240.2,300.65,304.13,
2016-09-26T23:00,,,90.04,,240.2,304.73,311.78,
2016-09-27T00:00,,,84.67,,233.39,308.84,319.52,
2016-09-27T01:00,,,86.44,,226.67,312.97,327.37,
2016-09-27T02:00,,,86.44,,220.06,304.73,332.65,
2016-09-27T03:00,,,88.23,,220.06,269.03,335.3,
2016-09-27T04:00,,,90.04,,213.54,265.2,335.3,
2016-09-27T05:00,,,90.04,,213.54,261.4,332.65,
2016-09-27T06:00,,,93.72,,213.54,265.2,327.37,
2016-09-27T07:00,,,91.87,,220.06,250.16,322.13,
2016-09-27T08:00,,,90.04,,220.06,257.62,314.35,
2016-09-27T09:00,,,91.87,,220.06,272.89,309.22,
2016-09-27T10:00,,,93.72,,220.06,276.77,301.6,
2016-09-27T11:00,,,95.58,,220.06,253.88,296.57,
2016-09-27T12:00,,,91.87,,213.54,272.89,294.07,
2016-09-27T13:00,,,97.46,,220.06,269.03,291.59,
2016-09-27T14:00,,,101.29,,213.54,280.68,291.59,
2016-09-27T15:00,,,101.29,,220.06,284.62,289.11,
2016-09-27T16:00,,,99.37,,220.06,288.59,286.65,
2016-09-27T17:00,,,99.37,,226.67,269.03,286.65,
2016-09-27T18:00,,,97.46,,226.67,276.77,286.65,
2016-09-27T19:00,,,93.72,,226.67,280.68,286.65,
2016-09-27T20:00,,,86.44,,226.67,284.62,289.11,
2016-09-27T21:00,,,79.46,,226.67,280.68,291.59,
2016-09-27T22:00,,,81.18,,220.06,280.68,294.07,
2016-09-27T23:00,,,88.23,,213.54,280.68,294.07,
2016-09-28T00:00,,,88.23,,207.11,269.03,294.07,
2016-09-28T01:00,,,90.04,,207.11,257.62,294.07,
2016-09-28T02:00,,,90.04,,207.11,246.46,294.07,
2016-09-28T03:00,,,88.23,,213.54,250.16,296.57,
2016-09-28T04:00,,,88.23,,213.54,250.16,299.08,
2016-09-28T05:00,,,90.04,,207.11,250.16,301.6,
2016-09-28T06:00,,,90.04,,207.11,246.46,301.6,
2016-09-28T07:00,,,91.87,,207.11,242.8,304.13,
2016-09-28T08:00,,,90.04,,207.11,242.8,301.6,
2016-09-28T09:00,,,88.23,,207.11,261.4,299.08,
2016-09-28T10:00,,,90.04,,207.11,253.88,294.07,
2016-09-28T11:00,,,91.87,,207.11,239.16,291.59,
2016-09-28T12:00,,,99.37,,207.11,257.62,289.11,
2016-09-28T13:00,,,101.29,,207.11,257.62,286.65,
2016-09-28T14:00,,,99.37,,213.54,269.03,286.65,
2016-09-28T15:00,,,97.46,,220.06,265.2,284.19,
2016-09-28T16:00,,,93.72,,220.06,288.59,281.75,
2016-09-28T17:00,,,88.23,,220.06,304.73,281.75,
2016-09-28T18:00,,,82.91,,220.06,284.62,284.19,
2016-09-28T19:00,,,86.44,,213.54,288.59,284.19,
2016-09-28T20:00,,,81.18,,213.54,292.58,289.11,
2016-09-28T21:00,,,81.18,,207.11,288.59,296.57,
2016-09-28T22:00,,,86.44,,200.79,284.62,304.13,
2016-09-28T23:00,,,86.44,,200.79,276.77,306.67,
2016-09-29T00:00,,,88.23,,200.79,276.77,309.22,
2016-09-29T01:00,,,88.23,,207.11,276.77,304.13,
2016-09-29T02:00,,,88.23,,207.11,276.77,304.13,
2016-09-29T03:00,,,86.44,,207.11,284.62,301.6,
2016-09-29T04:00,,,86.44,,207.11,284.62,299.08,
2016-09-29T05:00,,,86.44,,207.11,284.62,299.08,
2016-09-29T06:00,,,88.23,,207.11,284.62,296.57,
2016-09-29T07:00,,,88.23,,200.79,253.88,294.07,
2016-09-29T08:00,,,88.23,,200.79,257.62,291.59,
2016-09-29T09:00,,,86.44,,200.79,250.16,286.65,
2016-09-29T10:00,,,88.23,,207.11,246.46,281.75,
2016-09-29T11:00,,,88.23,,207.11,246.46,279.31,
2016-09-29T12:00,,,88.23,,207.11,246.46,276.89,
2016-09-29T13:00,,,91.87,,207.11,242.8,276.89,
2016-09-29T14:00,,,99.37,,207.11,239.16,276.89,
2016-09-29T15:00,,,95.58,,207.11,239.16,276.89,
2016-09-29T16:00,,,93.72,,207.11,242.8,276.89,
2016-09-29T17:00,,,93.72,,213.54,253.88,276.89,
2016-09-29T18:00,,,90.04,,213.54,261.4,279.31,
2016-09-29T19:00,,,84.67,,213.54,269.03,281.75,
2016-09-29T20:00,,,90.04,,213.54,276.77,284.19,
2016-09-29T21:00,,,90.04,,213.54,276.77,286.65,
2016-09-29T22:00,,,91.87,,207.11,280.68,289.11,
2016-09-29T23:00,,,90.04,,213.54,276.77,291.59,
2016-09-30T00:00,,,88.23,,213.54,276.77,291.59,
2016-09-30T01:00,,,84.67,,220.06,284.62,291.59,
2016-09-30T02:00,,,84.67,,220.06,288.59,289.11,
2016-09-30T03:00,,,84.67,,213.54,292.58,291.59,
2016-09-30T04:00,,,84.67,,213.54,296.61,291.59,
2016-09-30T05:00,,,81.18,,213.54,296.61,291.59,
2016-09-30T06:00,,,79.46,,207.11,296.61,291.59,
2016-09-30T07:00,,,81.18,,207.11,292.58,291.59,
2016-09-30T08:00,,,81.18,,200.79,280.68,289.11,
2016-09-30T09:00,,,79.46,,200.79,269.03,286.65,
2016-09-30T10:00,,,81.18,,200.79,239.16,284.19,
2016-09-30T11:00,,,79.46,,200.79,235.55,281.75,
2016-09-30T12:00,,,81.18,,200.79,228.41,279.31,
2016-09-30T13:00,,,90.04,,194.56,221.39,276.89,
2016-09-30T14:00,,,90.04,,194.56,224.89,274.48,
2016-09-30T15:00,,,88.23,,194.56,228.41,272.07,
2016-09-30T16:00,,,81.18,,200.79,231.97,269.68,
2016-09-30T17:00,,,81.18,,200.79,246.46,269.68,
2016-09-30T18:00,,,86.44,,200.79,257.62,269.68,
2016-09-30T19:00,,,90.04,,194.56,261.4,269.68,
2016-09-30T20:00,,,86.44,,194.56,265.2,269.68,
2016-09-30T21:00,,,84.67,,200.79,261.4,272.07,
2016-09-30T22:00,,,82.91,,200.79,265.2,272.07,
2016-09-30T23:00,,,81.18,,200.79,272.89,269.68,
2016-10-01T00:00,,,81.18,,200.79,272.89,269.68,
